shear,shear_stress,time,torque,angle
-0.2996260737583985,-90.09505668640827,0,-9.057342982744838e-06,-0.2996260737583985
-0.2922255241325538,-84.63905462825159,1,-8.508845831260811e-06,-0.2922255241325538
-0.2848249745067091,-79.18305257009492,2,-7.960348679776787e-06,-0.2848249745067091
-0.27742442488086444,-73.95037287945964,3,-7.43430234138676e-06,-0.27742442488086444
-0.27002387525501975,-69.45865917715186,4,-6.9827460287724015e-06,-0.27002387525501975
-0.26262332562917506,-64.96694547484408,5,-6.531189716158043e-06,-0.26262332562917506
-0.2552227760033304,-60.77390413139725,6,-6.109659223973376e-06,-0.2552227760033304
-0.24782222637748572,-56.96164289429375,7,-5.726408923299792e-06,-0.24782222637748572
-0.24042167675164103,-53.14938165719025,8,-5.343158622626207e-06,-0.24042167675164103
-0.23302112712579634,-49.717597768769934,9,-4.998158076943998e-06,-0.23302112712579634
-0.22562057749995165,-46.48795673305921,10,-4.673479147295327e-06,-0.22562057749995165
-0.21822002787410696,-43.25831569734848,11,-4.348800217646656e-06,-0.21822002787410696
-0.21081947824826228,-40.49745317603132,12,-4.071248044381332e-06,-0.21081947824826228
-0.2034189286224176,-37.80918667411771,13,-3.8009940189956256e-06,-0.2034189286224176
-0.19601837899657293,-35.1533108280296,14,-3.5339962574942825e-06,-0.19601837899657293
-0.18861782937072824,-32.88941073788186,15,-3.3064041969608612e-06,-0.18861782937072824
-0.18121727974488355,-30.62551064773411,16,-3.078812136427439e-06,-0.18121727974488355
-0.17381673011903886,-28.449229123865905,17,-2.860028454906557e-06,-0.17381673011903886
-0.16641618049319418,-26.488896298936936,18,-2.6629543044621484e-06,-0.16641618049319418
-0.1590156308673495,-24.528563474007964,19,-2.465880154017739e-06,-0.1590156308673495
-0.1516150812415048,-22.719654232028816,20,-2.2840287624781433e-06,-0.1516150812415048
-0.1442145316156601,-21.062385370846826,21,-2.1174219247401448e-06,-0.1442145316156601
-0.13681398198981543,-19.405116509664833,22,-1.9508150870021453e-06,-0.13681398198981543
-0.12941343236397074,-17.908544769374146,23,-1.8003632858863915e-06,-0.12941343236397074
-0.12201288273812605,-16.478078436430202,24,-1.6565571251572963e-06,-0.12201288273812605
-0.11461233311228136,-15.047612103486259,25,-1.5127509644282011e-06,-0.11461233311228136
-0.10721178348643667,-13.789293921357416,26,-1.386251023408859e-06,-0.10721178348643667
-0.09981123386059201,-12.545546457181901,27,-1.2612158907248676e-06,-0.09981123386059201
-0.09241068423474733,-11.327332572951104,28,-1.1387476734704498e-06,-0.09241068423474733
-0.08501013460890264,-10.269631949919612,29,-1.032416009246031e-06,-0.08501013460890264
-0.07760958498305795,-9.211931326888115,30,-9.26084345021612e-07,-0.07760958498305795
-0.07020903535721326,-8.196114882043767,31,-8.239633376450135e-07,-0.07020903535721326
-0.06280848573136857,-7.259437577307253,32,-7.297982643859888e-07,-0.06280848573136857
-0.055407936105523886,-6.3227602725707355,33,-6.356331911269639e-07,-0.055407936105523886
-0.048007386479679226,-5.414296050243891,34,-5.443044062658062e-07,-0.048007386479679226
-0.04060683685383454,-4.5282799604039745,35,-4.552323538240962e-07,-0.04060683685383454
-0.03320628722798985,-3.6422638705640575,36,-3.6616030138238617e-07,-0.03320628722798985
-0.025805737602145162,-2.7853624427297667,37,-2.800151740052722e-07,-0.025805737602145162
-0.018405187976300474,-1.9374940034507389,38,-1.947781416836838e-07,-0.018405187976300474
-0.011004638350455804,-1.0896255641717127,39,-1.0954110936209556e-07,-0.011004638350455804
