stretch,normal_stress,time,force,displacement
1.0064930341322618,-2.2213238053169606,0,-0.0001116559127684462,2.5972136529047065e-05
1.0101543173895318,-1.6455858971328907,1,-8.271616904453852e-05,4.0617269558127055e-05
1.0138156006468018,-1.0698479889488197,2,-5.3776425320630814e-05,5.526240258720705e-05
1.0174768839040718,-0.19778562448259124,3,-9.94178983776285e-06,6.990753561628705e-05
1.0211381671613415,1.6648772963398826,4,8.368586053295698e-05,8.455266864536615e-05
1.0247994504186115,3.5275402171624695,5,0.00017731351090368252,9.919780167444614e-05
1.0284607336758815,5.009326174995646,6,0.00025179619697282205,0.00011384293470352614
1.0321220169331515,5.766779902244888,7,0.0002898699740121889,0.00012848806773260612
1.0357833001904215,6.506764081117481,8,0.00032706563577408987,0.00014313320076168612
1.0394445834476915,8.577638073403742,9,0.00043115911610491683,0.00015777833379076612
1.0431058667049615,11.377323203971315,10,0.0005718866399218075,0.0001724234668198461
1.0467671499622315,14.302301134860173,11,0.0007189120667952908,0.0001870685998489261
1.0504284332195013,18.079924128139325,12,0.0009087961090947735,0.0002017137328780052
1.0540897164767713,21.93994296099475,13,0.001102821818023043,0.0002163588659070852
1.0577509997340413,25.446510999611537,14,0.0012790811522539434,0.0002310039989361652
1.0614122829913113,27.88138324677532,15,0.001401471180479854,0.0002456491319652452
1.0650735662485813,30.316255493939096,16,0.001523861208705764,0.0002602942649943252
1.0687348495058513,33.04200768928749,17,0.0016608724578643683,0.0002749393980234052
1.0723961327631213,35.93361182705879,18,0.0018062203349253631,0.00028958453105248515
1.0760574160203913,38.8252159648301,19,0.0019515682119863583,0.0003042296640815652
1.079718699277661,41.08339150938577,20,0.0020650764952070337,0.0003188747971106443
1.083379982534931,42.41072158161036,21,0.0021317953816676672,0.00033351993013972425
1.087041265792201,43.738051653834944,22,0.0021985142681283,0.0003481650631688043
1.090702549049471,45.088055472339775,23,0.002266372861384827,0.00036281019619788425
1.094363832306741,47.338045183523,24,0.0023794696797417208,0.0003774553292269642
1.098025115564011,49.693579386463234,25,0.0024978717428975053,0.00039210046225604425
1.101686398821281,52.69335365452136,26,0.0026486568437448506,0.0004067455952851242
1.105347682078551,55.59524044868948,27,0.0027945215834905756,0.0004213907283142042
1.1090089653358208,58.763882374882215,28,0.002953794898645515,0.0004360358613432833
1.1126702485930908,62.94327429070147,29,0.00316387404967288,0.00045068099437236333
1.1163315318503608,67.12266620652072,30,0.0033739532007002453,0.0004653261274014433
1.1199928151076308,71.81492859696444,31,0.003609812033572784,0.00047997126043052333
1.1236540983649008,78.03314920450842,32,0.003922373892437757,0.0004946163934596032
1.1273153816221708,84.25136981205239,33,0.0042349357513027305,0.0005092615264886833
1.1309766648794408,91.4059875732202,34,0.004594566064866376,0.0005239066595177633
1.1346379481367106,98.85100700177378,35,0.004968793558347611,0.0005385517925468424
1.1382992313939806,106.2960264303278,36,0.005343021051828868,0.0005531969255759224
1.1419605146512506,111.521914937579,37,0.005605702858914623,0.0005678420586050024
1.1456217979085206,116.08265416706732,38,0.005834950616647412,0.0005824871916340823
1.1492830811657906,120.64339339655568,39,0.006064198374380203,0.0005971323246631623
