time, displacement, force
81.258528, 1.1015625e-07, -0.006639400778
81.270816, -3.79296875e-07, -0.006690272599
81.274912, -5.39921875e-07, -0.006706787757
81.598496, -1.393613281e-05, -0.008118795153
81.602592, -1.410316406e-05, -0.008136172413
81.6968, -1.767976563e-05, -0.008489656076
81.700896, -1.783578125e-05, -0.008505099409
81.844256, -2.306242188e-05, -0.009005472147
81.848352, -2.321160156e-05, -0.00901972686
81.926176, -2.622578125e-05, -0.009321338826
81.930272, -2.6385e-05, -0.009337303933
81.946656, -2.70521875e-05, -0.009406378998
81.950752, -2.721417969e-05, -0.009422813759
82.008096, -2.957570313e-05, -0.009668682139
82.012192, -2.974429688e-05, -0.0096862221
82.237472, -3.926339844e-05, -0.01068618344
82.241568, -3.943460938e-05, -0.01070402816
82.319392, -4.249902344e-05, -0.01101012887
82.323488, -4.266324219e-05, -0.01102674271
82.450464, -4.749457031e-05, -0.01149675346
82.45456, -4.764660156e-05, -0.01151125138
82.528288, -5.055996094e-05, -0.01180257249
82.532384, -5.072035156e-05, -0.0118185021
82.74128, -5.947917969e-05, -0.01272641157
82.745376, -5.965375e-05, -0.01274471039
82.835488, -6.335605469e-05, -0.01312266148
82.839584, -6.352464844e-05, -0.01313989821
82.917408, -6.654390625e-05, -0.01343539701
82.921504, -6.670210938e-05, -0.01345083051
83.08944, -7.282789063e-05, -0.01402274917
83.093536, -7.297730469e-05, -0.01403671021
83.19184, -7.681886719e-05, -0.01441619105
83.195936, -7.698046875e-05, -0.01443227981
83.249184, -7.917511719e-05, -0.01465759813
83.25328, -7.935152344e-05, -0.01467625883
83.47856, -8.88746875e-05, -0.0156668515
83.482656, -8.904746094e-05, -0.01568483368
83.576864, -9.282234375e-05, -0.01606345601
83.58096, -9.29865625e-05, -0.01607994999
83.748896, -9.946292969e-05, -0.01671210024
83.752992, -9.962152344e-05, -0.01672765975
84.076576, -0.0001130555078, -0.01811218324
84.080672, -0.0001132247266, -0.01812964563
84.158496, -0.0001162608984, -0.01842998963
84.162592, -0.0001164198828, -0.01844567205
84.330528, -0.0001225770313, -0.01902768136
84.334624, -0.0001227242188, -0.01904138568
84.424736, -0.0001261924219, -0.01938438439
84.428832, -0.0001263510547, -0.01940017763
84.490272, -0.0001288604688, -0.01966028375
84.494368, -0.0001290272656, -0.01967755538
84.740128, -0.0001394214844, -0.02078128224
84.744224, -0.0001395928906, -0.02079944574
84.834336, -0.0001431348047, -0.02115829699
84.838432, -0.0001432979688, -0.02117503351
85.006368, -0.0001497102734, -0.02181384015
85.010464, -0.0001498686719, -0.02182984581
85.051424, -0.0001515215234, -0.02200249243
85.05552, -0.0001516926953, -0.02202084498
85.088288, -0.0001530269922, -0.02216133329
85.092384, -0.0001531935938, -0.02217887539
85.21936, -0.0001585568359, -0.02275885872
85.223456, -0.0001587312109, -0.02277788057
85.338144, -0.000163438125, -0.02327891889
85.34224, -0.0001636060938, -0.02329684459
85.415968, -0.0001664430078, -0.02358587854
85.420064, -0.0001666014063, -0.02360211494
85.60848, -0.0001735264453, -0.02428812803
85.612576, -0.0001736782422, -0.02430335374
85.706784, -0.0001773861328, -0.02469453187
85.71088, -0.0001775493359, -0.02471195835
85.899296, -0.0001855832813, -0.02561221581
85.903392, -0.0001857623047, -0.02563272471
85.97712, -0.0001888376172, -0.02597461368
85.981216, -0.00018901, -0.02599394116
86.075424, -0.000192775625, -0.02640196336
86.07952, -0.000192940625, -0.02642000103
86.267936, -0.0002002319141, -0.02719827819
86.272032, -0.0002003911328, -0.02721544196
86.579232, -0.000213146875, -0.02866553196
86.583328, -0.00021331625, -0.02868495054
86.677536, -0.0002169570703, -0.02908387995
86.681632, -0.0002171148828, -0.02910119361
86.829088, -0.0002224975391, -0.02967138629
86.833184, -0.0002226453516, -0.02968698172
86.902816, -0.0002252997266, -0.02998064183
86.906912, -0.0002254561328, -0.02999801596
86.968352, -0.00022791625, -0.0302815087
86.972448, -0.0002280800391, -0.03030041224
87.177248, -0.0002367815625, -0.03134993532
87.181344, -0.0002369589453, -0.03137177008
87.238688, -0.0002393250781, -0.03165462714
87.242784, -0.0002394957031, -0.03167520256
87.312416, -0.0002422686328, -0.03200038793
87.316512, -0.0002424332031, -0.03201986452
87.509024, -0.0002498337109, -0.03287593349
87.51312, -0.0002499928906, -0.03289464422
87.590944, -0.0002531747266, -0.033282892
87.59504, -0.0002533493359, -0.03330484567
87.816224, -0.0002625346484, -0.03444812472
87.82032, -0.0002627046484, -0.03446948771
87.918624, -0.0002665143359, -0.03492883756
87.92272, -0.0002666725391, -0.03494795339
88.049696, -0.0002713033594, -0.03548851127
88.053792, -0.0002714487891, -0.03550522847
88.16848, -0.0002758705078, -0.03604904427
88.172576, -0.0002760295313, -0.03606880111
88.2504, -0.0002792392969, -0.03648467503
88.254496, -0.000279408125, -0.03650662282
88.47568, -0.0002888112109, -0.03775977386
88.479776, -0.0002889832031, -0.03778277524
88.57808, -0.0002928976953, -0.03829157369
88.582176, -0.0002930623047, -0.03831319927
88.766496, -0.0003002075781, -0.03923879871
88.770592, -0.0003003669531, -0.03925968065
