shear,shear_stress,time,torque,angle
-0.1383940635544589,-33.9917391474608,0,-3.4172223356289096e-06,-0.1383940635544589
-0.13500739435817788,-32.4963221728852,1,-3.266886624224744e-06,-0.13500739435817788
-0.13162072516189685,-31.03198551086402,2,-3.1196754466315296e-06,-0.13162072516189685
-0.1282340559656158,-29.61149068186572,3,-2.9768717308157427e-06,-0.1282340559656158
-0.12484738676933477,-28.26691619756339,4,-2.8417003605089112e-06,-0.12484738676933477
-0.12146071757305374,-26.958527187405558,5,-2.7101667508337284e-06,-0.12146071757305374
-0.1180740483767727,-25.68611260161838,6,-2.5822496847527843e-06,-0.1180740483767727
-0.11468737918049167,-24.475610825702596,7,-2.460556773188803e-06,-0.11468737918049167
-0.11130070998421063,-23.29745472555817,8,-2.342115603620939e-06,-0.11130070998421063
-0.1079140407879296,-22.151144016783256,9,-2.226875881975545e-06,-0.1079140407879296
-0.10452737159164857,-21.07217024777874,10,-2.118405607859683e-06,-0.10452737159164857
-0.10114070239536753,-20.01013323359148,11,-2.0116380020481266e-06,-0.10114070239536753
-0.09775403319908649,-18.98517572855088,12,-1.9085980350696545e-06,-0.09775403319908649
-0.09436736400280546,-18.028401475317743,13,-1.8124125961864194e-06,-0.09436736400280546
-0.09098069480652443,-17.087838800907395,14,-1.7178569229650334e-06,-0.09098069480652443
-0.08759402561024339,-16.167241955162908,15,-1.6253084337647512e-06,-0.08759402561024339
-0.08420735641396235,-15.300631463171065,16,-1.5381872447994581e-06,-0.08420735641396235
-0.08082068721768132,-14.449718909990438,17,-1.4526441847700311e-06,-0.08082068721768132
-0.07743401802140029,-13.614071385593533,18,-1.3686357328136852e-06,-0.07743401802140029
-0.07404734882511925,-12.826620547143598,19,-1.289472540201287e-06,-0.07404734882511925
-0.07066067962883822,-12.044004157715232,20,-1.2107953594138591e-06,-0.07066067962883822
-0.06727401043255718,-11.27988301578104,21,-1.1339775237033598e-06,-0.06727401043255718
-0.06388734123627615,-10.575623303694087,22,-1.0631776152965876e-06,-0.06388734123627615
-0.06050067203999511,-9.880778089549594,23,-9.933241554521599e-07,-0.06050067203999511
-0.05711400284371408,-9.199476603611489,24,-9.248322596728651e-07,-0.05711400284371408
-0.05372733364743304,-8.547752275910055,25,-8.593137841505428e-07,-0.05372733364743304
-0.05034066445115201,-7.902778145427111,26,-7.94473912467961e-07,-0.05034066445115201
-0.04695399525487097,-7.263794267107113,27,-7.302362466154036e-07,-0.04695399525487097
-0.04356732605858994,-6.650540128389348,28,-6.68585216312067e-07,-0.04356732605858994
-0.0401806568623089,-6.047769669579077,29,-6.079881204656895e-07,-0.0401806568623089
-0.03679398766602787,-5.4550426324092145,30,-5.484006994878693e-07,-0.03679398766602787
-0.03340731846974683,-4.88919731397529,31,-4.91515723633143e-07,-0.03340731846974683
-0.030020649273465802,-4.336500946637993,32,-4.3595262451977925e-07,-0.030020649273465802
-0.026633980077184774,-3.7898262771563513,33,-3.8099489250227035e-07,-0.026633980077184774
-0.023247310880903732,-3.263827314444811,34,-3.281157092366567e-07,-0.023247310880903732
-0.019860641684622704,-2.7380935784354397,35,-2.752631894673333e-07,-0.019860641684622704
-0.016473972488341662,-2.221055621454619,36,-2.2328486475443662e-07,-0.016473972488341662
-0.01308730329206062,-1.6971779184264013,37,-1.706189337716224e-07,-0.01308730329206062
-0.009700634095779592,-1.2065337357458035,38,-1.212940006568725e-07,-0.009700634095779592
-0.006313964899498558,-0.7313557464030643,39,-7.35238988819375e-08,-0.006313964899498558
