shear,shear_stress,time,torque,angle
-0.29551786402603414,-86.64205327073732,0,-8.710209217513083e-06,-0.29551786402603414
-0.2882649204909553,-82.83186231854069,1,-8.327167044578836e-06,-0.2882649204909553
-0.28101197695587643,-78.80893445155485,2,-7.922738224327816e-06,-0.28101197695587643
-0.2737590334207976,-75.12072419468355,3,-7.551958888395612e-06,-0.2737590334207976
-0.2665060898857188,-71.5613078492855,4,-7.194127328658973e-06,-0.2665060898857188
-0.2592531463506399,-68.0519281841232,5,-6.841326004667572e-06,-0.2592531463506399
-0.25200020281556107,-64.81498387506856,6,-6.515912869902601e-06,-0.25200020281556107
-0.24474725928048224,-61.6935029064902,7,-6.2021073761680055e-06,-0.24474725928048224
-0.2374943157454034,-58.66959531213222,8,-5.898111027893784e-06,-0.2374943157454034
-0.23024137221032454,-55.832879592598346,9,-5.6129332594198545e-06,-0.23024137221032454
-0.2229884286752457,-53.072898301756375,10,-5.335469677104513e-06,-0.2229884286752457
-0.21573548514016685,-50.400211234053124,11,-5.066781867272802e-06,-0.21573548514016685
-0.208482541605088,-47.87145892193338,12,-4.812563957304687e-06,-0.208482541605088
-0.20122959807000917,-45.40058638354821,13,-4.564164756839163e-06,-0.20122959807000917
-0.19397665453493032,-42.99648794707962,14,-4.322478421270637e-06,-0.19397665453493032
-0.18672371099985147,-40.64950989112782,15,-4.08653445267177e-06,-0.18672371099985147
-0.17947076746477264,-38.35363493722303,16,-3.85572792823183e-06,-0.17947076746477264
-0.17221782392969381,-36.09539915287877,17,-3.6287053058264057e-06,-0.17221782392969381
-0.16496488039461496,-33.91092994527101,18,-3.4090985085587688e-06,-0.16496488039461496
-0.1577119368595361,-31.751299562141654,19,-3.1919887822832972e-06,-0.1577119368595361
-0.15045899332445728,-29.67563763166066,20,-2.983320485574974e-06,-0.15045899332445728
-0.14320604978937843,-27.667433272133454,21,-2.7814337635654486e-06,-0.14320604978937843
-0.13595310625429957,-25.69171701603822,22,-2.5828131019421933e-06,-0.13595310625429957
-0.12870016271922075,-23.798028651555907,23,-2.3924387834127184e-06,-0.12870016271922075
-0.12144721918414189,-21.973286340401856,24,-2.2089956781514056e-06,-0.12144721918414189
-0.11419427564906304,-20.181557088083824,25,-2.0288714075496692e-06,-0.11419427564906304
-0.10694133211398421,-18.471016960536634,26,-1.8569091580017395e-06,-0.10694133211398421
-0.09968838857890536,-16.80560899800418,27,-1.6894840885514383e-06,-0.09968838857890536
-0.0924354450438265,-15.195434630522753,28,-1.5276117057073348e-06,-0.0924354450438265
-0.08518250150874768,-13.695921624906354,29,-1.3768642163503164e-06,-0.08518250150874768
-0.07792955797366882,-12.249398053724025,30,-1.2314438059672483e-06,-0.07792955797366882
-0.07067661443859,-10.876814298703996,31,-1.0934566366486045e-06,-0.07067661443859
-0.06342367090351114,-9.628034161623273,32,-9.679155645013516e-07,-0.06342367090351114
-0.05617072736843229,-8.40078949407759,33,-8.44539473886351e-07,-0.05617072736843229
-0.04891778383335346,-7.2216307454354975,34,-7.259975070975469e-07,-0.04891778383335346
-0.04166484029827461,-6.114469925290421,35,-6.146935615324198e-07,-0.04166484029827461
-0.03441189676319578,-5.023651891630923,36,-5.050325720620856e-07,-0.03441189676319578
-0.0271589532281169,-3.956533702960081,37,-3.9775415087679397e-07,-0.0271589532281169
-0.019906009693038074,-2.8956479218643394,38,-2.911022796387699e-07,-0.019906009693038074
-0.012653066157959253,-1.7955131794109835,39,-1.8050467244355835e-07,-0.012653066157959253
