shear,shear_stress,time,torque,angle
0.005547991379225616,0.8658653902682647,0,8.704628317006207e-08,0.005547991379225616
0.008919136050416152,1.4005352763807326,1,1.4079716273187391e-07,0.008919136050416152
0.012290280721606687,1.9349749649396513,2,1.9452490031150644e-07,0.012290280721606687
0.01566142539279722,2.4746538353559413,3,2.48779337898625e-07,0.01566142539279722
0.019032570063987758,3.013479038729081,4,3.029479555141796e-07,0.019032570063987758
0.02240371473517829,3.5535456966905605,5,3.57241377757398e-07,0.02240371473517829
0.025774859406368828,4.106289059447144,6,4.128092013656093e-07,0.025774859406368828
0.02914600407755936,4.669126136694832,7,4.693917558311864e-07,0.02914600407755936
0.0325171487487499,5.235346405508436,8,5.263144258093771e-07,0.0325171487487499
0.03588829341994044,5.8116905583397065,9,5.842548596165499e-07,0.03588829341994044
0.03925943809113097,6.4167398153007875,10,6.450810452398746e-07,0.03925943809113097
0.042630582762321505,7.025488393798708,11,7.06279127226828e-07,0.042630582762321505
0.046001727433512045,7.638669319135452,12,7.679227973183259e-07,0.046001727433512045
0.04937287210470258,8.277817545212692,13,8.321769852095004e-07,0.04937287210470258
0.05274401677589311,8.92605365396579,14,8.973447867151121e-07,0.05274401677589311
0.05611516144708365,9.58794053216257,15,9.638849132447277e-07,0.05611516144708365
0.059486306118274185,10.278220889254985,16,1.0332794636050116e-06,0.059486306118274185
0.06285745078946471,10.978425510862456,17,1.1036717098530643e-06,0.06285745078946471
0.06622859546065525,11.693563303274265,18,1.175565202171316e-06,0.06622859546065525
0.06959974013184578,12.455607365774465,19,1.2521742270821112e-06,0.06959974013184578
0.07297088480303632,13.235660066265643,20,1.330593677746942e-06,0.07297088480303632
0.07634202947422686,14.033391491976417,21,1.4107903877165637e-06,0.07634202947422686
0.07971317414541738,14.877624553282683,22,1.49566195198272e-06,0.07971317414541738
0.08308431881660792,15.742704063507208,23,1.5826292298736778e-06,0.08308431881660792
0.08645546348779846,16.623892136480904,24,1.6712159171212013e-06,0.08645546348779846
0.08982660815898899,17.553040112717706,25,1.7646240597209889e-06,0.08982660815898899
0.09319775283017953,18.517740797092216,26,1.861606350375197e-06,0.09319775283017953
0.09656889750137007,19.50049338550779,27,1.960403416361204e-06,0.09656889750137007
0.0999400421725606,20.53032169704347,28,2.0639330502165407e-06,0.0999400421725606
0.10331118684375114,21.587712631305322,29,2.1702335811301243e-06,0.10331118684375114
0.10668233151494168,22.66789616709251,30,2.27882547426797e-06,0.10668233151494168
0.1100534761861322,23.80424782054326,31,2.3930640024719855e-06,0.1100534761861322
0.11342462085732274,24.986081386536142,32,2.5118748712300356e-06,0.11342462085732274
0.11679576552851328,26.19729960325284,33,2.633639807279038e-06,0.11679576552851328
0.12016691019970381,27.46325096141122,34,2.760907118849994e-06,0.12016691019970381
0.12353805487089435,28.783614856447226,35,2.8936445752567244e-06,0.12353805487089435
0.1269091995420849,30.125093949305306,36,3.028504762874876e-06,0.1269091995420849
0.13028034421327542,31.525375512390227,37,3.1692764195643103e-06,0.13028034421327542
0.13365148888446596,32.974679191780716,38,3.3149763169081126e-06,0.13365148888446596
0.1370226335556565,34.44775741195735,39,3.4630662917775535e-06,0.1370226335556565
