time,displacement,force,angle,torque
984.078369140625,2.7610481713648225e-07,-0.005862641110177768,0.0,1.6428136887393627e-08
984.279052734375,4.8724377629365864e-09,-0.0057578564671319655,0.0,1.4024496217790084e-08
984.2831420898438,0.0,-0.0057557297029110135,0.0,1.3977727349948906e-08
984.4388427734375,0.0,-0.005675072599501943,0.0,1.225904371564677e-08
984.4429321289062,0.0,-0.0056729633846032065,0.0,1.2215488965186053e-08
985.090087890625,0.0,-0.005347669335867566,0.0,6.205796363491931e-09
985.0941772460938,0.0,-0.0053456807258055496,0.0,6.172685834165439e-09
986.2369384765625,0.0,-0.004830932154235005,0.0,-1.1577696524673074e-09
986.2410278320312,0.0,-0.004829230838630152,0.0,-1.1769813179906558e-09
987.0602416992188,0.0,-0.004506817993956594,0.0,-4.0586635484812216e-09
987.0643310546875,0.0,-0.004505296361823619,0.0,-4.068688069427705e-09
987.5927124023438,0.0,-0.004315466727502374,0.0,-5.06412177984419e-09
987.5968017578125,0.0,-0.004314048462964992,0.0,-5.069694987227018e-09
987.7811279296875,0.0,-0.004250904331550441,0.0,-5.290670878225516e-09
987.7852783203125,0.0,-0.0042495000320509875,0.0,-5.294987626184129e-09
988.5880737304688,0.0,-0.003991668068810248,0.0,-5.678612496567417e-09
988.5921630859375,0.0,-0.003990422140929526,0.0,-5.678656949908292e-09
988.837890625,0.0,-0.003916747122125113,0.0,-5.654423257388462e-09
988.842041015625,0.0,-0.003915522647867146,0.0,-5.653591270827751e-09
989.0017700195312,0.0,-0.0038688916529444305,0.0,-5.612200871641963e-09
989.005859375,0.0,-0.003867710339528871,0.0,-5.6109149858768695e-09
990.0257568359375,0.0,-0.0035915521520008932,0.0,-5.084170785842641e-09
990.0298461914062,0.0,-0.003590515439682271,0.0,-5.081697990264728e-09
991.2218017578125,0.0,-0.0033100749512357383,0.0,-4.526759834237625e-09
991.2258911132812,0.0,-0.0033091835494767343,0.0,-4.525873813364922e-09
992.0860595703125,0.0,-0.003131533050661147,0.0,-4.5882688632241745e-09
992.0901489257812,0.0,-0.003130733616701415,0.0,-4.589895868600212e-09
992.7250366210938,0.0,-0.003011493187814792,0.0,-5.013734747541856e-09
992.7291259765625,0.0,-0.0030107557208293055,0.0,-5.017611843901735e-09
993.3148193359375,0.0,-0.002908972231433067,0.0,-5.735338744414641e-09
993.3189697265625,0.0,-0.002908277541273008,0.0,-5.7416102210800205e-09
994.0480346679688,0.0,-0.002791747217708218,0.0,-7.118415601848667e-09
994.0521240234375,0.0,-0.0027911234998292712,0.0,-7.1277185346489885e-09
995.2604370117188,0.0,-0.0026203188049113034,0.0,-1.05330088434042e-08
995.2645263671875,0.0,-0.0026197841288938956,0.0,-1.0546552093821682e-08
995.4693603515625,0.0,-0.0025933566558286776,0.0,-1.124701170510467e-08
995.4734497070312,0.0,-0.0025928360689773094,0.0,-1.1261469380747058e-08
996.0140991210938,0.0,-0.002526363575478296,0.0,-1.3375723116815306e-08
996.0181884765625,0.0,-0.0025258782332337132,0.0,-1.3393468190724473e-08
996.2967529296875,0.0,-0.002493413449720376,0.0,-1.466912280388537e-08
996.3008422851562,0.0,-0.002492945490783955,0.0,-1.4688651142218352e-08
996.6981201171875,0.0,-0.0024486290463834465,0.0,-1.661537455188605e-08
996.7022705078125,0.0,-0.0024481777574493994,0.0,-1.6635299685244905e-08
997.906494140625,0.0,-0.002326699772439625,0.0,-2.172712236136314e-08
997.9105834960938,0.0,-0.002326319231678262,0.0,-2.1750785083330276e-08
998.1931762695312,0.0,-0.0023005663137411272,0.0,-2.379618759454942e-08
998.197265625,0.0,-0.0023002015890482225,0.0,-2.3832650035491766e-08
998.4675903320312,0.0,-0.0022765892617376228,0.0,-2.6708729826763764e-08
998.4717407226562,0.0,-0.00227623393448554,0.0,-2.6757785598259987e-08
999.1762084960938,0.0,-0.002218158397793387,0.0,-3.226517148857721e-08
999.1802978515625,0.0,-0.002217830330483852,0.0,-3.22595569381828e-08
999.9176025390625,0.0,-0.0021601687343070445,0.0,-2.3854538432855557e-08
999.9216918945312,0.0,-0.0021598677812059187,0.0,-2.3834552331644968e-08
1000.6835327148438,0.0,-0.0021123857602783624,0.0,-5.6591121235833424e-08
1000.6876220703125,0.0,-0.002112178049406022,0.0,-5.697161606900667e-08
1001.1627807617188,0.0,-0.002087115212485234,0.0,-8.94662452242943e-08
1001.1668701171875,0.0,-0.0020868712125273587,0.0,-8.952071370772985e-08
1002.0885009765625,0.0,-0.001982969832171009,0.0,2.0002480229925305e-07
