time,displacement,force,angle,torque
2.689055919647217,-1.1409625362017472e-06,-0.0009268845045430335,0.0,8.560082074138145e-08
2.7259199619293213,-1.7613863679813156e-06,-0.0009494933316454372,0.0,8.501026970351768e-08
2.730015993118286,-1.8350143285398546e-06,-0.0009520427887075008,0.0,8.494274709352676e-08
2.7873599529266357,-3.1662724573120016e-06,-0.0009885645658035723,0.0,8.395880944416302e-08
2.7914559841156006,-3.2710301322211486e-06,-0.0009912347086746872,0.0,8.3885834273854e-08
2.8406078815460205,-4.757935434438366e-06,-0.0010239528069844708,0.0,8.298328715240333e-08
2.8447039127349854,-4.890303279937004e-06,-0.0010267373712598738,0.0,8.29058863246969e-08
2.8651840686798096,-5.595995155740264e-06,-0.0010407989680098393,0.0,8.251398158266971e-08
2.8692800998687744,-5.737295399151497e-06,-0.0010436394204086938,0.0,8.243463204796583e-08
2.922528028488159,-7.765042013530575e-06,-0.0010814494444886307,0.0,8.137466703402876e-08
2.926624059677124,-7.928268860756874e-06,-0.0010844278608030718,0.0,8.12910012388911e-08
3.000351905822754,-1.1031740743783562e-05,-0.0011398455165803753,0.0,7.973602191037946e-08
3.0044479370117188,-1.1200922709392619e-05,-0.0011430280970163554,0.0,7.964701490541728e-08
3.1355199813842773,-1.659010964154507e-05,-0.0012511232058170572,0.0,7.666807290114258e-08
3.139616012573242,-1.675658448092415e-05,-0.001254706716009355,0.0,7.657120280516069e-08
3.172384023666382,-1.800690652696436e-05,-0.0012838495446137119,0.0,7.578881664089124e-08
3.1764800548553467,-1.8166885382038378e-05,-0.0012875526045178958,0.0,7.569011348892303e-08
3.364896059036255,-2.4984508723751682e-05,-0.0014731734377388195,0.0,7.096474711964752e-08
3.3689920902252197,-2.5132035916815298e-05,-0.0014775389241570144,0.0,7.085857105712694e-08
3.4672958850860596,-2.8941468150973828e-05,-0.001586145223644521,0.0,6.827643580016718e-08
3.4713919162750244,-2.910198954994143e-05,-0.0015908235919372044,0.0,6.816758404163808e-08
3.725343942642212,-3.9916093005892676e-05,-0.0019012613952735296,0.0,6.130126427679801e-08
3.7294399738311768,-4.008744290978068e-05,-0.0019065553040377666,0.0,6.11895643256368e-08
3.790879964828491,-4.267118682794455e-05,-0.0019868612887087187,0.0,5.95148347942847e-08
3.794975996017456,-4.284388805765242e-05,-0.001992272099673163,0.0,5.940329943359185e-08
4.069407939910889,-5.366151077770349e-05,-0.002367103196584991,0.0,5.2051537153352837e-08
4.0735039710998535,-5.3822842077245573e-05,-0.0023728326782177806,0.0,5.1944713893530573e-08
4.35203218460083,-6.529662297497359e-05,-0.0027651114044537034,0.0,4.5030673371644156e-08
4.356128215789795,-6.546526575263111e-05,-0.0027708693936837306,0.0,4.4935272108193165e-08
4.40118408203125,-6.724289012374175e-05,-0.0028340892237883712,0.0,4.390002289270106e-08
4.405280113220215,-6.739610451918263e-05,-0.002839826111046225,0.0,4.380718546163796e-08
4.454432010650635,-6.92592696045725e-05,-0.002908539750714125,0.0,4.27094829239376e-08
4.4585280418396,-6.941545960157243e-05,-0.0029142556011034306,0.0,4.261935518350856e-08
4.622367858886719,-7.532816335666178e-05,-0.003141751686106274,0.0,3.9178180289627034e-08
4.626463890075684,-7.547595902505347e-05,-0.003147414081735667,0.0,3.909612503200977e-08
4.679711818695068,-7.752427364622106e-05,-0.0032209324180992086,0.0,3.804636003451329e-08
4.683807849884033,-7.767965821723476e-05,-0.003226581044659144,0.0,3.7966896568909075e-08
4.724768161773682,-7.930488256806823e-05,-0.003283019942780068,0.0,3.7182197035672893e-08
4.7288641929626465,-7.946648681752762e-05,-0.0032886593520645635,0.0,3.710471118498101e-08
5.0155839920043945,-9.164351646556877e-05,-0.003682171764039071,0.0,3.2096678247906476e-08
5.019680023193359,-9.181730054576894e-05,-0.0036877855825667772,0.0,3.203071184932879e-08
5.0893120765686035,-9.459405137766063e-05,-0.003783238348118251,0.0,3.0931409445266376e-08
5.093408107757568,-9.476080140425137e-05,-0.0037888550074499897,0.0,3.086802088436685e-08
5.306399822235107,-0.00010304015097762481,-0.004081561433841015,0.0,2.7753572474677483e-08
5.310495853424072,-0.00010320067237659192,-0.004087208370025235,0.0,2.7696969470845164e-08
5.367839813232422,-0.00010555974719060943,-0.0041663631168510325,0.0,2.6916569857957793e-08
5.371935844421387,-0.00010573433669679535,-0.004172024561518813,0.0,2.686166916756467e-08
5.6176958084106445,-0.00011589283458678787,-0.004513938948479046,0.0,2.3759777801731158e-08
5.621791839599609,-0.00011605930718887259,-0.004519676731131173,0.0,2.3711263926003385e-08
5.863455772399902,-0.00012494040841458308,-0.0048605242555263975,0.0,2.1040114593890386e-08
5.867551803588867,-0.0001250887499828099,-0.004866341028835075,0.0,2.0998139746634028e-08
5.941279888153076,-0.00012793181422086493,-0.0049712705506350565,0.0,2.0261836019320967e-08
5.945375919342041,-0.0001280898924943419,-0.004977112720816787,0.0,2.0222004982205173e-08
6.043680191040039,-0.00013214159686502548,-0.005117727832572435,0.0,1.9300430577870393e-08
6.047776222229004,-0.0001323121323937498,-0.005123603700513153,0.0,1.9263473929420706e-08
6.141983985900879,-0.00013637764534550053,-0.0052591221775385106,0.0,1.844575910835713e-08
6.146080017089844,-0.00013655115200119416,-0.005265030695332979,0.0,1.8411619142422582e-08
6.252575874328613,-0.00014111284315690068,-0.005419132015588472,0.0,1.756589401519724e-08
6.256671905517578,-0.0001412885155135789,-0.005425077615980277,0.0,1.753498989453252e-08
6.350880146026611,-0.00014511338507913152,-0.005562207804666136,0.0,1.6857849816041758e-08
6.354976177215576,-0.00014528067205637945,-0.005568186679912733,0.0,1.682988163485133e-08
6.543392181396484,-0.00015260799916537373,-0.00584472676799077,0.0,1.5678489334946212e-08
6.547488212585449,-0.00015276743771384954,-0.00585077165569306,0.0,1.565643290921424e-08
