time,displacement,force,angle,torque
250.96400451660156,1.3534549645691959e-08,-0.0029263638289059295,0.0,4.374296543947606e-08
251.89788818359375,0.0,-0.002760439617433982,0.0,4.167708548304042e-08
251.9019775390625,0.0,-0.0027597304954790902,0.0,4.1665642082166136e-08
253.401123046875,0.0,-0.0025111467479291853,0.0,3.6643936756946705e-08
253.46255493164062,0.0,-0.002501416747247013,0.0,3.6418638558587326e-08
253.46665954589844,0.0,-0.0025007679147678865,0.0,3.6403565591732634e-08
254.72003173828125,0.0,-0.002310343465162734,0.0,3.1829884372302576e-08
254.72412109375,0.0,-0.0023097475751729622,0.0,3.181544924945537e-08
255.6293487548828,0.0,-0.002181923087194076,0.0,2.879030785817504e-08
255.63343811035156,0.0,-0.0021813639750582776,0.0,2.8777525633418135e-08
255.98570251464844,0.0,-0.002133812534650924,0.0,2.771061627853981e-08
255.9897918701172,0.0,-0.002133267594124924,0.0,2.769864151837785e-08
257.2185974121094,0.0,-0.0019767103046150125,0.0,2.4567202936268162e-08
257.2226867675781,0.0,-0.001976212722183175,0.0,2.4558393789732806e-08
257.8944396972656,0.0,-0.001896509179453557,0.0,2.3259899660968782e-08
257.8985290527344,0.0,-0.0018960361750950303,0.0,2.325289204216703e-08
258.9839782714844,0.0,-0.0017755003972094187,0.0,2.176592656415688e-08
258.9880676269531,0.0,-0.0017750646807661453,0.0,2.176168424360445e-08
259.9383239746094,0.0,-0.001677365110804071,0.0,2.1030853611634862e-08
259.94244384765625,0.0,-0.001676956514651086,0.0,2.102874017186417e-08
260.85174560546875,0.0,-0.0015897731163144325,0.0,2.0763022112310758e-08
260.8558349609375,0.0,-0.0015893941627925013,0.0,2.0762678285766743e-08
261.158935546875,0.0,-0.0015616228882353827,0.0,2.075660554622533e-08
261.16302490234375,0.0,-0.0015612524394476358,0.0,2.0756779165891506e-08
262.28125,0.0,-0.0014640184285355457,0.0,2.103116244851647e-08
262.28533935546875,0.0,-0.0014636772356819532,0.0,2.1032917872898743e-08
263.4649963378906,0.0,-0.001369347997409255,0.0,2.1721919831654904e-08
263.4690856933594,0.0,-0.0013690347234337004,0.0,2.172486386084813e-08
264.1162414550781,0.0,-0.001320592058504988,0.0,2.222907436433932e-08
264.120361328125,0.0,-0.0013202907589555724,0.0,2.2232507160038163e-08
265.58673095703125,0.0,-0.0012184391328621575,0.0,2.3583339536685256e-08
265.5908203125,0.0,-0.0012181695512796385,0.0,2.3587378510809445e-08
265.93487548828125,0.0,-0.001195763253546091,0.0,2.393065122983287e-08
265.93896484375,0.0,-0.0011955001734812432,0.0,2.393476796617734e-08
266.8236999511719,0.0,-0.0011403160186341963,0.0,2.4838981130619547e-08
266.82781982421875,0.0,-0.0011400669424060615,0.0,2.4843234120875606e-08
268.3269348144531,0.0,-0.0010540238812910166,0.0,2.638494584579593e-08
268.347412109375,0.0,-0.001052909806760201,0.0,2.64056734911734e-08
268.3515319824219,0.0,-0.0010526858561650228,0.0,2.64098419692145e-08
