time,displacement,force,angle,torque
1002.37109375,0.0,-0.001902398389878464,0.004502430918595974,5.504003673286006e-07
1002.6332397460938,0.0,-0.0017883075358880326,0.019345483939772284,1.0743741516169049e-06
1002.649658203125,0.0,-0.0017796635123599569,0.02026184078122544,1.1146834007079127e-06
1002.8421630859375,0.0,-0.001665579118268653,0.03106634185908279,1.6518819772408057e-06
1002.8544311523438,0.0,-0.0016576161700847171,0.031752470295658364,1.6897207212826032e-06
1002.9609375,0.0,-0.001585728336702045,0.03767096209245867,2.0333174219399546e-06
1002.9650268554688,0.0,-0.0015828799221073672,0.037895004825765397,2.0470066140818443e-06
1003.2353515625,0.0,-0.0013853533625998653,0.052678659076561565,3.0114897402985765e-06
1003.2394409179688,0.0,-0.0013822835560827651,0.05290064221033416,3.0267389482772042e-06
1003.5548706054688,0.0,-0.0011491846157576794,0.0695902255855408,4.216092039154471e-06
1003.5589599609375,0.0,-0.0011462888809422585,0.06980339757380913,4.231353680329684e-06
1003.5753173828125,0.0,-0.001134759095874605,0.07064822285101909,4.2922728580084085e-06
1003.5794067382812,0.0,-0.0011318903187062944,0.07086064797671998,4.307469215984396e-06
1003.7023315429688,0.0,-0.001048623373824741,0.07714202334171896,4.7562891183406786e-06
1003.7105102539062,0.0,-0.001043313965383436,0.07755781043877472,4.785490786838354e-06
1003.8661499023438,0.0,-0.0009486034958952147,0.08531427603030603,5.321978006504099e-06
1003.8702392578125,0.0,-0.0009462753690829629,0.08551566316873717,5.335588790444998e-06
1004.1446533203125,0.0,-0.0008077808567740958,0.09860835641913619,6.19641977222389e-06
1004.1528930664062,0.0,-0.0008041419003084181,0.09898831244087042,6.220753547616208e-06
1004.3126220703125,0.0,-0.0007392152454910694,0.10621805206121752,6.6765574491603915e-06
1004.3167114257812,0.0,-0.0007376896158983637,0.10640134954678811,6.687844457400528e-06
1004.4600830078125,0.0,-0.0006883102586907903,0.11262978014511955,7.072333272713311e-06
1004.4641723632812,0.0,-0.0006870161652035422,0.11280431688695426,7.0829914337354435e-06
1004.505126953125,0.0,-0.0006743948713542184,0.1145353060553832,7.188833128473298e-06
1004.5092163085938,0.0,-0.0006731681857218802,0.11470545326139207,7.1993129268239356e-06
1004.6075439453125,0.0,-0.0006454626793485044,0.11876776247914836,7.446639942834439e-06
1004.6116333007812,0.0,-0.000644383480901495,0.11893475728364555,7.456738104317383e-06
1004.7550048828125,0.0,-0.0006100724356199018,0.12461871132437391,7.801960086270363e-06
1004.7590942382812,0.0,-0.0006091914911479125,0.12477806338799691,7.811567095892935e-06
1004.8819580078125,0.0,-0.000585118332700107,0.12941883828314335,8.094506757848889e-06
1004.8860473632812,0.0,-0.0005843945070346801,0.12956969535780907,8.103736072030721e-06
1005.021240234375,0.0,-0.0005630957822197673,0.1344136993469211,8.401676320422243e-06
1005.0253295898438,0.0,-0.0005625281499979352,0.1345558781534718,8.410464310296041e-06
1005.1441040039062,0.0,-0.0005478680621111513,0.13858077093119286,8.659639188335519e-06
1005.148193359375,0.0,-0.0005474239025909954,0.13871652580326782,8.668003656738304e-06
1005.2874755859375,0.0,-0.0005345141906318946,0.1431480142282882,8.943915437443911e-06
1005.2915649414062,0.0,-0.0005341971556360719,0.14327457765060678,8.951745137451363e-06
1005.40625,0.0,-0.0005266190816973749,0.1466860259236992,9.164723685787795e-06
1005.4103393554688,0.0,-0.0005263935288843617,0.14680401188143952,9.172077282445454e-06
1005.5372924804688,0.0,-0.0005207729406553419,0.15032081817830986,9.391771907823222e-06
1005.5413818359375,0.0,-0.0005206337755654113,0.15043120721496536,9.398565443549644e-06
1005.5537109375,0.0,-0.000520228973154555,0.15075760906683283,9.418937969245168e-06
1005.5578002929688,0.0,-0.0005200995560904701,0.15086485486593457,9.425658762011294e-06
1005.6602172851562,0.0,-0.0005175992005524406,0.15347056214218696,9.587948464774254e-06
1005.664306640625,0.0,-0.0005175272024620994,0.15357213545135928,9.59418346471942e-06
1005.7871704101562,0.0,-0.0005162314071472706,0.1564543101729761,9.772429328060095e-06
1005.791259765625,0.0,-0.0005162146840237197,0.15654591309597196,9.778053784397788e-06
1005.9059448242188,0.0,-0.000516319326944091,0.15899162683154958,9.927418315387848e-06
1005.9100341796875,0.0,-0.0005163413515930884,0.15907527543910327,9.932440552030106e-06
1006.0370483398438,0.0,-0.0005175579761158484,0.16150203810977937,1.0077801791996217e-05
1006.0411376953125,0.0,-0.0005176136646572035,0.1615763028244611,1.0082138549731332e-05
1006.1517333984375,0.0,-0.0005194842680725652,0.1634462084304345,1.0191256625852433e-05
1006.1558227539062,0.0,-0.0005195664361473313,0.16351096095683396,1.0194988456399384e-05
1006.2745971679688,0.0,-0.0005223283497254013,0.16526347626232946,1.0293901942062113e-05
1006.2786865234375,0.0,-0.0005224358183821176,0.16531979794747678,1.0296980241501792e-05
1006.3974609375,0.0,-0.0005258865031234337,0.16680388259867102,1.0376829982818327e-05
1006.4015502929688,0.0,-0.0005260160994283512,0.16685047216054688,1.0379249099211945e-05
1006.5203247070312,0.0,-0.0005300633981825077,0.16806453162876825,1.0439870936885468e-05
1006.5244750976562,0.0,-0.000530214170755109,0.16810219549566632,1.0441651233278221e-05
1006.635009765625,0.0,-0.000534436465421618,0.16898719556423422,1.0480620188766143e-05
1006.63916015625,0.0,-0.0005346022883948392,0.16901631862238556,1.0481765466522772e-05
1006.676025390625,0.0,-0.0005360963588709063,0.16925676254931296,1.0490924741391725e-05
1006.6801147460938,0.0,-0.0005362643722298037,0.16928265989428956,1.0491828382535963e-05
1006.7620239257812,0.0,-0.0005397181526140553,0.16972009225986434,1.0505188676815984e-05
1006.76611328125,0.0,-0.000539894731166145,0.169738640110619,1.0505618590542833e-05
1006.8807983398438,0.0,-0.0005449840418007509,0.170131040787158,1.0508449848808835e-05
1006.8848876953125,0.0,-0.0005451698938183742,0.17014080956626101,1.0508220934294781e-05
1006.9873046875,0.0,-0.0005499022377651146,0.17027247731312023,1.0495042818404745e-05
1006.9913940429688,0.0,-0.0005500938837640357,0.1702736136438977,1.0494218633437228e-05
1006.9954833984375,0.0,-0.0005502857046943313,0.1702743101046968,1.0493371508146574e-05
1006.9995727539062,0.0,-0.000550477697041018,0.17027550141922154,1.0492501436271564e-05
1007.0077514648438,0.0,-0.0005508621826260146,0.17027464000718057,1.0490692433203457e-05
1007.0119018554688,0.0,-0.0005510575452878038,0.1702749882375801,1.0489739319564278e-05
1007.1429443359375,0.0,-0.0005573011814341269,0.17009332193651264,1.0447531861280708e-05
1007.1470336914062,0.0,-0.0005574980274760406,0.17008318659909435,1.0445838125509335e-05
1007.2863159179688,0.0,-0.0005642504225515177,0.16952240736041785,1.0374632010498135e-05
1007.2904052734375,0.0,-0.0005644496922224979,0.16950208170183395,1.0372145927001082e-05
1007.319091796875,0.0,-0.000565848460940945,0.16933885328402654,1.0354074738096869e-05
1007.3231811523438,0.0,-0.0005660479669982797,0.1693146054514688,1.0351408692231556e-05
1007.4296875,0.0,-0.0005712461125195233,0.16856552520621773,1.0274095122599166e-05
1007.4337768554688,0.0,-0.000571445543740967,0.16853411115859568,1.0270825055373647e-05
1007.5771484375,0.0,-0.0005784062742308868,0.16718070454680936,1.014216874987272e-05
1007.5812377929688,0.0,-0.0005786035118307627,0.16713745066560282,1.0138101062772837e-05
1007.7245483398438,0.0,-0.000585442509763447,0.1653915150818671,9.98170786518257e-06
1007.7286987304688,0.0,-0.0005856380373819433,0.1653366229741495,9.976779086430812e-06
1007.7327880859375,0.0,-0.0005858305271050062,0.16527973312361344,9.971900879417473e-06
1007.7368774414062,0.0,-0.0005860228536929452,0.16522456609715935,9.967000931238993e-06
1007.8720092773438,0.0,-0.0005922743865491402,0.1632020622645225,9.79289852536302e-06
1007.8760986328125,0.0,-0.0005924600614084868,0.16313624671900864,9.78726246329199e-06
1008.0194702148438,0.0,-0.0005988126705945562,0.16061890748861954,9.576120329283228e-06
1008.0235595703125,0.0,-0.0005989889739414942,0.1605422601448883,9.569713187467317e-06
1008.1710205078125,0.0,-0.0006051371179480168,0.15756003333110769,9.324547275198606e-06
1008.1751098632812,0.0,-0.0006053015427495553,0.1574726824845694,9.317360864762017e-06
1008.310302734375,0.0,-0.0006105442763707767,0.15439421578510426,9.068348526000673e-06
1008.3143920898438,0.0,-0.000610696902458414,0.15429682124072647,9.060475914770805e-06
1008.4659423828125,0.0,-0.0006160966510908089,0.15046541626974164,8.755074332307889e-06
1008.4700317382812,0.0,-0.0006162352877680075,0.15035634684302124,8.746472043649187e-06
1008.6174926757812,0.0,-0.0006209766499486696,0.14624715481673684,8.424029796736961e-06
1008.62158203125,0.0,-0.0006211008482787076,0.14612869233318662,8.414754642031759e-06
1008.7731323242188,0.0,-0.0006254159968923714,0.14152615863428486,8.058807763866776e-06
1008.7813720703125,0.0,-0.0006256342478680693,0.14127038340581966,8.038787561907308e-06
1008.9287719726562,0.0,-0.0006292433376205598,0.1364287803736729,7.66948263828083e-06
1008.9329223632812,0.0,-0.0006293367232948427,0.13628979978842323,7.658784476580994e-06
1008.9656372070312,0.0,-0.0006300567112093123,0.13516586784597864,7.573898143770363e-06
1008.973876953125,0.0,-0.0006302335217797219,0.13488383787817937,7.55236260209192e-06
1009.0926513671875,0.0,-0.0006325762684721839,0.13066220408867377,7.235134938971171e-06
1009.0967407226562,0.0,-0.0006326499752273887,0.130513619675563,7.22399089374098e-06
1009.2564697265625,0.0,-0.0006351574352528953,0.12450705766153058,6.777642954034678e-06
1009.2605590820312,0.0,-0.0006352121033305251,0.12434905269971636,6.765941074959532e-06
1009.2728881835938,0.0,-0.0006353740814061802,0.12387164714985704,6.730580970455465e-06
1009.2769775390625,0.0,-0.0006354268660752446,0.12371154364168768,6.7188262728819455e-06
