time,displacement,angle,force,torque
249.5713653564453,-1.4296874795149961e-08,0.0,9.540488521748861e-05,3.1848775801659656e-08
249.6082305908203,-7.171875182621079e-08,0.0,4.632507849274903e-05,3.189440597740807e-08
249.61231994628906,-8.023437203519279e-08,0.0,4.0555175977478094e-05,3.189982543533829e-08
249.6409912109375,-2.128124947375909e-07,0.0,-1.6814075266538206e-06,3.1940051180612445e-08
249.64508056640625,-2.3632811974039214e-07,0.0,-7.95654678052704e-06,3.1946123200813654e-08
249.68194580078125,-5.727734446736577e-07,0.0,-6.728489472031252e-05,3.200499036195567e-08
249.68605041503906,-6.18281262632081e-07,0.0,-7.419277309152856e-05,3.20120302417519e-08
249.72291564941406,-1.2461719052225817e-06,0.0,-0.00013887117698870672,3.208001826390221e-08
249.7270050048828,-1.3300781347425072e-06,0.0,-0.00014633302815642577,3.2088113409563964e-08
249.7638702392578,-2.3613281427969923e-06,0.0,-0.00021611247119532502,3.2166478481169386e-08
249.76797485351562,-2.4908592877181945e-06,0.0,-0.00022415647138048249,3.21758295748032e-08
249.80482482910156,-3.905781341018155e-06,0.0,-0.00029875997175914364,3.226579604334917e-08
249.80892944335938,-4.076171990163857e-06,0.0,-0.00030733067369723187,3.2276512880966644e-08
249.8376007080078,-5.430702913145069e-06,0.0,-0.00036861267119991936,3.235548273258183e-08
249.84169006347656,-5.635507932311157e-06,0.0,-0.0003775516360056768,3.2367349017364635e-08
249.84579467773438,-5.840312496729894e-06,0.0,-0.0003865729307890348,3.237941514328605e-08
249.88674926757812,-8.0973441072274e-06,0.0,-0.00047921147823841697,3.2508650629926086e-08
249.89085388183594,-8.33253943710588e-06,0.0,-0.0004887532578495102,3.25225202473335e-08
249.92771911621094,-1.0688945621950552e-05,0.0,-0.0005764700479480096,3.2654998980617577e-08
249.9318084716797,-1.095832067221636e-05,0.0,-0.0005864189800031377,3.2670597189762574e-08
249.96456909179688,-1.3347422282095067e-05,0.0,-0.000667639434852083,3.28023666138365e-08
249.9686737060547,-1.3656211194756906e-05,0.0,-0.0006780017340345993,3.281975066497636e-08
250.0055389404297,-1.67619527928764e-05,0.0,-0.0007728532138318246,3.298499090069957e-08
250.00962829589844,-1.7114140064222738e-05,0.0,-0.0007835675478938282,3.300435597181476e-08
250.0424041748047,-2.014956953644287e-05,0.0,-0.0008707733007660974,3.3167338308946854e-08
250.04649353027344,-2.0533359929686412e-05,0.0,-0.0008818156961714258,3.318866390369367e-08
250.13250732421875,-2.902000051108189e-05,0.0,-0.0011217697993994562,3.3691382851767666e-08
250.13661193847656,-2.9435586839099415e-05,0.0,-0.0011335644853385156,3.371807632839009e-08
250.22262573242188,-3.780663973884657e-05,0.0,-0.0013870259994382792,3.433873622626468e-08
250.22671508789062,-3.820082201855257e-05,0.0,-0.0013993526523021142,3.437127540930628e-08
250.26358032226562,-4.1922146920114756e-05,0.0,-0.0015114811591182813,3.467768467899758e-08
250.26768493652344,-4.2333944293204695e-05,0.0,-0.0015240725221251391,3.4713282210176024e-08
250.37417602539062,-5.337000038707629e-05,0.0,-0.0018570733624514914,3.574649194175729e-08
250.37826538085938,-5.3794374252902344e-05,0.0,-0.0018700693249129512,3.579055460559513e-08
250.4806671142578,-6.371343624778092e-05,0.0,-0.0021989818276197254,3.700759314699766e-08
250.48477172851562,-6.410179776139557e-05,0.0,-0.002212273098908739,3.706109703735471e-08
250.48886108398438,-6.449015927501023e-05,0.0,-0.002225520719507544,3.7114776447701494e-08
250.5912628173828,-7.490976713597775e-05,0.0,-0.0025583264011698153,3.8584909925233397e-08
250.59536743164062,-7.533636380685493e-05,0.0,-0.002571677165514698,3.864905109018716e-08
250.7223358154297,-8.782800432527438e-05,0.0,-0.0029826389120908704,4.084206795786892e-08
250.72642517089844,-8.822421659715474e-05,0.0,-0.002995785245017024,4.0919272476068943e-08
250.78787231445312,-9.45292558753863e-05,0.0,-0.003192611427297866,4.2123172729240576e-08
250.79196166992188,-9.494644473306835e-05,0.0,-0.0032056631629641627,4.2206056309161195e-08
250.85340881347656,-0.00010137554636457935,0.0,-0.0034010762238098026,4.3488802776809756e-08
250.8574981689453,-0.00010180773097090423,0.0,-0.003414034468062187,4.357650184950682e-08
250.8943634033203,-0.00010552640742389485,0.0,-0.0035305909030084147,4.4378968947988865e-08
250.89846801757812,-0.00010594460763968527,0.0,-0.0035435394097187876,4.4469576113002346e-08
250.98448181152344,-0.00011417519272072241,0.0,-0.0038135535504251216,4.6418280064499146e-08
250.9885711669922,-0.00011456457286840305,0.0,-0.003826328129387517,4.651301941591698e-08
251.0049591064453,-0.00011620703298831359,0.0,-0.003877465040720376,4.689429636510904e-08
251.00904846191406,-0.00011660519521683455,0.0,-0.0038902113255000832,4.6989823624136246e-08
251.1114501953125,-0.00012699222133960575,0.0,-0.004207564780407713,4.9421150323492965e-08
251.1155548095703,-0.00012741218961309642,0.0,-0.004220212671290072,4.9519782548854175e-08
251.2261505126953,-0.0001381303445668891,0.0,-0.004558918964993269,5.218891696451338e-08
251.23023986816406,-0.0001385235518682748,0.0,-0.004571366503557985,5.228758113947275e-08
251.26710510253906,-0.00014225281483959407,0.0,-0.004683336681053753,5.317506300517806e-08
251.2711944580078,-0.00014266418293118477,0.0,-0.004695730287519148,5.3273228683935704e-08
251.37770080566406,-0.0001536459312774241,0.0,-0.005016643413181848,5.579599401922964e-08
251.3817901611328,-0.00015406953752972186,0.0,-0.005028893536576956,5.589112855215216e-08
251.41456604003906,-0.0001572960172779858,0.0,-0.005126888238620337,5.6647588319100585e-08
251.4186553955078,-0.0001577036309754476,0.0,-0.005139091234154693,5.6741165964580694e-08
251.50466918945312,-0.00016598773072473705,0.0,-0.00539456421119352,5.8660315951869184e-08
251.50877380371094,-0.0001663853181526065,0.0,-0.005406698592915163,5.8749268461084276e-08
251.61526489257812,-0.00017722515622153878,0.0,-0.00571972864950002,6.095435661707234e-08
251.61935424804688,-0.00017764816584531218,0.0,-0.005731681213143432,6.103466516915663e-08
251.72586059570312,-0.000188037462066859,0.0,-0.006041236580046122,6.299152764701992e-08
