time,displacement,angle,force,torque
149.633056640625,2.935937573056435e-07,0.0,-0.0022052898165940754,3.990163252553304e-08
149.669921875,-1.1869531135744182e-06,0.0,-0.002225577716468932,3.96830307928221e-08
149.67401123046875,-1.3491405752574792e-06,0.0,-0.002227826802285537,3.96586713343118e-08
149.9771270751953,-1.3879844118491746e-05,0.0,-0.00239391548453436,3.7795866820293116e-08
149.98121643066406,-1.4046640899323393e-05,0.0,-0.002396149704600722,3.777001613770456e-08
150.0795135498047,-1.778187470335979e-05,0.0,-0.002449821949538048,3.714341705364636e-08
150.0836181640625,-1.7937891243491322e-05,0.0,-0.002452062015048084,3.711704007715405e-08
150.2269744873047,-2.3191640138975345e-05,0.0,-0.0025302654883704347,3.6185842328373246e-08
150.2310791015625,-2.3341250198427588e-05,0.0,-0.002532504146759513,3.615890699575293e-08
150.30889892578125,-2.6380273993709125e-05,0.0,-0.0025749489268440708,3.5645553169792565e-08
150.31298828125,-2.653886804182548e-05,0.0,-0.002577179592220374,3.56184397691894e-08
150.38671875,-2.9574530344689265e-05,0.0,-0.002617406452880825,3.5127359095019705e-08
150.3908233642578,-2.9743319828412496e-05,0.0,-0.002619646491302717,3.509989969781133e-08
150.59561157226562,-3.8457539631053805e-05,0.0,-0.0027315649547247148,3.371509870721737e-08
150.59971618652344,-3.863074380205944e-05,0.0,-0.002733812694395173,3.3687065049478715e-08
150.6939239501953,-4.240754060447216e-05,0.0,-0.00278547208421727,3.304093173934507e-08
150.69801330566406,-4.257214823155664e-05,0.0,-0.0027877178533523895,3.3012770903221585e-08
150.8249969482422,-4.7402343625435606e-05,0.0,-0.0028576206757738006,3.213399371670363e-08
150.82908630371094,-4.755374902742915e-05,0.0,-0.00285987772202927,3.2105562027496525e-08
150.8618621826172,-4.883011570200324e-05,0.0,-0.002877982585052454,3.187740743377273e-08
150.86595153808594,-4.8986523324856535e-05,0.0,-0.002880243372100716,3.184890732234457e-08
150.90281677246094,-5.045429861638695e-05,0.0,-0.002900643996099268,3.159165284968942e-08
150.9069061279297,-5.0614296924322844e-05,0.0,-0.0029029092318193523,3.156308071944096e-08
151.11990356445312,-5.950167906121351e-05,0.0,-0.0030216057841876386,3.006624166981695e-08
151.12399291992188,-5.967628749203868e-05,0.0,-0.003023899749393188,3.003735797906121e-08
151.21820068359375,-6.352222408168018e-05,0.0,-0.0030769256568178157,2.937072935530134e-08
151.22230529785156,-6.369023321894929e-05,0.0,-0.0030792441001361434,2.9341635269628956e-08
151.29603576660156,-6.650324212387204e-05,0.0,-0.0031210126909695245,2.8818424380962905e-08
151.3001251220703,-6.666206900263205e-05,0.0,-0.003123336331220609,2.878937468543808e-08
151.4475860595703,-7.202847336884588e-05,0.0,-0.0032076557334334366,2.7740220263935453e-08
151.45167541503906,-7.21755059203133e-05,0.0,-0.003210009471400697,2.7711089954588907e-08
151.54588317871094,-7.57916786824353e-05,0.0,-0.0032644759806372613,2.70396950520612e-08
151.54998779296875,-7.595129136461765e-05,0.0,-0.003266859345689615,2.7010431225375354e-08
151.6278076171875,-7.915738387964666e-05,0.0,-0.003312192716136478,2.645547632082891e-08
151.63189697265625,-7.93267972767353e-05,0.0,-0.0033145822483172417,2.642630764806343e-08
151.83261108398438,-8.789792627794668e-05,0.0,-0.0034325971091485647,2.4994257287612298e-08
151.83670043945312,-8.807292761048302e-05,0.0,-0.0034350139654966494,2.4965078507572996e-08
151.93910217285156,-9.222238440997899e-05,0.0,-0.00349564861522273,2.4234494986105284e-08
151.94320678710938,-9.238835627911612e-05,0.0,-0.0034980829450640427,2.4205215643031888e-08
152.08656311035156,-9.790359035832807e-05,0.0,-0.0035832161966750844,2.3183031259522792e-08
152.0906524658203,-9.805797162698582e-05,0.0,-0.0035856466066004062,2.315388751947318e-08
152.14390563964844,-0.00010017601744038984,0.0,-0.00361729732877992,2.2774462282687185e-08
152.1479949951172,-0.00010033562284661457,0.0,-0.003619727684483342,2.2745333743792932e-08
152.4552001953125,-0.00011308722605463117,0.0,-0.0038017549543604575,2.0561464432363478e-08
152.45928955078125,-0.0001132568359025754,0.0,-0.003804164992744717,2.0532465275113278e-08
152.55349731445312,-0.00011689304665196687,0.0,-0.003859537726878365,1.9865046785662863e-08
152.55760192871094,-0.00011705121141858399,0.0,-0.0038619432659795444,1.983599693645614e-08
152.7091522216797,-0.00012258038623258471,0.0,-0.003950321872509707,1.876519519329991e-08
152.71324157714844,-0.00012272839376237243,0.0,-0.003952695693136358,1.8736346633243976e-08
152.7255401611328,-0.00012318512017372996,0.0,-0.003959831738921716,1.8649599123241335e-08
152.72962951660156,-0.0001233346847584471,0.0,-0.00396220349087087,1.8620759475417045e-08
152.8074493408203,-0.00012636222527362406,0.0,-0.004007245790545589,1.8072350948329753e-08
152.81155395507812,-0.000126521015772596,0.0,-0.004009616995372403,1.804344569825178e-08
152.88937377929688,-0.00012971727119293064,0.0,-0.004054496638545083,1.7495790923024196e-08
152.8934783935547,-0.00012988605885766447,0.0,-0.004056860082601342,1.7466923173879074e-08
153.09417724609375,-0.00013838961604051292,0.0,-0.00417208108350106,1.6057334917601873e-08
153.0982666015625,-0.0001385630021104589,0.0,-0.00417442354804375,1.602864821815189e-08
153.1761016845703,-0.00014169738278724253,0.0,-0.00421898706497921,1.5482850908226994e-08
153.18019104003906,-0.00014186340558808297,0.0,-0.004221327505935269,1.5454185839359037e-08
153.32765197753906,-0.00014749274123460054,0.0,-0.00430571590743232,1.4421087306515659e-08
153.3317413330078,-0.00014764434308744967,0.0,-0.0043080569043612085,1.439245040348358e-08
153.40956115722656,-0.00015070335939526558,0.0,-0.004352627979372585,1.3847585813119147e-08
153.41366577148438,-0.00015086356143001467,0.0,-0.0043549803455155975,1.3818850909230363e-08
153.5529327392578,-0.0001567036670166999,0.0,-0.004434925102235674,1.284401266560963e-08
153.55702209472656,-0.00015688047278672457,0.0,-0.0044372772408370195,1.2815389204808087e-08
153.71267700195312,-0.00016329444770235568,0.0,-0.004527079459042874,1.1725749909764589e-08
153.71676635742188,-0.00016346285701729357,0.0,-0.004529446780156522,1.1697121918776576e-08
153.8191680908203,-0.00016740222054068,0.0,-0.0045888745476249,1.0980663660312441e-08
153.82325744628906,-0.00016755882825236768,0.0,-0.004591253816978059,1.0952078384996058e-08
153.9666290283203,-0.0001727634371491149,0.0,-0.004674981987174572,9.952189622971298e-09
153.97071838378906,-0.00017291320546064526,0.0,-0.004677379344343629,9.923753620103577e-09
154.06492614746094,-0.00017662410391494632,0.0,-0.0047327567684679935,9.270387336347311e-09
154.06903076171875,-0.0001767858921084553,0.0,-0.00473517617328026,9.242003473359858e-09
154.12637329101562,-0.00017915820353664458,0.0,-0.004769035542602168,8.84630742256474e-09
154.13046264648438,-0.00017932680202648044,0.0,-0.004771454516042722,8.818151229285517e-09
154.35983276367188,-0.00018908137280959636,0.0,-0.00490810432599699,7.255299290341024e-09
154.3639373779297,-0.00018925378390122205,0.0,-0.004910567831804611,7.227670262130609e-09
154.43356323242188,-0.00019202238763682544,0.0,-0.004952458226529222,6.7611221417800235e-09
154.4376678466797,-0.00019218839588575065,0.0,-0.0049549338820869945,6.733747487404855e-09
154.54006958007812,-0.00019613980839494616,0.0,-0.005016923230540956,6.055849522835434e-09
154.54415893554688,-0.0001962918322533369,0.0,-0.005019407957939068,6.028988886016438e-09
154.58511352539062,-0.0001978474174393341,0.0,-0.005044332278468759,5.760928103310992e-09
154.58921813964844,-0.00019800242444034666,0.0,-0.005046834319199601,5.734158776830864e-09
154.6670379638672,-0.00020108729950152338,0.0,-0.005094412564725791,5.230122379079213e-09
154.671142578125,-0.00020124933507759124,0.0,-0.005096929659591919,5.203726482074624e-09
154.8759307861328,-0.00020981328270863742,0.0,-0.0052235215362638875,3.9129960243415584e-09
154.88003540039062,-0.00020998749823775142,0.0,-0.005226079905946369,3.887667100554297e-09
154.97833251953125,-0.00021400120749603957,0.0,-0.005287611312919539,3.287542110466863e-09
154.98243713378906,-0.00021416839445009828,0.0,-0.00529019194615327,3.2627529419624653e-09
155.07664489746094,-0.00021775007189717144,0.0,-0.005349679602783786,2.6997989520249834e-09
155.0807342529297,-0.00021790586470160633,0.0,-0.005352273245168337,2.6756236213158846e-09
155.20361328125,-0.0002223831688752398,0.0,-0.005430669916639815,1.959410013276212e-09
155.2077178955078,-0.0002225303469458595,0.0,-0.005433304445722162,1.9358287602059256e-09
155.30601501464844,-0.0002263124188175425,0.0,-0.005496713235738576,1.37777973722797e-09
155.31011962890625,-0.00022647102014161646,0.0,-0.005499374498159413,1.3547568486903818e-09
155.387939453125,-0.00022966210963204503,0.0,-0.005550040453883638,9.225315367645872e-10
155.39202880859375,-0.00022983089729677886,0.0,-0.005552714131002682,9.000434125832356e-10
155.59683227539062,-0.00023852074809838086,0.0,-0.005688118261148178,-1.9720842806911542e-10
155.60092163085938,-0.00023869413416832685,0.0,-0.005690852855664917,-2.1853434029106663e-10
155.69923400878906,-0.00024258543271571398,0.0,-0.005756976853702486,-7.24289311195289e-10
155.7033233642578,-0.00024274941824842244,0.0,-0.005759743425878707,-7.45036686936212e-10
155.82620239257812,-0.0002474255452398211,0.0,-0.005843493994954144,-1.3575891575425126e-09
155.83030700683594,-0.00024757772916927934,0.0,-0.005846312629601107,-1.377685822650068e-09
155.9081268310547,-0.0002506499586161226,0.0,-0.005900012610807416,-1.7542260818112228e-09
155.9122314453125,-0.0002508107281755656,0.0,-0.005902858596055218,-1.773851908912478e-09
156.13340759277344,-0.0002600484876893461,0.0,-0.006058095969362837,-2.797331900068689e-09
156.1374969482422,-0.00026022264501079917,0.0,-0.006060999157011733,-2.8156360076044434e-09
156.21942138671875,-0.00026356871239840984,0.0,-0.0061193941254803295,-3.177703368267967e-09
156.22352600097656,-0.00026373652508482337,0.0,-0.006122331294738323,-3.195613405736693e-09
156.31773376464844,-0.0002673249982763082,0.0,-0.006190029939123546,-3.600717370927625e-09
