time,angle,displacement,torque,force
83.830816,0.0,1.7710937499978465e-07,,-0.0010051982560324215
90.019872,0.0,-0.0002475469921875002,,-0.011975458326765755
90.023968,0.0,-0.00024769937500000017,,-0.011974911554532421
96.270368,0.0,-0.0004975113281250003,,-0.030054914553465758
96.274464,0.0,-0.0004976697265625003,,-0.030053719283932422
99.571744,0.0,-0.0006291051953125001,,-0.04215344548549909
99.57584,0.0,-0.0006292751953125002,,-0.042168564373532426
100.014112,0.0,-0.0006467600000000001,,-0.04328414503276576
100.018208,0.0,-0.0006469016015625002,,-0.043293020544832424
100.452384,0.0,-0.0006592815234375002,,-0.04393725810766576
100.45648,0.0,-0.0006593831250000001,,-0.04392906923979909
100.808736,0.0,-0.0006661753125000001,,-0.04403127750053243
100.812832,0.0,-0.0006662375000000002,,-0.04404141186029909
100.878368,0.0,-0.0006671526953125002,,-0.04406360064046576
100.882464,0.0,-0.0006672073046875001,,-0.044067580633699095
102.029344,0.0,-0.0006767557421875001,,-0.04278227170073242
102.03344,0.0,-0.0006767753125000002,,-0.042779995602365756
103.67184,0.0,-0.0006804685937500003,,-0.03989873481409909
103.675936,0.0,-0.0006804726171875003,,-0.03988384480746576
106.92816,0.0,-0.0006812269531250002,,-0.03624145163913242
106.932256,0.0,-0.0006812265625000001,,-0.0362405996916991
107.218976,0.0,-0.0006810925000000003,,-0.03505597314346576
107.223072,0.0,-0.0006810785156250002,,-0.03503279254389909
107.321376,0.0,-0.0006802427734375002,,-0.03448645264209909
107.325472,0.0,-0.0006801907812500002,,-0.034463157601832425
107.56304,0.0,-0.0006740080859375003,,-0.03306550604836575
107.567136,0.0,-0.0006738494921875002,,-0.03303268699873242
107.690016,0.0,-0.0006685382421875001,,-0.03221837784006575
107.694112,0.0,-0.0006683516406250002,,-0.03220857408676575
109.4472,0.0,-0.0005980828515625002,,-0.018395352715365753
109.451296,0.0,-0.0005979134765625001,,-0.018353581859865756
111.548448,0.0,-0.0005137073828125002,,-0.00874741678623242
111.552544,0.0,-0.0005135307812500001,,-0.008717916516899089
114.026528,0.0,-0.00041468992187500026,,-0.0018629313025324212
114.030624,0.0,-0.0004145121484375002,,-0.001846820595099088
119.87152,0.0,-0.00018091167968750015,,0.007315937628567579
119.875616,0.0,-0.0001807560546875002,,0.007332709548934246
124.385312,0.0,-4.689453125002966e-07,,0.009499339028234246
124.389408,0.0,-3.049609375002909e-07,,0.009507655052434245
127.727648,0.0,0.00013339679687499991,,0.011358822384367579
127.731744,0.0,0.0001335769921874999,,0.011370800510967578
134.301728,0.0,0.0003963517187499997,,0.011051460095434245
134.305824,0.0,0.0003965099609374997,,0.01103557826940091
140.511264,0.0,0.0006446586718749997,,0.013351565577834247
140.51536,0.0,0.0006448030859374998,,0.013362170416034245
140.949536,0.0,0.0006578457421874997,,0.01352503224776758
140.953632,0.0,0.0006579533203124997,,0.013523811546967579
141.289504,0.0,0.0006648163281249997,,0.013697112913667576
141.2936,0.0,0.0006648837109374997,,0.013689928580834246
141.367328,0.0,0.0006659984374999997,,0.013708302671000911
141.371424,0.0,0.0006660596484374996,,0.013721806673600912
142.551072,0.0,0.0006765909374999996,,0.013037731031534246
142.555168,0.0,0.0006766117578124997,,0.013040121570600912
144.246816,0.0,0.0006804149999999998,,0.012544834936634245
144.250912,0.0,0.0006804187890624996,,0.012547339916400913
146.991136,0.0,0.000681243359375,,0.012214088598000912
146.995232,0.0,0.0006812435546875001,,0.01220621762096758
147.761184,0.0,0.0006811485546874998,,0.012010269711300911
147.76528,0.0,0.0006811383593749998,,0.012015190661400913
148.117536,0.0,0.0006741509374999996,,0.011862742933367578
148.121632,0.0,0.0006739963671874998,,0.011874174287734246
160.716832,0.0,0.00016983144531249972,,0.005892269889300912
160.720928,0.0,0.00016966644531249975,,0.005897585024034245
164.943904,0.0,4.439062499997891e-07,,0.0018946527881675787
