time,angle,displacement,torque,force
658.76176,0.0,1.0585937499788326e-08,,0.007977366727667579
658.769952,0.0,1.8320312499776545e-08,,0.007983889847567578
658.774048,0.0,2.2187499999770655e-08,,0.007977468452734246
658.970656,0.0,3.168007812499674e-06,,0.008144259415167578
658.974752,0.0,3.3232421874996796e-06,,0.008161616254667577
659.114016,0.0,1.0953359374999755e-05,,0.008406379480700913
659.118112,0.0,1.122835937499976e-05,,0.008395177007734244
659.2328,0.0,2.1050703124999725e-05,,0.008585161285367578
659.236896,0.0,2.144468749999972e-05,,0.008589866069700912
661.530656,0.0,0.00025099269531249986,,0.011297545747334246
661.534752,0.0,0.00025141929687499986,,0.011311482081467579
664.795168,0.0,0.0005771556249999999,,0.011116004650234245
664.799264,0.0,0.0005775662109374997,,0.01111812816100091
665.081888,0.0,0.0006031477343749998,,0.01121794588266758
665.085984,0.0,0.0006034937109374998,,0.011223388173734245
665.339936,0.0,0.0006210234374999997,,0.011217577129300911
665.344032,0.0,0.0006212844140624997,,0.011218607095600911
665.638944,0.0,0.0006371536718749999,,0.010990297899100913
665.64304,0.0,0.0006373522656249997,,0.011000750149700912
665.884704,0.0,0.0006468701953124997,,0.01087822230690091
665.8888,0.0,0.0006470066015624997,,0.010879532017134244
666.322976,0.0,0.0006594576562499997,,0.01079220104740091
666.327072,0.0,0.0006595572656249998,,0.010793892226634245
666.716192,0.0,0.0006666226953124997,,0.010855232441834246
666.720288,0.0,0.0006666805078124997,,0.010861488533434245
667.940896,0.0,0.0006769628124999997,,0.011601195071334246
667.944992,0.0,0.0006769825781249998,,0.011605696405534244
668.002336,0.0,0.0006772476562499997,,0.011584003535067578
668.006432,0.0,0.0006772668749999998,,0.011588721035034244
669.73904,0.0,0.0006805387109374999,,0.01090556091856758
669.743136,0.0,0.000680542109375,,0.010913864227134246
673.265696,0.0,0.0006812148437499999,,0.009773004888834244
673.269792,0.0,0.0006812148437499999,,0.009766952247367578
686.958624,0.0,0.0006812253906249997,,0.010184177608300912
686.96272,0.0,0.0006812251953124998,,0.010184927830667578
713.431072,0.0,0.0006812187499999995,,0.007372776509567578
713.435168,0.0,0.0006812187499999995,,0.007369076260267578
720.316448,0.0,0.0006812205078124998,,0.008758564377134247
720.320544,0.0,0.0006812207031249998,,0.008762188332634245
730.581024,0.0,0.0006812230468750001,,0.006541148658300912
730.58512,0.0,0.0006812232421875,,0.0065350324386675785
750.794784,0.0,0.0006812197265624995,,0.008870398372300912
750.79888,0.0,0.0006812193359374997,,0.008872318432934246
752.212,0.0,0.0006812333984374996,,0.007530831831900913
752.216096,0.0,0.0006812332031249997,,0.007526444938400913
771.635232,0.0,0.00068121296875,,0.007636346157300912
771.639328,0.0,0.0006812130078125001,,0.0076396395063342455
774.195232,0.0,0.0006812148437499999,,0.006104900709900912
774.199328,0.0,0.0006812148437499999,,0.006097474780034246
813.021216,0.0,0.0006811978515624996,,0.007433290208600911
813.025312,0.0,0.0006811978515624996,,0.007434879662767577
819.98032,0.0,0.000681212890625,,0.005679702646867579
819.984416,0.0,0.0006812128906249999,,0.0056705473908675785
861.825056,0.0,0.0006812070312499996,,0.007691392134000913
861.829152,0.0,0.0006812070312499996,,0.0076932994790009125
864.72912,0.0,0.0006812109375000002,,0.0055602392717009124
864.733216,0.0,0.0006812109375000002,,0.005558459083034245
879.380512,0.0,0.0006812109375000002,,0.007346887480100913
879.384608,0.0,0.0006812109375000002,,0.007352990984100913
894.433312,0.0,0.0006812148437499999,,0.0056616337319009115
894.437408,0.0,0.0006812148437499999,,0.005656522047300912
910.948384,0.0,0.0006812226562500001,,0.007553122337134246
910.95248,0.0,0.0006812226562500001,,0.007562798934100912
926.357536,0.0,0.0006812226562500001,,0.0064474344406342445
926.361632,0.0,0.0006812226562500001,,0.006444967607767579
948.47184,0.0,0.0006812226562500001,,0.00946181519426758
948.475936,0.0,0.0006812226562500001,,0.009467410072934244
958.105632,0.0,0.0006812145312499999,,0.006692604566934246
958.109728,0.0,0.0006812144921874999,,0.006691447444300913
972.625952,0.0,0.0006812187499999995,,0.00723392179356758
972.630048,0.0,0.0006812187499999995,,0.007235218788167579
972.941344,0.0,0.0006811677734374996,,0.007009986774934245
972.94544,0.0,0.0006811593749999996,,0.007010012206200912
973.166624,0.0,0.0006767775390624995,,0.006677511110167579
973.17072,0.0,0.0006765969531249996,,0.006670733677600912
973.383712,0.0,0.0006609615234374995,,0.006406070485400912
973.387808,0.0,0.0006605831249999996,,0.006399852540700912
978.815008,0.0,0.00011730242187499969,,0.0002826410879675786
978.819104,0.0,0.00011688960937499968,,0.00027777100040091195
979.19184,0.0,8.209707031249985e-05,,-0.0001876466108657547
979.195936,0.0,8.174687499999986e-05,,-0.00020159566063242138
979.531808,0.0,5.7841249999999866e-05,,-0.0005400731043324214
979.535904,0.0,5.758722656249986e-05,,-0.0005415735490657547
979.810336,0.0,4.335726562499977e-05,,-0.000692915016999088
979.814432,0.0,4.316707031249977e-05,,-0.0006873201383324214
980.11344,0.0,3.1528242187499785e-05,,-0.0008428069027324212
980.117536,0.0,3.139984374999978e-05,,-0.0008539839444324214
980.146208,0.0,3.057085937499978e-05,,-0.0008970009319990882
980.150304,0.0,3.045624999999978e-05,,-0.0009037656489324214
980.633632,0.0,1.8900429687499766e-05,,-0.0008073811482657547
980.637728,0.0,1.8812617187499765e-05,,-0.0008133193490324213
981.05552,0.0,1.1827148437499766e-05,,-0.0006737652731990881
981.059616,0.0,1.1776171874999771e-05,,-0.0006732566478657546
982.235168,0.0,3.6663281249998003e-06,,-0.0006098056375324214
982.239264,0.0,3.650703124999802e-06,,-0.000606359700899088
