time, displacement, force
249.57136, -1.4296875e-08, -0.0008790752349
249.608224, -7.171875e-08, -0.0008814581166
249.61232, -8.0234375e-08, -0.0008818802448
249.640992, -2.128125e-07, -0.0008902036882
249.645088, -2.36328125e-07, -0.0008917308974
249.681952, -5.727734375e-07, -0.000914647593
249.686048, -6.1828125e-07, -0.0009177929932
249.722912, -1.246171875e-06, -0.0009621794111
249.727008, -1.330078125e-06, -0.0009681557301
249.763872, -2.361328125e-06, -0.001042311457
249.767968, -2.490859375e-06, -0.001051660364
249.804832, -3.90578125e-06, -0.001154242669
249.808928, -4.076171875e-06, -0.001166626664
249.8376, -5.430703125e-06, -0.001265340966
249.841696, -5.635507813e-06, -0.001280294186
249.845792, -5.8403125e-06, -0.001295250541
249.886752, -8.09734375e-06, -0.001460475353
249.890848, -8.332539063e-06, -0.001477729735
249.927712, -1.068894531e-05, -0.001651046966
249.931808, -1.095832031e-05, -0.001670899932
249.964576, -1.334742188e-05, -0.001847420876
249.968672, -1.365621094e-05, -0.001870283895
250.005536, -1.676195313e-05, -0.002100910935
250.009632, -1.711414063e-05, -0.002127126841
250.0424, -2.014957031e-05, -0.002353653649
250.046496, -2.053335938e-05, -0.002382360674
250.132512, -2.902e-05, -0.003020447655
250.136608, -2.943558594e-05, -0.003051888139
250.222624, -3.780664063e-05, -0.003687856744
250.22672, -3.820082031e-05, -0.003717975014
250.263584, -4.192214844e-05, -0.004003120666
250.26768, -4.233394531e-05, -0.004034759589
250.374176, -5.337e-05, -0.004888356988
250.378272, -5.3794375e-05, -0.004921437198
250.480672, -6.37134375e-05, -0.005698357568
250.484768, -6.410179688e-05, -0.005728982212
250.488864, -6.449015625e-05, -0.005759621711
250.591264, -7.490976563e-05, -0.006587663672
250.59536, -7.533636719e-05, -0.006621834735
250.722336, -8.782800781e-05, -0.007628999568
250.726432, -8.822421875e-05, -0.007661226756
250.787872, -9.452925781e-05, -0.008176663953
250.791968, -9.494644531e-05, -0.008210927021
250.853408, -0.0001013755469, -0.008741386217
250.857504, -0.0001018077344, -0.008777225727
250.894368, -0.0001055264063, -0.009086126054
250.898464, -0.0001059446094, -0.009120975603
250.98448, -0.0001141751953, -0.009809562173
250.988576, -0.0001145645703, -0.0098423374
251.00496, -0.0001162070313, -0.009980921264
251.009056, -0.0001166051953, -0.01001454362
251.111456, -0.0001269922266, -0.0108983332
251.115552, -0.0001274121875, -0.01093435805
251.226144, -0.0001381303516, -0.01185909746
251.23024, -0.0001385235547, -0.01189329508
251.267104, -0.0001422528125, -0.01221888751
251.2712, -0.0001426641797, -0.01225490697
251.377696, -0.0001536459375, -0.01322415181
251.381792, -0.0001540695313, -0.01326186182
