time, displacement, force
81.258528, 1.1015625e-07, -0.004847292635
81.270816, -3.79296875e-07, -0.004868224159
81.274912, -5.39921875e-07, -0.004875024809
81.598496, -1.393613281e-05, -0.005457735285
81.602592, -1.410316406e-05, -0.005464956721
81.6968, -1.767976563e-05, -0.005612175975
81.700896, -1.783578125e-05, -0.005618616692
81.844256, -2.306242188e-05, -0.005827378983
81.848352, -2.321160156e-05, -0.00583333992
81.926176, -2.622578125e-05, -0.005959221011
81.930272, -2.6385e-05, -0.005965891326
81.946656, -2.70521875e-05, -0.005994721505
81.950752, -2.721417969e-05, -0.006001588298
82.008096, -2.957570313e-05, -0.006104266455
82.012192, -2.974429688e-05, -0.006111598336
82.237472, -3.926339844e-05, -0.006530402399
82.241568, -3.943460938e-05, -0.006537903791
82.319392, -4.249902344e-05, -0.006666781496
82.323488, -4.266324219e-05, -0.006673779676
82.450464, -4.749457031e-05, -0.006871902973
82.45456, -4.764660156e-05, -0.006878027284
82.528288, -5.055996094e-05, -0.007000881849
82.532384, -5.072035156e-05, -0.00700760621
82.74128, -5.947917969e-05, -0.007390835334
82.745376, -5.965375e-05, -0.007398574509
82.835488, -6.335605469e-05, -0.007558570068
82.839584, -6.352464844e-05, -0.007565872708
82.917408, -6.654390625e-05, -0.007691148519
82.921504, -6.670210938e-05, -0.007697695454
83.08944, -7.282789063e-05, -0.00793990933
83.093536, -7.297730469e-05, -0.00794582792
83.19184, -7.681886719e-05, -0.008106430553
83.195936, -7.698046875e-05, -0.008113242642
83.249184, -7.917511719e-05, -0.008208603769
83.25328, -7.935152344e-05, -0.008216500826
83.47856, -8.88746875e-05, -0.008636040713
83.482656, -8.904746094e-05, -0.008643665094
83.576864, -9.282234375e-05, -0.008804159372
83.58096, -9.29865625e-05, -0.008811152746
83.748896, -9.946292969e-05, -0.009078650637
83.752992, -9.962152344e-05, -0.009085235998
84.076576, -0.0001130555078, -0.009670342738
84.080672, -0.0001132247266, -0.009677721931
84.158496, -0.0001162608984, -0.009804436459
84.162592, -0.0001164198828, -0.009811050559
84.330528, -0.0001225770313, -0.01005533497
84.334624, -0.0001227242188, -0.0100610807
84.424736, -0.0001261924219, -0.01020485822
84.428832, -0.0001263510547, -0.01021147509
84.490272, -0.0001288604688, -0.0103205256
84.494368, -0.0001290272656, -0.01032776408
84.740128, -0.0001394214844, -0.01078988575
84.744224, -0.0001395928906, -0.01079747884
84.834336, -0.0001431348047, -0.01094697307
84.838432, -0.0001432979688, -0.01095394369
85.006368, -0.0001497102734, -0.01121857215
85.010464, -0.0001498686719, -0.01122519678
85.051424, -0.0001515215234, -0.01129673108
85.05552, -0.0001516926953, -0.01130434269
85.088288, -0.0001530269922, -0.01136252043
85.092384, -0.0001531935938, -0.01136978199
85.21936, -0.0001585568359, -0.01160986601
85.223456, -0.0001587312109, -0.0116177335
85.338144, -0.000163438125, -0.01182424176
85.34224, -0.0001636060938, -0.01183162076
85.415968, -0.0001664430078, -0.01194996388
85.420064, -0.0001666014063, -0.01195660735
85.60848, -0.0001735264453, -0.01223471068
85.612576, -0.0001736782422, -0.01224087245
85.706784, -0.0001773861328, -0.0123995433
85.71088, -0.0001775493359, -0.01240660915
85.899296, -0.0001855832813, -0.01277221085
85.903392, -0.0001857623047, -0.01278053223
85.97712, -0.0001888376172, -0.01291862243
85.981216, -0.00018901, -0.01292642478
86.075424, -0.000192775625, -0.01309011364
86.07952, -0.000192940625, -0.01309734394
86.267936, -0.0002002319141, -0.01340650561
86.272032, -0.0002003911328, -0.01341330582
86.579232, -0.000213146875, -0.01398743729
86.583328, -0.00021331625, -0.01399508168
86.677536, -0.0002169570703, -0.01415046094
86.681632, -0.0002171148828, -0.01415718936
86.829088, -0.0002224975391, -0.01437588758
86.833184, -0.0002226453516, -0.01438184072
86.902816, -0.0002252997266, -0.0144946171
86.906912, -0.0002254561328, -0.01450128098
86.968352, -0.00022791625, -0.01461053278
86.972448, -0.0002280800391, -0.0146178068
87.177248, -0.0002367815625, -0.0150226923
87.181344, -0.0002369589453, -0.01503110025
87.238688, -0.0002393250781, -0.01513918151
87.242784, -0.0002394957031, -0.01514704322
87.312416, -0.0002422686328, -0.01527023418
87.316512, -0.0002424332031, -0.01527761038
87.509024, -0.0002498337109, -0.01559742921
87.51312, -0.0002499928906, -0.01560440289
87.590944, -0.0002531747266, -0.0157499629
87.59504, -0.0002533493359, -0.01575822905
87.816224, -0.0002625346484, -0.01618428799
87.82032, -0.0002627046484, -0.01619220794
87.918624, -0.0002665143359, -0.0163598296
87.92272, -0.0002666725391, -0.0163667836
88.049696, -0.0002713033594, -0.01655998271
88.053792, -0.0002714487891, -0.01656589871
88.16848, -0.0002758705078, -0.01676129939
88.172576, -0.0002760295313, -0.01676838866
88.2504, -0.0002792392969, -0.01691902646
88.254496, -0.000279408125, -0.01692695837
88.47568, -0.0002888112109, -0.0173793365
88.479776, -0.0002889832031, -0.0173875747
88.57808, -0.0002928976953, -0.01756719161
88.582176, -0.0002930623047, -0.0175748216
88.766496, -0.0003002075781, -0.01789647231
88.770592, -0.0003003669531, -0.0179037009
88.82384, -0.0003025325781, -0.01800579838
88.827936, -0.00030269875, -0.0180136258
88.934432, -0.0003071764063, -0.01823075011
88.938528, -0.0003073525781, -0.01823946593
88.999968, -0.0003099058594, -0.01836247232
89.004064, -0.0003100798438, -0.01837101215
89.102368, -0.0003140822656, -0.01856101972
89.106464, -0.0003142492578, -0.01856897505
89.176096, -0.000316915625, -0.01868930074
89.180192, -0.0003170738281, -0.01869650878
89.327648, -0.0003224386719, -0.01892809861
89.331744, -0.0003225864453, -0.01893444413
89.409568, -0.0003255686719, -0.01907054307
89.413664, -0.0003257252734, -0.01907768715
89.511968, -0.0003297285547, -0.01927086795
89.516064, -0.0003298973438, -0.01927911226
89.716768, -0.0003384429297, -0.01970741401
89.720864, -0.0003386163281, -0.01971611095
89.794592, -0.0003415833594, -0.01985902417
89.798688, -0.0003417497266, -0.01986711454
90.023968, -0.0003504592969, -0.0202743665
90.028064, -0.0003506188672, -0.02028192168
90.085408, -0.0003529609375, -0.02039748673
90.089504, -0.0003531271094, -0.02040565236
90.0936, -0.0003532932813, -0.02041381948
90.25744, -0.0003601761328, -0.02076202823
90.261536, -0.0003603493359, -0.02077087405
90.335264, -0.0003633406641, -0.02091873792
90.33936, -0.0003635088672, -0.02092715133
90.433568, -0.0003671301563, -0.02109848091
90.437664, -0.0003672867578, -0.02110587098
90.589216, -0.0003727979297, -0.02135469246
90.593312, -0.0003729473438, -0.02136148611
90.691616, -0.0003767780078, -0.02154732446
90.695712, -0.0003769392188, -0.02155523505
90.74896, -0.0003791271875, -0.02166662238
90.753056, -0.0003792951953, -0.0216751753
90.937376, -0.0003871503906, -0.02208752591
90.941472, -0.0003873267969, -0.02209690802
90.978336, -0.0003888391797, -0.02217437785
90.982432, -0.0003890115625, -0.02218339873
90.986528, -0.0003891839453, -0.02219242086
91.060256, -0.0003921412891, -0.02234141556
91.064352, -0.0003923078906, -0.02234992408
91.248672, -0.0003994574609, -0.02270170016
91.252768, -0.00039961625, -0.02270954764
91.346976, -0.000403460625, -0.02290833722
91.351072, -0.0004036288281, -0.02291710266
91.482144, -0.0004091457813, -0.02321055524
91.48624, -0.0004093198047, -0.02321991352
91.580448, -0.0004131969922, -0.02342347063
91.584544, -0.0004133662109, -0.02343240613
91.658272, -0.0004162411328, -0.02357718114
91.662368, -0.0004163997266, -0.02358513265
91.850784, -0.0004233049609, -0.0239158345
91.85488, -0.0004234541406, -0.02392297127
91.928608, -0.0004263099219, -0.02406806532
91.932704, -0.0004264687109, -0.0240761551
92.026912, -0.0004303602734, -0.02428552147
92.031008, -0.0004305298828, -0.02429468902
92.219424, -0.0004385562109, -0.02473863574
92.22352, -0.0004387296094, -0.02474823489
92.338208, -0.0004432911328, -0.02498888809
92.342304, -0.0004434541406, -0.02499752089
92.375072, -0.0004447016406, -0.02506110499
92.379168, -0.00044486125, -0.02506942116
92.4488, -0.0004474658984, -0.02520042988
92.452896, -0.0004476177344, -0.02520801601
92.526624, -0.0004505103516, -0.02536051546
92.53072, -0.0004506707813, -0.02536897836
92.588064, -0.0004530033203, -0.02549611985
92.59216, -0.0004531699219, -0.0255052158
92.73552, -0.0004592362109, -0.02584727732
92.739616, -0.0004594108203, -0.02585722106
92.842016, -0.0004636078516, -0.02608943558
92.846112, -0.0004637766797, -0.02609884741
92.91984, -0.0004666196484, -0.02624898517
92.923936, -0.0004667786328, -0.02625744806
93.087776, -0.0004727495703, -0.02655900813
93.091872, -0.0004728989844, -0.02656659762
93.14512, -0.0004749636328, -0.0266777246
93.149216, -0.0004751202344, -0.02668606296
93.24752, -0.0004791246484, -0.02691135849
93.251616, -0.0004792924609, -0.0269208714
93.497376, -0.0004897111328, -0.0275285918
93.501472, -0.0004898817578, -0.02753848913
93.747232, -0.0004994476172, -0.0280667982
93.751328, -0.0004996062109, -0.02807558222
93.829152, -0.0005027535938, -0.02825661458
93.833248, -0.0005029190234, -0.0282661429
94.033952, -0.0005112672266, -0.02875956883
94.038048, -0.0005114368359, -0.02876962291
94.099488, -0.0005138591016, -0.02890789497
94.103584, -0.0005140204688, -0.02891711841
94.140448, -0.0005153848828, -0.02899102221
94.144544, -0.0005155386719, -0.02899947372
94.222368, -0.0005182153906, -0.02913489912
94.226464, -0.0005183564063, -0.02914205857
94.238752, -0.0005187633594, -0.02916186402
94.242848, -0.0005189007422, -0.02916865251
94.296096, -0.000520585, -0.02924655593
94.300192, -0.0005207141797, -0.02925252061
94.382112, -0.0005231278125, -0.02935489511
94.386208, -0.0005232488281, -0.0293600652
94.57872, -0.0005286910156, -0.02958286575
94.582816, -0.0005288069922, -0.02958766023
94.586912, -0.0005289167969, -0.02959180516
94.693408, -0.0005317120313, -0.02969521107
94.697504, -0.0005318167969, -0.02969891643
94.775328, -0.0005337144141, -0.02976064557
94.779424, -0.0005338126172, -0.0297637322
94.861344, -0.0005355914844, -0.02980730881
94.86544, -0.0005356772656, -0.02980916855
94.935072, -0.0005369887109, -0.02982644128
94.939168, -0.0005370626953, -0.02982713789
95.004704, -0.000538150625, -0.02982931129
95.0088, -0.0005382137891, -0.02982895165
95.041568, -0.0005387264453, -0.0298271546
95.045664, -0.0005387902344, -0.02982690908
95.135776, -0.0005400780078, -0.02981164311
95.139872, -0.000540135625, -0.02981087237
95.258656, -0.0005416382813, -0.02977498031
95.262752, -0.0005416886719, -0.02977361824
95.39792, -0.0005431816016, -0.02971634006
95.402016, -0.0005432242187, -0.02971435839
