time, displacement, force
81.258528, 1.1015625e-07, -0.007713271758
81.270816, -3.79296875e-07, -0.007734473152
81.274912, -5.39921875e-07, -0.007741198546
81.598496, -1.393613281e-05, -0.008369047071
81.602592, -1.410316406e-05, -0.008376763197
81.6968, -1.767976563e-05, -0.008518576124
81.700896, -1.783578125e-05, -0.008524844764
81.844256, -2.306242188e-05, -0.008715518792
81.848352, -2.321160156e-05, -0.008720989275
81.926176, -2.622578125e-05, -0.008850730972
81.930272, -2.6385e-05, -0.008857667427
81.946656, -2.70521875e-05, -0.008889690973
81.950752, -2.721417969e-05, -0.00889702728
82.008096, -2.957570313e-05, -0.009012912858
82.012192, -2.974429688e-05, -0.009021200154
82.237472, -3.926339844e-05, -0.009509797474
82.241568, -3.943460938e-05, -0.00951851033
82.319392, -4.249902344e-05, -0.009657700876
82.323488, -4.266324219e-05, -0.009665474068
82.450464, -4.749457031e-05, -0.009871575536
82.45456, -4.764660156e-05, -0.00987772156
82.528288, -5.055996094e-05, -0.01001414636
82.532384, -5.072035156e-05, -0.01002154309
82.74128, -5.947917969e-05, -0.01048134375
82.745376, -5.965375e-05, -0.0104908607
82.835488, -6.335605469e-05, -0.01068033211
82.839584, -6.352464844e-05, -0.01068902756
82.917408, -6.654390625e-05, -0.01082812852
82.921504, -6.670210938e-05, -0.0108353766
83.08944, -7.282789063e-05, -0.01108560588
83.093536, -7.297730469e-05, -0.01109176789
83.19184, -7.681886719e-05, -0.01127818944
83.195936, -7.698046875e-05, -0.0112862237
83.249184, -7.917511719e-05, -0.01140456114
83.25328, -7.935152344e-05, -0.01141481004
83.47856, -8.88746875e-05, -0.0119505697
83.482656, -8.904746094e-05, -0.01196036221
83.576864, -9.282234375e-05, -0.01215646655
83.58096, -9.29865625e-05, -0.01216504851
83.748896, -9.946292969e-05, -0.01248202816
83.752992, -9.962152344e-05, -0.01248992435
84.076576, -0.0001130555078, -0.01325221962
84.080672, -0.0001132247266, -0.01326189958
84.158496, -0.0001162608984, -0.01341915149
84.162592, -0.0001164198828, -0.01342733741
84.330528, -0.0001225770313, -0.0137134883
84.334624, -0.0001227242188, -0.01372007265
84.424736, -0.0001261924219, -0.0139016581
84.428832, -0.0001263510547, -0.01391010616
84.490272, -0.0001288604688, -0.01405717298
84.494368, -0.0001290272656, -0.01406693053
84.740128, -0.0001394214844, -0.01471192848
84.744224, -0.0001395928906, -0.01472252418
84.834336, -0.0001431348047, -0.01492050852
84.838432, -0.0001432979688, -0.01492989481
85.006368, -0.0001497102734, -0.01527537966
85.010464, -0.0001498686719, -0.01528420241
85.051424, -0.0001515215234, -0.01538353669
85.05552, -0.0001516926953, -0.01539443107
85.088288, -0.0001530269922, -0.01547605799
85.092384, -0.0001531935938, -0.01548624974
85.21936, -0.0001585568359, -0.01583394542
85.223456, -0.0001587312109, -0.01584545406
85.338144, -0.000163438125, -0.01614017548
85.34224, -0.0001636060938, -0.01615074294
85.415968, -0.0001664430078, -0.01631169248
85.420064, -0.0001666014063, -0.01632079965
85.60848, -0.0001735264453, -0.01668914244
85.612576, -0.0001736782422, -0.01669744067
85.706784, -0.0001773861328, -0.01692476047
85.71088, -0.0001775493359, -0.01693502131
85.899296, -0.0001855832813, -0.01749310669
85.903392, -0.0001857623047, -0.01750608132
85.97712, -0.0001888376172, -0.01771544032
85.981216, -0.00018901, -0.01772737022
86.075424, -0.000192775625, -0.01796963003
86.07952, -0.000192940625, -0.01798043067
86.267936, -0.0002002319141, -0.0184330345
86.272032, -0.0002003911328, -0.0184430959
86.579232, -0.000213146875, -0.01933996501
86.583328, -0.00021331625, -0.01935199938
86.677536, -0.0002169570703, -0.01958679434
