shear,shear_stress,time,torque,angle
-0.14987383830785406,-46.72730204819254,0,-4.697540762773536e-06,-0.14987383830785406
-0.14617234765018436,-44.61595559700808,1,-4.485285066766368e-06,-0.14617234765018436
-0.1424708569925147,-42.50242534806926,2,-4.272809831463776e-06,-0.1424708569925147
-0.138769366334845,-40.442108330341746,3,-4.065684173641095e-06,-0.138769366334845
-0.1350678756771753,-38.56292105061371,4,-3.876767663154279e-06,-0.1350678756771753
-0.1313663850195056,-36.725859904385665,5,-3.69208613351635e-06,-0.1313663850195056
-0.12766489436183592,-34.964452737442585,6,-3.515010171415589e-06,-0.12766489436183592
-0.12396340370416623,-33.29917582138173,7,-3.3475982761935267e-06,-0.12396340370416623
-0.12026191304649653,-31.664188224576243,8,-3.1832313954628213e-06,-0.12026191304649653
-0.11656042238882684,-30.120917635011608,9,-3.028084913969143e-06,-0.11656042238882684
-0.11285893173115716,-28.63712228858458,10,-2.878917536056635e-06,-0.11285893173115716
-0.10915744107348746,-27.174051635573324,11,-2.7318336315707795e-06,-0.10915744107348746
-0.10545595041581778,-25.812742227889746,12,-2.5949798832686544e-06,-0.10545595041581778
-0.10175445975814809,-24.475699472345692,13,-2.4605656849213696e-06,-0.10175445975814809
-0.0980529691004784,-23.159777337637646,14,-2.32827476296633e-06,-0.0980529691004784
-0.0943514784428087,-21.961178302448968,15,-2.2077784454127756e-06,-0.0943514784428087
-0.09064998778513901,-20.780797633035306,16,-2.089113637749756e-06,-0.09064998778513901
-0.08694849712746933,-19.631407486941573,17,-1.973564337299306e-06,-0.08694849712746933
-0.08324700646979963,-18.547798693360978,18,-1.8646280996904067e-06,-0.08324700646979963
-0.07954551581212994,-17.48451577706344,19,-1.7577352421375146e-06,-0.07954551581212994
-0.07584402515446025,-16.454612699338387,20,-1.6541980919650174e-06,-0.07584402515446025
-0.07214253449679056,-15.455324726764859,21,-1.553738707854373e-06,-0.07214253449679056
-0.06844104383912086,-14.458183517020194,22,-1.4534951398823578e-06,-0.06844104383912086
-0.06473955318145118,-13.510272451547367,23,-1.3582007258168887e-06,-0.06473955318145118
-0.061038062523781494,-12.586574234593554,24,-1.2653404527763739e-06,-0.061038062523781494
-0.057336571866111796,-11.66532804237762,25,-1.1727266841487532e-06,-0.057336571866111796
-0.05363508120844211,-10.776672397792977,26,-1.0833892747216102e-06,-0.05363508120844211
-0.049933590550772414,-9.928435199731133,27,-9.981151707237644e-07,-0.049933590550772414
-0.04623209989310273,-9.087440663155094,28,-9.135691784736385e-07,-0.04623209989310273
-0.04253060923543303,-8.271851038653047,29,-8.315771665478884e-07,-0.04253060923543303
-0.03882911857776335,-7.461238344527382,30,-7.500854902351903e-07,-0.03882911857776335
-0.03512762792009365,-6.66879719583633,31,-6.704206169190281e-07,-0.03512762792009365
-0.031426137262423964,-5.897450509793936,32,-5.928763902872963e-07,-0.031426137262423964
-0.02772464660475428,-5.12414506209076,33,-5.151352474557678e-07,-0.02772464660475428
-0.024023155947084596,-4.361859816432958,34,-4.385019761694177e-07,-0.024023155947084596
-0.020321665289414897,-3.617867319981909,35,-3.637076926117683e-07,-0.020321665289414897
-0.0166201746317452,-2.8657577595000086,36,-2.880973927748215e-07,-0.0166201746317452
-0.012918683974075501,-2.162391089503336,37,-2.1738726275109467e-07,-0.012918683974075501
-0.00921719331640583,-1.5058236212231555,38,-1.5138190163317262e-07,-0.00921719331640583
-0.005515702658736133,-0.8495433886104766,39,-8.540541659406247e-08,-0.005515702658736133
