time,angle,torque,displacement,force
1012.918304,-4.88509297804688e-05,1.9084174689844666e-06,0.0,
1014.020128,0.0508058097035998,3.68949430569431e-06,0.0,
1014.024224,0.0509923185185923,3.6974476535101852e-06,0.0,
1014.564896,0.0753109763507458,4.7297974096209355e-06,0.0,
1014.568992,0.0754937107471559,4.736713705589248e-06,0.0,
1015.003168,0.0945564912977059,5.6019020086693095e-06,0.0,
1015.007264,0.0947322200565056,5.609419880959123e-06,0.0,
1015.117856,0.0995133104807514,5.8582972979468415e-06,0.0,
1015.121952,0.099692303374223,5.866719719812872e-06,0.0,
1015.703584,0.124194343858104,7.14919949983181e-06,0.0,
1015.70768,0.124363079414092,7.15706778042506e-06,0.0,
1016.313888,0.148602467690022,8.609800459902468e-06,0.0,
1016.317984,0.148762154004085,8.617914540730686e-06,0.0,
1016.809504,0.167277125621671,9.830145350133277e-06,0.0,
1016.8136,0.167427111055493,9.84072184917215e-06,0.0,
1017.317408,0.185198378937875,1.1103585052653835e-05,0.0,
1017.321504,0.185340449713726,1.1112296303557958e-05,0.0,
1017.89904,0.204065372393486,1.258999324653261e-05,0.0,
1017.903136,0.204192071563705,1.2601041098465516e-05,0.0,
1018.525728,0.222201938181637,1.4176917580279775e-05,0.0,
1018.529824,0.222314759750722,1.4186973478877711e-05,0.0,
1019.12784,0.237318877031543,1.5515700320822617e-05,0.0,
1019.131936,0.237414316214893,1.552386724294415e-05,0.0,
1019.49648,0.245401772619018,1.628587693766446e-05,0.0,
1019.500576,0.245486596690124,1.629397292235693e-05,0.0,
1019.672608,0.248939711593243,1.6588983350903897e-05,0.0,
1019.676704,0.249020967151404,1.6593334055687804e-05,0.0,
1020.23376,0.258771391469314,1.7515368405287153e-05,0.0,
1020.237856,0.258836343360531,1.7520635123578125e-05,0.0,
1020.794912,0.266322101625563,1.814737078530337e-05,0.0,
1020.799008,0.266369447487533,1.8152509018145906e-05,0.0,
1021.327392,0.27136197127511,1.8479575164637123e-05,0.0,
1021.331488,0.271392789826623,1.8481581684265216e-05,0.0,
1021.4216,0.272025418259076,1.851758727325959e-05,0.0,
1021.425696,0.272053354771682,1.8519031781430464e-05,0.0,
1021.876256,0.27431837933078,1.8522153766289245e-05,0.0,
1021.880352,0.274332568990504,1.8520993736199278e-05,0.0,
1022.306336,0.275045921484904,1.832262516052959e-05,0.0,
1022.310432,0.275046540573303,1.832026162443159e-05,0.0,
1022.433312,0.274992346794516,1.8232747118196188e-05,0.0,
1022.437408,0.27499016430447,1.8229462950807282e-05,0.0,
1022.982176,0.27334825043657,1.7634322457006054e-05,0.0,
1022.986272,0.273328000366805,1.762844903018718e-05,0.0,
1023.518752,0.269544677645665,1.6764382682715934e-05,0.0,
1023.522848,0.26950670789625,1.6756817363358183e-05,0.0,
1023.543328,0.269318010739542,1.6716050437778995e-05,0.0,
