time,angle,torque,displacement,force
917.85424,-6.36553805834375e-05,-1.4885587999012503e-07,0.0,
918.669344,0.0367280345504325,2.6459457987630914e-06,0.0,
918.67344,0.0369073820185331,2.622989944315123e-06,0.0,
919.275552,0.0620977361580452,3.991419758576247e-06,0.0,
919.279648,0.0622611937819902,3.986065600468872e-06,0.0,
919.566368,0.0733134031004564,4.5987576440262165e-06,0.0,
919.570464,0.0734676367552669,4.592191102515841e-06,0.0,
919.848992,0.0834812825388987,5.171572912556529e-06,0.0,
919.853088,0.0836233968365452,5.193944334896623e-06,0.0,
919.975968,0.0877871493334808,5.464461711013592e-06,0.0,
919.980064,0.0879245947299259,5.483332136854685e-06,0.0,
920.111136,0.092188517028245,5.64944515343381e-06,0.0,
920.115232,0.0923193393400059,5.655925971472217e-06,0.0,
920.377376,0.100245360249421,6.106566467946654e-06,0.0,
920.381472,0.100364771438953,6.116961096975091e-06,0.0,
920.63952,0.10734858616048,6.540981990261467e-06,0.0,
920.643616,0.10745348045393,6.551568390732748e-06,0.0,
920.901664,0.113569394224687,6.863979486975185e-06,0.0,
920.90576,0.113660059359641,6.868619253970028e-06,0.0,
921.159712,0.11878531511491,7.170072382805061e-06,0.0,
921.163808,0.118863271519812,7.172066303888061e-06,0.0,
921.405472,0.122882221973925,7.36932108019078e-06,0.0,
921.409568,0.122944649418131,7.362196558469155e-06,0.0,
921.651232,0.12610049125634,7.4924631637793425e-06,0.0,
921.655328,0.126147096516325,7.5132659819188095e-06,0.0,
921.901088,0.128448541138045,7.5176367299519045e-06,0.0,
921.905184,0.12848059366047,7.536350396334372e-06,0.0,
922.146848,0.129834224548658,7.472360852150904e-06,0.0,
922.150944,0.129850924666244,7.478321201959779e-06,0.0,
922.392608,0.13029521097378,7.3755809537385915e-06,0.0,
922.396704,0.130296228981495,7.386914038559342e-06,0.0,
922.4008,0.130295765693809,7.386550401903748e-06,0.0,
922.683424,0.129642432498547,7.197338990153811e-06,0.0,
922.68752,0.129624371044795,7.199707028651154e-06,0.0,
922.978336,0.127657395262612,6.91401648501506e-06,0.0,
922.982432,0.127621834846887,6.905558024723529e-06,0.0,
923.265056,0.124471606680288,6.54749776739953e-06,0.0,
923.269152,0.124417491441884,6.548724189250029e-06,0.0,
923.56816,0.119788136649385,6.091718381833216e-06,0.0,
923.572256,0.119716756515807,6.096775117161091e-06,0.0,
923.871264,0.113799999487585,5.5770645407183424e-06,0.0,
923.87536,0.113711212830134,5.569502367992061e-06,0.0,
924.010528,0.110627747646618,5.359766594554967e-06,0.0,
924.014624,0.11053078163456,5.371467840065247e-06,0.0,
924.170272,0.106673744603539,5.01483626160103e-06,0.0,
924.174368,0.106568741231303,5.001398246192904e-06,0.0,
924.493856,0.0976814269007827,4.359417203078435e-06,0.0,
924.497952,0.0975601356793989,4.3569783040750285e-06,0.0,
924.809248,0.0877299252125244,3.7273015851946855e-06,0.0,
924.813344,0.0875933273939058,3.7200986765322162e-06,0.0,
925.067296,0.0787972004598866,3.134047676045342e-06,0.0,
925.071392,0.0786498118874909,3.1289191595392482e-06,0.0,
925.354016,0.0681180630822175,2.4519864807033733e-06,0.0,
925.358112,0.0679620903842289,2.4501070282559045e-06,0.0,
925.665312,0.0557407708876837,1.7927188491062799e-06,0.0,
