time,angle,torque,displacement,force
149.633056,0.0,,2.9359374999981224e-07,-0.0003905264218369089
149.66992,0.0,,-1.1869531250001744e-06,-0.0004003937533035757
149.674016,0.0,,-1.3491406250001717e-06,-0.00039678251343690897
149.97712,0.0,,-1.3879843750000107e-05,-0.0006684774508702423
149.981216,0.0,,-1.4046640625000107e-05,-0.0006718343780702423
150.07952,0.0,,-1.7781875000000124e-05,-0.000752845678036909
150.083616,0.0,,-1.7937890625000125e-05,-0.0007579827939035756
150.226976,0.0,,-2.3191640625000146e-05,-0.0010122064511369092
150.231072,0.0,,-2.3341250000000145e-05,-0.0010104389781035756
150.308896,0.0,,-2.6380273437500152e-05,-0.001109175870936909
150.312992,0.0,,-2.6538867187500156e-05,-0.0011202257563035756
150.38672,0.0,,-2.957453125000013e-05,-0.0011931880603702424
150.390816,0.0,,-2.9743320312500126e-05,-0.001196379684336909
150.595616,0.0,,-3.845753906250011e-05,-0.0013296522373035756
150.599712,0.0,,-3.863074218750011e-05,-0.001340536819436909
150.69392,0.0,,-4.240753906250013e-05,-0.001429571684036909
150.698016,0.0,,-4.257214843750013e-05,-0.0014171739415369089
150.824992,0.0,,-4.740234375000013e-05,-0.0014892080043702423
150.829088,0.0,,-4.755375000000014e-05,-0.001488279763136909
150.861856,0.0,,-4.883011718750013e-05,-0.0014755132672702423
150.865952,0.0,,-4.898652343750013e-05,-0.001476301636536909
150.902816,0.0,,-5.045429687500012e-05,-0.001522077916536909
150.906912,0.0,,-5.061429687500012e-05,-0.0015262613599035758
151.119904,0.0,,-5.95016796875001e-05,-0.0018875887967035757
151.124,0.0,,-5.96762890625001e-05,-0.0018961464179369089
151.218208,0.0,,-6.352222656250006e-05,-0.001982078668003576
151.222304,0.0,,-6.369023437500007e-05,-0.0019851049887369093
151.296032,0.0,,-6.65032421875001e-05,-0.0020067215654035755
151.300128,0.0,,-6.66620703125001e-05,-0.0020137405950035755
151.447584,0.0,,-7.20284765625001e-05,-0.0022043733699369087
151.45168,0.0,,-7.21755078125001e-05,-0.0022084932351369093
151.545888,0.0,,-7.579167968750011e-05,-0.002277068645703576
