time,angle,torque,displacement,force
573.376544,0.0,,-7.468359375001083e-07,0.002400224488363091
573.966368,0.0,,-4.236328125001602e-07,0.0022906793071964244
573.970464,0.0,,-4.2144531250016236e-07,0.002287869152229758
574.244896,0.0,,-3.9726562500018695e-07,0.002165290446896424
574.248992,0.0,,-3.976562500001852e-07,0.0021693340182964245
574.654496,0.0,,-1.71289062500116e-07,0.002155346821629758
574.658592,0.0,,-1.6808593750011498e-07,0.0021505275965964248
575.055904,0.0,,-6.87890625000135e-08,0.0021353069834964245
575.06,0.0,,-6.816406250001288e-08,0.0021401007772630914
575.522848,0.0,,-3.320312500006573e-08,0.002124447832629758
575.526944,0.0,,-3.281250000006751e-08,0.0021252743487964244
576.735264,0.0,,2.3437499997204515e-10,0.003173881767263091
576.73936,0.0,,3.828124999971302e-09,0.0031839652644964243
576.776224,0.0,,1.0812499999995201e-07,0.0031977871579297575
576.78032,0.0,,1.249218749999493e-07,0.0031921032698297575
576.8008,0.0,,2.528515624999417e-07,0.0031959179598297573
576.804896,0.0,,2.784374999999402e-07,0.003191492919429758
576.837664,0.0,,6.135937499999154e-07,0.003222671652363091
576.84176,0.0,,6.616015624999125e-07,0.0032346370633297575
576.858144,0.0,,9.175390624998995e-07,0.003259903026763091
576.86224,0.0,,9.815234374998962e-07,0.003272186328563091
576.88272,0.0,,1.4014453124998935e-06,0.0032870381882964244
576.886816,0.0,,1.4854296874998928e-06,0.003287597676163091
576.919584,0.0,,2.426210937499884e-06,0.003289657608763091
576.92368,0.0,,2.5556249999998846e-06,0.003293930061563091
576.940064,0.0,,3.162031249999871e-06,0.003298227945629757
576.94416,0.0,,3.313632812499867e-06,0.003303695667963091
576.976928,0.0,,4.77187499999985e-06,0.0033217518672964243
576.981024,0.0,,4.967265624999848e-06,0.003321141516896424
577.017888,0.0,,6.9476562499998356e-06,0.003353985997796424
577.021984,0.0,,7.176249999999835e-06,0.003350629070596424
577.054752,0.0,,9.172851562499816e-06,0.003337824427829758
577.058848,0.0,,9.433046874999812e-06,0.0033346328038630912
577.079328,0.0,,1.0818984374999811e-05,0.0033524346905297576
577.083424,0.0,,1.1096171874999811e-05,0.0033520532215297583
577.116192,0.0,,1.3496015624999822e-05,0.003380612533996424
577.120288,0.0,,1.3807617187499821e-05,0.003382062116196424
