time,angle,torque,displacement,force
222.586912,0.0,,2.1054687499967932e-08,-0.00027279237280357566
222.78352,0.0,,4.296874999993455e-10,-0.00025717757507024233
222.787616,0.0,,0.0,-0.0002534773257702423
225.2616,0.0,,0.0,-0.00046545964907024237
225.265696,0.0,,0.0,-0.00046782475687024235
226.969632,0.0,,0.0,0.0004204512408964243
226.973728,0.0,,0.0,0.00042811876779642443
228.923424,0.0,,0.0,-0.0007497049166035756
228.92752,0.0,,0.0,-0.000754638582336909
231.327776,0.0,,0.0,-0.000841766101936909
231.331872,0.0,,0.0,-0.000847945899736909
235.03056,0.0,,0.0,0.0003689147789964244
235.034656,0.0,,0.0,0.000382978269463091
238.991392,0.0,,0.0,0.00031782336426309105
238.995488,0.0,,0.0,0.0003190313494297577
241.17456,0.0,,0.0,-0.000659690948236909
241.178656,0.0,,0.0,-0.0006621832123702423
242.665504,0.0,,0.0,0.0003386770029297577
242.6696,0.0,,0.0,0.00034778139639642433
245.192736,0.0,,0.0,0.0004935407012964244
245.196832,0.0,,0.0,0.000504628733563091
249.546784,0.0,,-5.1562500001482716e-09,7.61118902297577e-05
249.55088,0.0,,-5.273437500151641e-09,6.684219352975771e-05
249.567264,0.0,,-1.0585937500165628e-08,6.274775959642438e-05
