time,angle,torque,displacement,force
0.612384,0.0,,0.0,0.0002756201772297577
4.556832,0.0,,0.0,5.368151302975769e-05
4.560928,0.0,,0.0,5.313474079642435e-05
5.9208,0.0,,0.0,-0.0007579192157369089
5.924896,0.0,,0.0,-0.0007668328747035757
10.680352,0.0,,0.0,0.0003176199141297577
10.684448,0.0,,0.0,0.00032777970516309105
12.773408,0.0,,0.0,-0.0005491158007702424
12.777504,0.0,,-3.906250000112327e-11,-0.0005499168856702423
12.82256,0.0,,-6.097656250002737e-08,-0.0006458309079035756
12.826656,0.0,,-7.285156250003057e-08,-0.0006488063661035757
12.830752,0.0,,-8.472656250003378e-08,-0.0006722921408702423
12.834848,0.0,,-9.660156250003697e-08,-0.0006845500114035757
12.871712,0.0,,-3.181250000000449e-07,-0.000797591991736909
12.875808,0.0,,-3.4636718750004607e-07,-0.0008079552329035756
12.908576,0.0,,-6.699609375000531e-07,-0.000913367833236909
12.912672,0.0,,-7.146093750000533e-07,-0.0009138510273035757
12.94544,0.0,,-1.178867187500072e-06,-0.000990119396036909
12.949536,0.0,,-1.2435156250000748e-06,-0.0010025425698035758
