time,angle,displacement,torque,force
0,-0.000146655193566406,,-3.2195383435076426e-08,
1,-0.000324866340498906,,-4.1879300099732575e-08,
2,-0.0189172496090823,,-6.458435867476535e-07,
3,-0.0190566767101459,,-6.537054641945238e-07,
4,-0.0344432750513947,,-1.1352691622007158e-06,
5,-0.0345310731423453,,-1.1383546567473817e-06,
6,-0.037460361084807,,-1.3153008445312542e-06,
7,-0.037581947084067,,-1.3222748500710013e-06,
8,-0.0501467355629058,,-1.8428167149278162e-06,
9,-0.0503112772087183,,-1.8525338592775214e-06,
10,-0.0562103341238106,,-2.11688273113173e-06,
11,-0.0563933283709417,,-2.128301059569755e-06,
12,-0.0617654644377289,,-2.3752556558032343e-06,
13,-0.0619553542379286,,-2.3851362863746545e-06,
14,-0.0650975090200067,,-2.535292227188242e-06,
15,-0.0651285295455678,,-2.5369697190405114e-06,
16,-0.067765430933298,,-2.6849253453850208e-06,
17,-0.0679258893935033,,-2.693168118742746e-06,
18,-0.0735898746671378,,-3.013090463668157e-06,
19,-0.0737318782402159,,-3.021226648349458e-06,
20,-0.0810679979657367,,-3.4454593593727376e-06,
21,-0.081170159163567,,-3.4497354328563884e-06,
22,-0.0871084957792637,,-3.841394251271905e-06,
23,-0.0872370293565959,,-3.847142447150434e-06,
24,-0.0927486554298992,,-4.246805025988896e-06,
25,-0.0928847565880266,,-4.255134342550962e-06,
26,-0.0935123085138894,,-4.298146445940586e-06,
27,-0.0935134204226217,,-4.29823010096575e-06,
28,-0.0990206748412733,,-4.732533966253194e-06,
29,-0.0991606263068283,,-4.744280325141297e-06,
30,-0.105082322784557,,-5.2529706016166806e-06,
31,-0.105192096456463,,-5.264108201777042e-06,
32,-0.110325743872242,,-5.7441865734302295e-06,
33,-0.110439224119931,,-5.752739248376422e-06,
34,-0.113687547670898,,-6.092932777831213e-06,
35,-0.113783182976626,,-6.1018235156849765e-06,
36,-0.11665983094155,,-6.379845463566464e-06,
37,-0.116745650253717,,-6.389833218264048e-06,
38,-0.119888704912922,,-6.759493649821886e-06,
39,-0.11999303150295,,-6.774178059406986e-06,
40,-0.12380177817589,,-7.174560291655629e-06,
41,-0.123887080621018,,-7.182189676281468e-06,
42,-0.12660569363144,,-7.55352474370269e-06,
43,-0.126694666902305,,-7.566463668116031e-06,
44,-0.127622682333281,,-7.692424318971837e-06,
45,-0.127677278688678,,-7.699347402270725e-06,
46,-0.129620000395899,,-7.89473142717003e-06,
47,-0.129693713791457,,-7.902470676723008e-06,
48,-0.131785829273804,,-8.2038631618937e-06,
49,-0.131849515284223,,-8.213434326708082e-06,
50,-0.133604865329423,,-8.470437427581609e-06,
51,-0.133664983101195,,-8.477182942364184e-06,
52,-0.135440623263526,,-8.682199936655286e-06,
53,-0.135499509990221,,-8.690952410063004e-06,
54,-0.137270645372408,,-8.955902119600785e-06,
55,-0.137320238549955,,-8.96231395145459e-06,
56,-0.138546231349187,,-9.10839150583754e-06,
57,-0.138591679532862,,-9.113131598833941e-06,
58,-0.13973965146739,,-9.283538734673504e-06,
59,-0.139763837699552,,-9.287462790008497e-06,
60,-0.140612131075637,,-9.42485544212382e-06,
61,-0.14062238996747,,-9.426471164199811e-06,
