time,angle,displacement,torque,force
0,,-8.569921875003442e-07,,-0.00014883372299256275
1,,-1.1968085937500271e-05,,-4.680531738252892e-05
2,,-1.2133906250000274e-05,,-4.726235094520525e-05
3,,-1.2465546875000278e-05,,-3.726156175967645e-05
4,,-1.24764453125005e-05,,-3.708965257464192e-05
5,,-2.3150156250000474e-05,,-9.355641209007534e-05
6,,-2.315179687500046e-05,,-9.353654337645523e-05
7,,-2.5186132812500495e-05,,-0.0001453059366826263
8,,-2.51888281250005e-05,,-0.0001453615199295173
9,,-3.659878906250045e-05,,-0.00016045812614499055
10,,-3.6748867187500446e-05,,-0.00015752894610988237
11,,-4.940070312500039e-05,,-0.0002048914290479517
12,,-4.944429687500036e-05,,-0.00020411349118278348
13,,-4.99022656250004e-05,,-0.0002127006136809108
14,,-4.990449218750035e-05,,-0.00021277559308488243
15,,-5.112667968750041e-05,,-0.00024652705868056666
16,,-5.113093750000036e-05,,-0.00024694583670476747
17,,-6.270984375000045e-05,,-0.00047181784077632413
18,,-6.286250000000048e-05,,-0.000468122307416168
19,,-6.540414062500045e-05,,-0.0005385555479996389
20,,-6.556250000000045e-05,,-0.0005411195684371395
21,,-7.181101562500035e-05,,-0.000590622488674962
22,,-7.181773437500039e-05,,-0.0005910202351439752
23,,-7.539660156250036e-05,,-0.0006288939041369123
24,,-7.539921875000039e-05,,-0.0006287723236537791
25,,-8.492636718750044e-05,,-0.0007102668992427591
26,,-8.50817968750004e-05,,-0.0007120753162861959
27,,-8.775457031250049e-05,,-0.0007218560207328115
28,,-8.790375000000049e-05,,-0.0007161975059506279
29,,-9.393683593750046e-05,,-0.0007708757752686028
30,,-9.407648437500041e-05,,-0.0007707133127168017
31,,-9.775648437500037e-05,,-0.0008944836697023407
32,,-9.775761718750033e-05,,-0.000894424275360607
33,,-0.00010047300781250039,,-0.000949718703541104
34,,-0.0001004815234375003,,-0.0009499432386463085
35,,-0.00011227046875000028,,-0.0011539751505366385
36,,-0.00011241871093750039,,-0.001159548491315666
37,,-0.00012290367187500043,,-0.0014070560925317256
38,,-0.00012290921875000047,,-0.0014071912787109889
39,,-0.0001247785156250004,,-0.0014679862288009228
40,,-0.00012478925781250053,,-0.0014695088957465477
41,,-0.00013653699218750044,,-0.001801606850936637
42,,-0.00013668441406250047,,-0.0018110497452385752
43,,-0.0001376069921875004,,-0.001841023766972556
44,,-0.00013772222656250046,,-0.001850630351088242
45,,-0.00014953437500000042,,-0.0019876902171974513
46,,-0.00014953574218750032,,-0.001987685108533348
47,,-0.00015091718750000034,,-0.0019895508420119308
48,,-0.0001509205859375004,,-0.0019895186784705983
49,,-0.0001592773046875004,,-0.002103819039224683
50,,-0.00015944453125000038,,-0.0021020961700916815
51,,-0.00016148000000000039,,-0.0021665804778573713
52,,-0.0001615802734375004,,-0.0021680157657447212
53,,-0.00016303335937500042,,-0.0021546883402792337
54,,-0.00016318976562500038,,-0.002154318365292358
55,,-0.00017344421875000043,,-0.0020933897693127383
56,,-0.00017344492187500036,,-0.0020934404845075636
57,,-0.00018434312500000048,,-0.0020422648231590867
58,,-0.0001844600000000004,,-0.0020402152293203407
59,,-0.00018767519531250052,,-0.002110447633909546
60,,-0.00018782500000000049,,-0.0021061032221220337
61,,-0.00019784367187500033,,-0.0023172837787922814
62,,-0.0001978477343750003,,-0.0023173063451898783
63,,-0.00020090203125000034,,-0.0023630157886236963
64,,-0.00020090683593750034,,-0.002362997723769608
65,,-0.00020178410156250034,,-0.0023888474459564575
66,,-0.00020184574218750034,,-0.0023933752446647877
67,,-0.0002108570703125004,,-0.0024273935220419066
68,,-0.0002110089453125004,,-0.0024238002041789357
69,,-0.00021213656250000038,,-0.0024266026400987513
70,,-0.00021219644531250036,,-0.0024249141463227888
71,,-0.0002233103125000005,,-0.0026917061908802603
72,,-0.0002233110156250004,,-0.002691707509627751
73,,-0.0002350534765625004,,-0.003014853520491228
74,,-0.00023520578125000045,,-0.0030125534307632973
75,,-0.00023786902343750038,,-0.0030832897928479417
76,,-0.0002380176171875004,,-0.003090995983272625
77,,-0.00024146636718750037,,-0.0031639282481407843
78,,-0.00024160390625000043,,-0.00316575366186614
79,,-0.0002479475000000003,,-0.0032032358684848067
80,,-0.00024795195312500047,,-0.003203298174091497
81,,-0.0002519071484375004,,-0.0032386779460752135
82,,-0.00025191382812500036,,-0.0032385716799136653
83,,-0.0002608456640625004,,-0.003418699800052733
84,,-0.00026101382812500037,,-0.0034277084485067506
85,,-0.0002750947656250004,,-0.0036665241064886066
86,,-0.0002751045703125004,,-0.0036660034418750293
87,,-0.0002849313281250004,,-0.0037699841304203383
88,,-0.00028509691406250037,,-0.0037573236839819994
89,,-0.00028791902343750035,,-0.003786033584234477
90,,-0.0002880766406250004,,-0.0038027188784538995
91,,-0.0003005343750000004,,-0.004041849301497258
92,,-0.00030053761718750035,,-0.004041900725515056
93,,-0.0003029653906250004,,-0.00404560132071963
94,,-0.0003030442968750003,,-0.004047169764991185
95,,-0.0003121241796875002,,-0.004286245666200868
96,,-0.0003122893750000003,,-0.004293058201578975
97,,-0.0003246501562500005,,-0.004583582465950696
98,,-0.00032465785156250037,,-0.004583672745854768
99,,-0.0003355078906250004,,-0.00484333196228976
100,,-0.0003356603125000003,,-0.004850606313781384
101,,-0.0003379961718750004,,-0.0049194081339840635
102,,-0.00033813710937500034,,-0.004921827428242785
103,,-0.0003485571484375004,,-0.005182583186467313
104,,-0.00034855921875000034,,-0.005182616808119789
105,,-0.0003512948046875004,,-0.005277891140368319
106,,-0.00035129742187500036,,-0.005278026387791792
107,,-0.0003623883203125004,,-0.0055147010368709155
108,,-0.00036255085937500036,,-0.005512415484384318
109,,-0.00037556476562500035,,-0.005858915773221287
110,,-0.0003755708203125005,,-0.005859292756054831
111,,-0.0003854403125000004,,-0.00607914587073651
112,,-0.0003855848046875004,,-0.006082636104755357
113,,-0.00038665394531250036,,-0.0060897177362807964
114,,-0.00038670257812500045,,-0.006090729548720345
115,,-0.0003880834765625004,,-0.006143652039192253
116,,-0.0003882408593750004,,-0.0061503308058447346
117,,-0.00039837281250000036,,-0.006477719477038951
118,,-0.0003983734765625005,,-0.006477753811375055
119,,-0.00040127214843750034,,-0.006572391567911926
120,,-0.0004012798828125004,,-0.006572629571761197
121,,-0.00040892085937500037,,-0.006823821004570976
122,,-0.0004089741796875003,,-0.006826634344781392
123,,-0.0004120694531250004,,-0.006969126831923396
124,,-0.0004122348437500004,,-0.0069736989217851625
125,,-0.00042508914062500044,,-0.007542011536896744
126,,-0.00042509218750000035,,-0.0075421663426078235
127,,-0.00043449585937500044,,-0.007957173465252453
128,,-0.0004346634375000004,,-0.007968975454535348
129,,-0.0004374945703125004,,-0.008116666300885287
130,,-0.0004376527343750003,,-0.008119403661169372
131,,-0.00044475894531250033,,-0.008464348980193286
132,,-0.00044482925781250045,,-0.008471838177891952
133,,-0.0004481881640625004,,-0.00858444826789852
134,,-0.00044818832031250035,,-0.008584449794860553
135,,-0.0004509245312500004,,-0.008678821303259924
136,,-0.00045092808593750046,,-0.008678895559615247
137,,-0.00046028531250000043,,-0.009082238415261555
138,,-0.0004604529296875004,,-0.009092683821781833
139,,-0.00046370019531250043,,-0.009198417222119138
140,,-0.0004638551562500004,,-0.00921017541188298
141,,-0.00047517441406250035,,-0.009665821090468093
142,,-0.0004751844531250004,,-0.009666298428070685
143,,-0.0004853499609375004,,-0.010035092632599309
144,,-0.00048549695312500045,,-0.010037578747711795
145,,-0.0004881583203125004,,-0.010103391064146266
146,,-0.0004883146484375003,,-0.010118949941301572
147,,-0.0004935380468750004,,-0.010315423288320332
148,,-0.0004935419531250005,,-0.01031579250333277
149,,-0.0004983136718750004,,-0.010605645273242252
150,,-0.0004983169921875004,,-0.010605918785647579
151,,-0.0005012097265625004,,-0.010734964955356259
152,,-0.0005012233203125003,,-0.010735104118582193
153,,-0.0005099840234375003,,-0.011077063478668749
154,,-0.0005100335937500004,,-0.011079225332736352
155,,-0.0005110214843750004,,-0.01114968118461213
156,,-0.0005111878515625004,,-0.011160630432153991
157,,-0.0005137531250000004,,-0.011303711320975221
158,,-0.0005139160937500004,,-0.011309998856232756
159,,-0.0005236612500000003,,-0.011846568840893997
160,,-0.0005236684375000003,,-0.011846653103868652
161,,-0.0005253751171875004,,-0.01193380948687223
162,,-0.0005253847656250004,,-0.011933300213168676
163,,-0.0005267582812500004,,-0.011970762913956125
164,,-0.0005268326171875003,,-0.011971282672617213
165,,-0.0005348782812500004,,-0.012503020117725175
166,,-0.0005350309765625004,,-0.01251192622305864
167,,-0.0005389124218750004,,-0.012733865278686867
168,,-0.0005390663671875004,,-0.012748277981216541
169,,-0.0005481236718750005,,-0.013356007222207216
170,,-0.0005481269531250004,,-0.01335625244567599
171,,-0.0005511897265625004,,-0.013562285650169325
172,,-0.0005511916015625004,,-0.013562421848712165
173,,-0.0005610954296875004,,-0.01422869449480619
174,,-0.0005611556250000004,,-0.014231628938438604
175,,-0.0005624542187500003,,-0.01435503152910018
176,,-0.0005626159375000004,,-0.014362150759919543
177,,-0.0005720189062500004,,-0.015117316875243968
178,,-0.0005720203125000004,,-0.015117366466151952
179,,-0.0005756062500000004,,-0.01542968575485184
180,,-0.0005756067187500004,,-0.015429709271321123
181,,-0.0005849495703125003,,-0.01609815346392152
182,,-0.0005851157812500004,,-0.016105226237585885
183,,-0.0005852819921875004,,-0.016116187894323328
