time,angle,displacement,torque,force
0,,3.726562499997872e-08,,0.00038521710435794
1,,2.1835937499924478e-07,,0.00045271689599200133
2,,2.2117187499924758e-07,,0.00045293357639928115
3,,4.699609374994758e-07,,0.0001457727214569935
4,,4.71874999999778e-07,,0.00014234084488385312
5,,7.896874999995148e-07,,9.138560263918707e-07
6,,7.928906249995114e-07,,-5.816510425409038e-06
7,,8.673437499994406e-07,,1.6970980498180526e-05
8,,8.707421874994386e-07,,1.978354290846536e-05
9,,1.3009765624995544e-06,,-1.2630843913955013e-05
10,,1.3059765624995595e-06,,-1.4300996411521294e-05
11,,1.966289062499448e-06,,-5.7407937402322636e-05
12,,1.9695703124995682e-06,,-5.642305872129291e-05
13,,2.865507812499484e-06,,-0.00010260056803731467
14,,2.871015624999612e-06,,-0.00010237344787298501
15,,4.088945312499519e-06,,-0.00014242626198429425
16,,4.0899609374996e-06,,-0.00014244565565073764
17,,5.49675781249954e-06,,-0.0001787434240661937
18,,5.509999999999603e-06,,-0.0001780870952359805
19,,7.770078124999576e-06,,-0.00014997135615542724
20,,7.77656249999958e-06,,-0.00014969906639978594
21,,9.953281249999594e-06,,-0.00010918454532712657
22,,9.953437499999606e-06,,-0.0001091669347564625
23,,1.088058593749961e-05,,-0.00013811020254813114
24,,1.0923554687499613e-05,,-0.0001410793435379573
25,,1.2417656249999587e-05,,-7.02642017143657e-05
26,,1.2424414062499663e-05,,-6.956846477690565e-05
27,,1.5241484374999611e-05,,1.6302488639612436e-05
28,,1.5269179687499647e-05,,2.0469876281661555e-05
29,,1.8207499999999656e-05,,0.00011732072306198872
30,,1.820957031249966e-05,,0.00011715265509514505
31,,2.127042968749963e-05,,0.00021815908269994834
32,,2.1285390624999693e-05,,0.000219390698187647
33,,2.466746093749977e-05,,0.000276104912847668
34,,2.4671992187499608e-05,,0.0002763691786475222
35,,2.6844492187499733e-05,,0.0003371949949948778
36,,2.684453124999958e-05,,0.00033719684967197113
37,,3.167722656249972e-05,,0.0003899908372787613
38,,3.1681093749999636e-05,,0.0003900203732376687
39,,3.5828749999999636e-05,,0.0005062831385907083
40,,3.582894531249965e-05,,0.0005062923382590306
41,,3.8203749999999646e-05,,0.0005789761885438372
