time,angle,displacement,torque,force
0,,-1.589804687500201e-06,,0.0001342630766279283
1,,-1.647187500000355e-06,,0.00012737251775970723
2,,-2.438515625000342e-06,,9.122346123381902e-05
3,,-2.438789062500267e-06,,9.119083566350768e-05
4,,-3.87136718750034e-06,,5.35121655991979e-05
5,,-3.877226562500344e-06,,5.351112818708509e-05
6,,-6.333125000000358e-06,,-1.8433553466317906e-05
7,,-6.3375390625004545e-06,,-1.851247624817115e-05
8,,-1.4958828125000477e-05,,-0.0003817266418327269
9,,-1.510949218750039e-05,,-0.00038962590637400644
10,,-2.0879140625000388e-05,,-0.0006408960488322123
11,,-2.0884335937500445e-05,,-0.0006409448090403248
12,,-2.4571093750000438e-05,,-0.0007511856215585198
13,,-2.473230468750044e-05,,-0.0007671352172733445
14,,-2.4733710937500444e-05,,-0.0007671396905969533
15,,-3.551796875000043e-05,,-0.0009435084088174636
16,,-3.567433593750043e-05,,-0.0009455445476654661
17,,-3.8341367187500475e-05,,-0.0010082592986514413
18,,-3.850019531250048e-05,,-0.001014469400375501
19,,-5.039183593750041e-05,,-0.0012576096629806322
20,,-5.039390625000043e-05,,-0.0012575741019546192
21,,-6.227660156250036e-05,,-0.0013935848210920472
22,,-6.244074218750032e-05,,-0.0014010128541970801
23,,-6.526089843750034e-05,,-0.0014237464948548741
24,,-6.534191406250032e-05,,-0.001421836893560742
25,,-7.310597656250039e-05,,-0.00160270154774471
26,,-7.310703125000041e-05,,-0.0016026781475411993
27,,-7.653984375000043e-05,,-0.0016752628212984581
28,,-7.654277343750038e-05,,-0.001675242590805751
29,,-8.557101562500037e-05,,-0.001993868185926291
30,,-8.573453125000041e-05,,-0.0020035117582787995
31,,-8.82366796875004e-05,,-0.002009281834462559
32,,-8.83815625000004e-05,,-0.002003640741430807
33,,-9.836214843750052e-05,,-0.002235234021746024
34,,-9.836242187500038e-05,,-0.0022352661000237376
35,,-0.00010175457031250031,,-0.0023356672741769273
36,,-0.00010175542968750048,,-0.002335684829831691
37,,-0.00011030281250000041,,-0.0025277758487511777
38,,-0.00011046324218750032,,-0.0025280609338209263
39,,-0.00012468792968750036,,-0.0027908284434464857
40,,-0.00012469589843750034,,-0.0027906360023354313
41,,-0.0001282595312500004,,-0.0028553080827727006
42,,-0.00012831613281250035,,-0.0028512198266094683
43,,-0.00013530058593750032,,-0.003052417470618473
44,,-0.0001354456250000004,,-0.0030557637833113736
45,,-0.00013826796875000035,,-0.003185696848620404
46,,-0.00013842484375000037,,-0.003185384008832448
47,,-0.0001489633984375004,,-0.0035172762742195166
48,,-0.00014896937500000044,,-0.003517284096514665
49,,-0.00016396949218750053,,-0.004091907716191455
50,,-0.00016411484375000049,,-0.004097541419169081
51,,-0.00017386074218750041,,-0.004530384028432373
52,,-0.0001738610546875005,,-0.004530373884371579
53,,-0.0001757458593750005,,-0.004563415562398946
54,,-0.00017574738281250045,,-0.00456328713219404
55,,-0.0001778580078125005,,-0.004636067324235636
56,,-0.00017801429687500043,,-0.004644584524913292
57,,-0.00018331710937500038,,-0.004732466475024432
58,,-0.0001834874609375004,,-0.00474250694632704
59,,-0.00018877429687500036,,-0.0048309343410781105
60,,-0.0001889206250000004,,-0.0048270752186321784
61,,-0.00019635562500000048,,-0.005054981292098493
62,,-0.00019647429687500044,,-0.005064755735464697
63,,-0.00019845742187500046,,-0.0050838115807169985
64,,-0.00019845785156250045,,-0.005083804672744643
65,,-0.00020015156250000044,,-0.005108567314035133
66,,-0.00020015265625000043,,-0.005108521178424719
67,,-0.00021041492187500038,,-0.005253910469075074
68,,-0.0002105806640625003,,-0.005256738184108802
69,,-0.00021248269531250037,,-0.005262119644678201
70,,-0.00021263691406250043,,-0.0052618911614713115
71,,-0.00022156136718750038,,-0.005383424880989063
72,,-0.00022156347656250043,,-0.005383425224754623
73,,-0.00022494875000000035,,-0.0054516190321919535
74,,-0.00022495039062500044,,-0.005451506648856323
75,,-0.00022753562500000039,,-0.005481985772223135
76,,-0.0002275515625000004,,-0.005481603849204618
77,,-0.00023474457031250038,,-0.005719860446295711
78,,-0.00023490335937500036,,-0.0057330154935323115
79,,-0.00023791148437500033,,-0.005824594832070677
80,,-0.00023806144531250039,,-0.0058295093438928795
81,,-0.00024889511718750043,,-0.006169720889201599
82,,-0.00024889859375000045,,-0.00616966072409796
83,,-0.00025059343750000044,,-0.006280084419947151
84,,-0.00025059757812500043,,-0.0062806011245823
85,,-0.00026249402343750053,,-0.00677931541991898
86,,-0.00026265535156250045,,-0.0067840913895303645
87,,-0.00027486253906250043,,-0.0072515742085305255
88,,-0.0002748678515625004,,-0.007251653121835202
89,,-0.0002754966796875004,,-0.007285594346180493
90,,-0.0002755639062500004,,-0.007289286468554653
91,,-0.0002851158984375004,,-0.007518933660322514
92,,-0.00028527410156250045,,-0.007527509982477531
93,,-0.0002882842187500004,,-0.00767929836894273
94,,-0.00028843441406250044,,-0.007680763447715252
95,,-0.00030008644531250044,,-0.00793528164986538
96,,-0.00030008828125000045,,-0.007935449211739786
97,,-0.00030894457031250053,,-0.008222309895592526
98,,-0.0003090314843750004,,-0.008228562471631735
99,,-0.00031291589843750043,,-0.008281279512732477
100,,-0.00031306886718750047,,-0.008289820414008532
101,,-0.00032507437500000046,,-0.008580387442029106
102,,-0.0003250855859375004,,-0.00858058606104366
103,,-0.0003351683203125005,,-0.008779968627081608
104,,-0.0003353228906250004,,-0.008781902228582043
105,,-0.00033674085937500045,,-0.008784636154452085
106,,-0.0003369012109375004,,-0.008777846490222795
107,,-0.00034949691406250047,,-0.009062721043998736
108,,-0.00034950117187500045,,-0.009062629502648294
