time,angle,displacement,torque,force
0,0.0173709235935228,,1.4772925481487965e-06,
1,0.0173720070667963,,1.5066662706801899e-06,
2,0.0173730872485053,,1.4801640901595126e-06,
3,0.0174850059231959,,1.4973423859333087e-06,
4,0.0194285637792005,,1.4824826604111671e-06,
5,0.0196272585141033,,1.4982953455871087e-06,
6,0.0207143406221486,,1.5194730043409116e-06,
7,0.0207421712561009,,1.5221836047173863e-06,
8,0.0240046780665278,,1.917952569483794e-06,
9,0.0242022140793383,,1.9394150565362832e-06,
10,0.0270154325015678,,2.029538985866009e-06,
11,0.0270409626063191,,2.0319695227037492e-06,
12,0.0298636619225691,,2.4204071137334056e-06,
13,0.0300581693304252,,2.4625434370868764e-06,
14,0.0324354430921366,,2.4700323293039374e-06,
15,0.0324572840846822,,2.4717058388063463e-06,
16,0.0361386548966266,,2.916546301755512e-06,
17,0.0363306021988577,,2.9386501359607073e-06,
18,0.0367803325710047,,2.9422453369626467e-06,
19,0.0369833433696942,,2.9531018189682817e-06,
20,0.0386975822330127,,2.932578653605184e-06,
21,0.0387241142533867,,2.934927617759217e-06,
22,0.0421701222118584,,3.328584615860787e-06,
23,0.0423589712376892,,3.3653318572802117e-06,
24,0.0430218741077778,,3.3857961074995197e-06,
25,0.0432225100427708,,3.3893598350239323e-06,
26,0.0453523126571591,,3.4233635842446114e-06,
27,0.0453837285361745,,3.422894510934671e-06,
28,0.0479498414490236,,3.7355448908864925e-06,
29,0.0481338570868667,,3.7618748375241665e-06,
30,0.051535762745763,,3.829057042408628e-06,
31,0.0515681316240973,,3.830361634959323e-06,
32,0.0538989839962664,,4.131817163972857e-06,
33,0.0540821739086131,,4.157489009313247e-06,
34,0.0551631337069209,,4.173065734882852e-06,
35,0.0553581018423572,,4.200695665990265e-06,
36,0.0578773945377805,,4.24867674943745e-06,
37,0.0579058897934395,,4.251223604522853e-06,
38,0.0597939400793092,,4.543618300574579e-06,
39,0.0599772072519864,,4.570250587226823e-06,
40,0.0641520726188461,,4.671892323485989e-06,
41,0.0641781359570261,,4.673669930123235e-06,
42,0.0645892698110413,,4.719545434069596e-06,
43,0.0647794748699622,,4.782907531571529e-06,
44,0.0658391872545,,4.969884985168724e-06,
45,0.0660146098978128,,4.991214903186958e-06,
46,0.0703438914184411,,5.0776723230537385e-06,
47,0.070371712086268,,5.078758704818048e-06,
48,0.0705522284254511,,5.099848632043428e-06,
49,0.0720092597854575,,5.40813096262888e-06,
50,0.0721820836472639,,5.420184041153174e-06,
51,0.0764481658518394,,5.499917908446618e-06,
52,0.0764757125883644,,5.503271261414313e-06,
53,0.0778879549918937,,5.789602045531179e-06,
54,0.0780561226615947,,5.819307338043134e-06,
55,0.0794666021581042,,5.771143952560148e-06,
56,0.079495217555863,,5.771343772705327e-06,
57,0.0796907054841734,,5.798559954872198e-06,
58,0.0798708978785626,,5.809140236522054e-06,
59,0.08088557462216,,5.970265338406929e-06,
60,0.0810597013948648,,5.990926984484721e-06,
61,0.0826510820692923,,5.925216672294701e-06,
62,0.0826800429898781,,5.931364030117435e-06,
63,0.0840651121580067,,6.227596172637307e-06,
64,0.0842316386171373,,6.260639815792138e-06,
65,0.0885421883020692,,6.3971687783621375e-06,
66,0.0885734165619153,,6.3960470936812846e-06,
67,0.0889583985712417,,6.434858169963979e-06,
68,0.0891307965411909,,6.452949415071753e-06,
69,0.0903194124383238,,6.67785433298806e-06,
70,0.0904790066800159,,6.7104082194292556e-06,
71,0.092024910186715,,6.695894718090121e-06,
72,0.0920504427601395,,6.6970346999437465e-06,
73,0.0922204725409533,,6.724124469271957e-06,
74,0.101284994091272,,7.45314887758087e-06,
75,0.101443259180983,,7.467643753387714e-06,
76,0.11085080516954,,8.163168138426067e-06,
77,0.110999681620465,,8.156644328330366e-06,
78,0.113298756315834,,8.395127851582e-06,
79,0.113442956368106,,8.420970103374385e-06,
80,0.115336261910798,,8.406807417237857e-06,
81,0.115370086392045,,8.411000946066435e-06,
82,0.119260743553024,,8.877711820846363e-06,
83,0.119398068167343,,8.896947395816245e-06,
84,0.121218938904372,,8.885861985045994e-06,
85,0.121254182232729,,8.891601966083727e-06,
86,0.125312650568701,,9.423746490825464e-06,
87,0.125439421604743,,9.438637224453701e-06,
88,0.125789224105488,,9.465534898735031e-06,
89,0.125919551951134,,9.459615630372508e-06,
90,0.127498075317951,,9.481440222101481e-06,
91,0.12752821096129,,9.484778402189388e-06,
92,0.131539010953415,,9.97178082512893e-06,
93,0.131661071212242,,9.988046707578895e-06,
94,0.13479287631017,,1.0138526662961848e-05,
95,0.134821982699614,,1.013920124105697e-05,
96,0.136418242935363,,1.0428678137592578e-05,
97,0.136535926236462,,1.0440088019671946e-05,
98,0.136708203241421,,1.04666497161795e-05,
99,0.136823004686478,,1.0481855725002871e-05,
100,0.140625048088568,,1.0701805679917772e-05,
101,0.140656070442776,,1.0701733406477572e-05,
102,0.141066587037038,,1.0745246063419778e-05,
103,0.141174629163219,,1.076084818953819e-05,
104,0.143092069553096,,1.1073485145563324e-05,
105,0.143191916598306,,1.109108153218058e-05,
106,0.146100008877704,,1.1324795115798115e-05,
107,0.14619874666572,,1.1333484535269859e-05,
108,0.150068926456128,,1.1776954754047297e-05,
109,0.150162813666876,,1.1798732457356589e-05,
110,0.153894911508862,,1.2238122780800647e-05,
111,0.153983890265667,,1.2254143616248737e-05,
112,0.157343051852455,,1.2611615577717647e-05,
113,0.157426030635998,,1.261836838144906e-05,
114,0.15896921869352,,1.2849024232005832e-05,
115,0.159046838078803,,1.2875111532766141e-05,
116,0.160715836584163,,1.2985839730134581e-05,
117,0.16078910753861,,1.2989052211455232e-05,
118,0.163606258557376,,1.3406265413131787e-05,
