time,angle,displacement,torque,force
0,-4.40379312054688e-05,,-2.2696183361538526e-08,
1,-0.0190938457865272,,-5.719432801467528e-07,
2,-0.0192172342830119,,-5.770446769449207e-07,
3,-0.0314948147522044,,-9.613293870027387e-07,
4,-0.0316378815005756,,-9.676213299250572e-07,
5,-0.0344976696156091,,-9.921479415586997e-07,
6,-0.0345520309898827,,-9.938911604439937e-07,
7,-0.037681276256482,,-1.1726905838662456e-06,
8,-0.0378343854763291,,-1.180499754972234e-06,
9,-0.0441669726894705,,-1.4129782570180978e-06,
10,-0.0443411865057666,,-1.4212521240585516e-06,
11,-0.050146081821648,,-1.6369913134959112e-06,
12,-0.0503381893133453,,-1.6471854532391504e-06,
13,-0.0556278205818586,,-1.8508362975952848e-06,
14,-0.0558206208564245,,-1.8608248370007458e-06,
15,-0.06157757984026,,-2.1099715111468287e-06,
16,-0.0617476215072784,,-2.1177388324640634e-06,
17,-0.0650749756103219,,-2.2665658122676778e-06,
18,-0.0651283203483653,,-2.269278115819356e-06,
19,-0.0675685450044516,,-2.398588451918765e-06,
20,-0.0677165702202567,,-2.405425132755473e-06,
21,-0.073938334483915,,-2.7322542273007803e-06,
22,-0.0740571778785919,,-2.7382405748356542e-06,
23,-0.0810258759992945,,-3.124124797377138e-06,
24,-0.0811329951159647,,-3.1280424361399834e-06,
25,-0.0868965989453822,,-3.4968533127865573e-06,
26,-0.0870202525956637,,-3.5019345080578364e-06,
27,-0.09253231141825,,-3.8860590211220145e-06,
28,-0.0926579135832092,,-3.892958716643831e-06,
29,-0.0936010231226538,,-3.953990912332884e-06,
30,-0.0936021494776964,,-3.954073321359039e-06,
31,-0.0990896765452928,,-4.3731231509326265e-06,
32,-0.0992308332720031,,-4.385150035589311e-06,
33,-0.104556524816865,,-4.831272556136963e-06,
34,-0.104697361713237,,-4.840939932195878e-06,
35,-0.110077678597549,,-5.34846538102707e-06,
36,-0.110207493142017,,-5.358250690554575e-06,
37,-0.116166351655836,,-5.959990222072487e-06,
38,-0.116264708719572,,-5.970678817013375e-06,
39,-0.11964334548701,,-6.360207966823672e-06,
40,-0.119749651038686,,-6.375932865431094e-06,
41,-0.12238815084665,,-6.66113414948851e-06,
42,-0.122456876059262,,-6.669485256066415e-06,
43,-0.126543967473309,,-7.177333205451326e-06,
44,-0.126631743620498,,-7.189944638228066e-06,
45,-0.127731628908206,,-7.336615150579318e-06,
46,-0.127784173064647,,-7.342863741266573e-06,
47,-0.129701312550681,,-7.53219072526554e-06,
48,-0.129777027948837,,-7.540291089739798e-06,
49,-0.131840117045041,,-7.834626653389197e-06,
50,-0.131908290646323,,-7.84454889965507e-06,
51,-0.135380525241141,,-8.29230416613227e-06,
52,-0.135432844565449,,-8.300116330062279e-06,
53,-0.136861357720278,,-8.517386559660116e-06,
54,-0.136915014608343,,-8.525235297211163e-06,
55,-0.138395024104954,,-8.707304667891464e-06,
56,-0.138433795441727,,-8.711697709257585e-06,
57,-0.13949621888669,,-8.867871738430602e-06,
58,-0.139520326304172,,-8.871848296597902e-06,
59,-0.140369656248738,,-9.010823707106709e-06,
60,-0.140386075669029,,-9.01333886153029e-06,
