time,angle,displacement,torque,force
0,0.000316174233307969,,1.0055270979608287e-08,
1,0.000487424270181406,,2.0097103871983786e-08,
2,0.00820969195027609,,1.9542187276149808e-07,
3,0.00837575877901469,,1.9806953278309876e-07,
4,0.0120594746477116,,1.2774731000307213e-07,
5,0.0120973152032253,,1.2817540953744785e-07,
6,0.0199978296888666,,3.778462654386341e-07,
7,0.0201932194188398,,3.855160000232828e-07,
8,0.0254410980161473,,4.584053034023779e-07,
9,0.0254555762363478,,4.591795659130779e-07,
10,0.0256637045947494,,4.697191577374636e-07,
11,0.0256667753500142,,4.6987660702506614e-07,
12,0.0258776007796917,,4.7961974743591e-07,
13,0.0299979412912472,,5.082837819492798e-07,
14,0.0300991742679237,,5.107181314959643e-07,
15,0.0336038080966139,,6.868573775436258e-07,
16,0.0337328666784639,,6.896183766636177e-07,
17,0.0543544314500034,,9.426195214893875e-07,
18,0.0544111389782177,,9.434058933870134e-07,
19,0.0628602584982402,,1.142125334021776e-06,
20,0.0630275384513156,,1.147579063054136e-06,
21,0.0812693072999414,,1.4973731473995905e-06,
22,0.0814648994611237,,1.504292123161743e-06,
23,0.0901580797020475,,1.6339517225823897e-06,
24,0.0903608177580556,,1.6335201012054801e-06,
25,0.0914069568282991,,1.652252475517067e-06,
26,0.091618032142572,,1.65946629815138e-06,
27,0.0916192066824598,,1.6595096183388281e-06,
28,0.0918302990031487,,1.6674987281727782e-06,
29,0.0918324333083489,,1.6675883224820303e-06,
30,0.0920449009543525,,1.6760346622768236e-06,
31,0.0920481434195589,,1.676170184182997e-06,
32,0.0922616239530666,,1.6851090852739184e-06,
33,0.092264573834773,,1.685236891588354e-06,
34,0.0924793299409083,,1.694204251379176e-06,
35,0.0924822407810039,,1.6943296020484776e-06,
36,0.0926966252146619,,1.702528496442428e-06,
37,0.0926975648648586,,1.7025669958867025e-06,
38,0.0929110408267491,,1.7108904834990728e-06,
39,0.0929139427979073,,1.7110072950180654e-06,
40,0.0931272106597834,,1.7188358221148997e-06,
41,0.0931289436684269,,1.718893179031473e-06,
42,0.0933392647572962,,1.7265428825223953e-06,
43,0.093342981299205,,1.7266762864916872e-06,
44,0.0935525545629348,,1.7347854704117289e-06,
45,0.0935549879433314,,1.7348747633917417e-06,
46,0.0937612959752012,,1.7424592416119753e-06,
47,0.0996641575729817,,1.8577460340125091e-06,
48,0.0998541792186211,,1.865259213963217e-06,
49,0.111978457911451,,2.1161789999081115e-06,
