time, displacement, force
12.978208, -1.774296875e-06, -0.0001691747701
12.9864, -1.942421875e-06, -0.0001848055874
12.990496, -2.026484375e-06, -0.0001926037214
13.02736, -2.895898438e-06, -0.0002722638918
13.031456, -2.99875e-06, -0.000281701125
13.06832, -4.029648438e-06, -0.0003750975416
13.072416, -4.149921875e-06, -0.0003860055459
13.12976, -6.033828125e-06, -0.0005532167156
13.133856, -6.176875e-06, -0.0005659502016
13.17072, -7.572695313e-06, -0.0006887438763
13.174816, -7.731171875e-06, -0.0007026805173
13.281312, -1.214875e-05, -0.001073696867
13.285408, -1.232175781e-05, -0.001088219591
13.338656, -1.445304688e-05, -0.001260996186
13.342752, -1.461882813e-05, -0.001274430865
13.43696, -1.81378125e-05, -0.001542597394
13.441056, -1.829121094e-05, -0.001554266748
13.568032, -2.285566406e-05, -0.001877945528
13.572128, -2.30034375e-05, -0.001888416426
13.629472, -2.519746094e-05, -0.002042888814
13.633568, -2.535246094e-05, -0.002053736086
13.731872, -2.936257813e-05, -0.002329360971
13.735968, -2.953179688e-05, -0.00234102894
13.961248, -3.918660156e-05, -0.002953873218
13.965344, -3.9360625e-05, -0.002964863672
14.055456, -4.297394531e-05, -0.003177633134
14.059552, -4.313894531e-05, -0.003187367323
14.170144, -4.736390625e-05, -0.003417355931
14.17424, -4.751652344e-05, -0.003425498878
14.252064, -5.057554688e-05, -0.003590192274
14.25616, -5.073617188e-05, -0.003598817683
14.436384, -5.822675781e-05, -0.003990161819
14.44048, -5.840035156e-05, -0.003999386788
14.559264, -6.324722656e-05, -0.0042376786
14.56336, -6.341425781e-05, -0.004245888989
14.616608, -6.545914063e-05, -0.004338553012
14.620704, -6.561734375e-05, -0.004345764052
14.661664, -6.713476563e-05, -0.00441065984
14.66576, -6.728933594e-05, -0.00441741718
14.80912, -7.246957031e-05, -0.004621320082
14.813216, -7.261695313e-05, -0.00462709576
14.907424, -7.627800781e-05, -0.004780887518
14.91152, -7.643839844e-05, -0.004787695065
14.968864, -7.8799375e-05, -0.004891984157
14.97296, -7.896796875e-05, -0.004899426849
15.21872, -8.948179688e-05, -0.005345331838
15.222816, -8.965542969e-05, -0.005352642507
15.296544, -9.261996094e-05, -0.005465799494
15.30064, -9.278738281e-05, -0.005472354628
15.468576, -9.932664063e-05, -0.005697580273
15.472672, -9.948523438e-05, -0.005703006108
15.681568, -0.0001081580469, -0.006016040387
15.685664, -0.0001083314453, -0.006022536632
15.796256, -0.0001128375781, -0.006175612636
15.800352, -0.0001130053906, -0.006181385498
15.857696, -0.0001152613281, -0.006251885094
15.861792, -0.0001154217578, -0.00625685515
16.070688, -0.0001230240625, -0.006444511378
16.074784, -0.0001231716406, -0.006448071448
16.152608, -0.0001261767578, -0.00653390046
16.156704, -0.0001263345703, -0.006538391195
16.255008, -0.0001303704297, -0.006667259771
16.259104, -0.0001305402344, -0.006672804418
16.418848, -0.0001374047656, -0.00690267367
16.422944, -0.0001375831641, -0.006908831852
16.480288, -0.0001399623047, -0.00698214072
16.484384, -0.0001401341016, -0.006987567916
16.746528, -0.0001503844141, -0.007246310344
16.750624, -0.000150545, -0.007250438193
16.812064, -0.0001530566797, -0.007321671611
16.81616, -0.0001532224609, -0.007326260612
16.93904, -0.0001583969922, -0.007479592565
16.943136, -0.0001585707813, -0.007484855603
17.04144, -0.0001625905078, -0.007593586654
17.045536, -0.0001627595313, -0.007598287481
17.115168, -0.0001654568359, -0.007659676648
17.119264, -0.0001656153906, -0.007663286189
17.30768, -0.0001724257031, -0.007779117089
17.311776, -0.000172573125, -0.00778159825
17.3896, -0.0001755698438, -0.007847925087
17.393696, -0.0001757276172, -0.007851432412
17.487904, -0.000179623125, -0.007957282371
17.492, -0.0001797935156, -0.007962003869
17.700896, -0.0001887660156, -0.008219986887
17.704992, -0.0001889412109, -0.008225011956
17.7992, -0.0001927432031, -0.00831579068
17.803296, -0.000192910625, -0.008319971469
17.950752, -0.0001985951172, -0.008433512362
17.954848, -0.0001987519141, -0.008436576445
18.008096, -0.0002008796094, -0.008485319006
18.012192, -0.0002010412109, -0.008488862101
18.180128, -0.0002080464453, -0.008668368229
18.184224, -0.0002082200391, -0.008673064343
18.303008, -0.0002130723047, -0.008788297489
18.307104, -0.0002132401172, -0.008792344663
18.401312, -0.0002168725391, -0.008861260845
18.405408, -0.0002170295703, -0.008864178619
18.548768, -0.0002221874219, -0.008932061324
18.552864, -0.0002223326172, -0.008933794495
18.647072, -0.0002259343359, -0.009001051719
18.651168, -0.0002260925391, -0.009004161484
18.749472, -0.0002301260156, -0.009102478912
18.753568, -0.0002302964453, -0.009106844818
18.958368, -0.0002390401172, -0.009340798957
18.962464, -0.00023921375, -0.00934539077
19.056672, -0.000242984375, -0.009426566497
19.060768, -0.000243149375, -0.009430226624
19.19184, -0.0002481644531, -0.009519036072
19.195936, -0.0002483190625, -0.009521608529
19.249184, -0.0002504335156, -0.009566128181
19.25328, -0.0002505939453, -0.009569323783
19.45808, -0.0002591194922, -0.009778177256
19.462176, -0.0002592922656, -0.009782643461
19.572768, -0.000263781875, -0.009883326955
19.576864, -0.0002639460938, -0.009886854581
19.58096, -0.0002641103125, -0.009890382127
19.585056, -0.0002642745313, -0.009893909596
19.658784, -0.0002670491016, -0.009937952768
19.66288, -0.0002672044922, -0.00994054918
19.814432, -0.0002726714453, -0.01000829161
19.818528, -0.0002728196484, -0.01001019725
19.90864, -0.0002763079297, -0.01007703321
19.912736, -0.00027646875, -0.01008033637
19.986464, -0.000279526875, -0.01015710529
19.99056, -0.0002796970703, -0.01016141822
20.138016, -0.0002860724219, -0.01034018628
20.142112, -0.0002862526172, -0.01034552978
20.224032, -0.0002896990234, -0.01043418192
20.228128, -0.0002898716406, -0.01043866513
20.301856, -0.0002928603906, -0.01050596393
20.305952, -0.0002930273828, -0.0105098237
20.506656, -0.0003008433203, -0.0106588094
20.510752, -0.0003010049219, -0.01066212466
20.658208, -0.0003071401563, -0.01081502622
20.662304, -0.0003073155469, -0.01081986521
20.797472, -0.0003128430859, -0.01094929859
20.801568, -0.0003130116797, -0.01095337481
20.879392, -0.0003160373828, -0.01101097431
20.883488, -0.0003161959766, -0.01101394855
21.071904, -0.0003230110547, -0.01110123873
21.076, -0.0003231586328, -0.01110310561
21.149728, -0.0003259850391, -0.01115628809
21.153824, -0.0003261430469, -0.01115937056
21.231648, -0.0003293154688, -0.01123700889
21.235744, -0.0003294838672, -0.01124127589
21.329952, -0.0003335152734, -0.01135629297
