time, angle, torque
1050.617888, 9.395505355e-05, 5.089813645e-06
1051.580448, 0.04442947504, 8.48051979e-06
1051.584544, 0.04461878187, 8.495496519e-06
1052.125216, 0.06905851267, 1.041881611e-05
1052.129312, 0.06924320162, 1.043379078e-05
1052.686368, 0.09380496086, 1.2462516e-05
1052.690464, 0.09398319798, 1.247767601e-05
1052.846112, 0.1007019053, 1.305385933e-05
1052.850208, 0.100876448, 1.306881539e-05
1053.259808, 0.1182112537, 1.462010335e-05
1053.263904, 0.1183813415, 1.46356096e-05
1053.86192, 0.1426279393, 1.698608801e-05
1053.866016, 0.1427901001, 1.700241421e-05
1054.341152, 0.1610216406, 1.892874965e-05
1054.345248, 0.1611750204, 1.894541335e-05
1054.849056, 0.1793601524, 2.103507424e-05
1054.853152, 0.1795035461, 2.105199561e-05
1055.39792, 0.1977056162, 2.333644261e-05
1055.402016, 0.197837078, 2.335331589e-05
1056.008224, 0.2161224714, 2.586283537e-05
1056.01232, 0.2162392857, 2.58790828e-05
1056.581664, 0.231359274, 2.811428256e-05
1056.58576, 0.2314618925, 2.812951839e-05
1057.114144, 0.2436165372, 3.002480405e-05
1057.11824, 0.243704302, 3.003827986e-05
1057.20016, 0.2454125553, 3.030037037e-05
1057.204256, 0.245497009, 3.031329485e-05
1057.601568, 0.2531594943, 3.154059245e-05
1057.605664, 0.2532318364, 3.155162184e-05
1058.170912, 0.2621680337, 3.299828853e-05
1058.175008, 0.2622248208, 3.300666597e-05
1058.6952, 0.2683926631, 3.394311095e-05
1058.699296, 0.2684331522, 3.394810854e-05
1058.916384, 0.2704096785, 3.419619677e-05
1058.92048, 0.2704428796, 3.419962209e-05
1059.252256, 0.2727654707, 3.444042054e-05
1059.256352, 0.272789506, 3.444194188e-05
1059.55536, 0.2741666676, 3.449608515e-05
1059.559456, 0.2741819377, 3.449568065e-05
1059.86256, 0.2748742272, 3.438969848e-05
1059.866656, 0.274879101, 3.438681014e-05
1060.010016, 0.2749589897, 3.427197377e-05
1060.014112, 0.2749595912, 3.426815413e-05
1060.165664, 0.2748703633, 3.410791934e-05
1060.16976, 0.2748664127, 3.410309744e-05
1060.47696, 0.2741395632, 3.366917741e-05
1060.481056, 0.2741253521, 3.366192687e-05
1060.792352, 0.2726527378, 3.30551054e-05
1060.796448, 0.2726288363, 3.304568219e-05
1061.103648, 0.2704474842, 3.228528068e-05
1061.107744, 0.270414628, 3.227398307e-05
1061.414944, 0.2675125521, 3.136095583e-05
1061.41904, 0.2674706878, 3.134786138e-05
1061.472288, 0.2669009305, 3.11720182e-05
1061.476384, 0.2668554632, 3.115800126e-05
1061.701664, 0.264178393, 3.037430773e-05
1061.70576, 0.264127397, 3.035942886e-05
1062.250528, 0.2561267837, 2.824000596e-05
1062.254624, 0.2560573495, 2.82215667e-05
1062.574112, 0.2503636743, 2.679404991e-05
1062.578208, 0.2502866013, 2.677480238e-05
1062.897696, 0.2438677387, 2.525126655e-05
1062.901792, 0.243780354, 2.523058041e-05
1063.172128, 0.2377950894, 2.387600794e-05
