time, displacement, force
12.978208, -1.774296875e-06, -0.0001294036744
12.9864, -1.942421875e-06, -0.0001416694394
12.990496, -2.026484375e-06, -0.0001478026211
13.02736, -2.895898438e-06, -0.0002112448545
13.031456, -2.99875e-06, -0.0002187519335
13.06832, -4.029648438e-06, -0.0002940117165
13.072416, -4.149921875e-06, -0.0003027947271
13.12976, -6.033828125e-06, -0.0004404171316
13.133856, -6.176875e-06, -0.0004508723304
13.17072, -7.572695313e-06, -0.000552923691
13.174816, -7.731171875e-06, -0.0005645146847
13.281312, -1.214875e-05, -0.0008878883287
13.285408, -1.232175781e-05, -0.0009005672527
13.338656, -1.445304688e-05, -0.001056814742
13.342752, -1.461882813e-05, -0.00106897523
13.43696, -1.81378125e-05, -0.00132724105
13.441056, -1.829121094e-05, -0.001338508835
13.568032, -2.285566406e-05, -0.001674050684
13.572128, -2.30034375e-05, -0.00168492662
13.629472, -2.519746094e-05, -0.001846489111
13.633568, -2.535246094e-05, -0.001857909185
13.731872, -2.936257813e-05, -0.002153636508
13.735968, -2.953179688e-05, -0.002166127821
13.961248, -3.918660156e-05, -0.002880239132
13.965344, -3.9360625e-05, -0.002893142589
14.055456, -4.297394531e-05, -0.003161205376
14.059552, -4.313894531e-05, -0.003173457448
14.170144, -4.736390625e-05, -0.003487398425
14.17424, -4.751652344e-05, -0.003498748973
14.252064, -5.057554688e-05, -0.003726469184
14.25616, -5.073617188e-05, -0.003738435792
14.436384, -5.822675781e-05, -0.004297446021
14.44048, -5.840035156e-05, -0.004310427973
14.559264, -6.324722656e-05, -0.00467318783
14.56336, -6.341425781e-05, -0.004685705481
14.616608, -6.545914063e-05, -0.004838974378
14.620704, -6.561734375e-05, -0.004850839121
14.661664, -6.713476563e-05, -0.004964654031
14.66576, -6.728933594e-05, -0.004976253782
14.80912, -7.246957031e-05, -0.005365304195
14.813216, -7.261695313e-05, -0.005376388393
14.907424, -7.627800781e-05, -0.005652054266
14.91152, -7.643839844e-05, -0.005664143057
14.968864, -7.8799375e-05, -0.005842246117
