time, force, displacement 
37.89782333374,-0.0005437413346954,-8.332500328834e-06
38.41999816895,-0.0005585555336438,-8.332500328834e-06
38.9478263855,-0.0005090480553918,-8.332500328834e-06
39.47449874878,-0.0005573100061156,-8.332500328834e-06
39.99782562256,-0.0006587131647393,-8.332500328834e-06
40.52450180054,-0.0006088204099797,-8.332500328834e-06
41.04999923706,-0.0006640038918704,-8.332500328834e-06
41.57782363892,-0.000564718618989,-8.332500328834e-06
42.09999847412,-0.000662530423142,-8.332500328834e-06
42.62782669067,-0.0005497924867086,-8.332500328834e-06
43.15000152588,-0.0005714152357541,-8.332500328834e-06
43.68000030518,-0.0005988713237457,-8.332500328834e-06
44.20449829102,-0.0004182989359833,-8.332500328834e-06
44.72782516479,-0.0005675425054505,-8.332500328834e-06
45.25450134277,-0.0003919481823687,-8.332500328834e-06
45.77782440186,-0.0004626558802556,-8.332500328834e-06
46.30450057983,-0.000533391837962,-8.332500328834e-06
46.82782363892,-0.0004719343269244,-8.332500328834e-06
47.35782623291,-0.0005163094028831,-8.332500328834e-06
47.88000106812,-0.0006166506209411,-8.332500328834e-06
48.40782546997,-0.0005768209230155,-8.332500328834e-06
48.93000030518,-0.0005142238223925,-8.332500328834e-06
49.45999908447,-0.0005426853895187,-8.332500328834e-06
49.98450088501,-0.000508040538989,-8.332500328834e-06
50.50782394409,-0.0005735936574638,-8.332500328834e-06
51.03450012207,-0.0006511068786494,-8.332500328834e-06
51.56000137329,-0.0004727401246782,-8.332500328834e-06
52.08782577515,-0.0004013375437353,-8.332500328834e-06
52.61000061035,-0.0004494643653743,-8.332500328834e-06
53.13782501221,-0.0005082412390038,-8.332500328834e-06
53.65999984741,-0.0003747578884941,-8.332500328834e-06
54.18782424927,-0.0004174739588052,-8.332500328834e-06
54.70999908447,-0.0005252116825432,-8.332500328834e-06
55.23782348633,-0.0003525249485392,-8.332500328834e-06
55.76449966431,-0.0005154037498869,-8.332500328834e-06
56.28782653809,-0.0005114685045555,-8.332500328834e-06
56.81449890137,-0.0004819550376851,-8.332500328834e-06
57.34000015259,-0.0004976910422556,-8.332500328834e-06
57.86782455444,-0.0004880707128905,-8.332500328834e-06
58.38999938965,-0.0006225525285117,-8.332500328834e-06
58.91450119019,-0.0005629023071378,-8.332500328834e-06
59.44449996948,-0.0004358603910077,-8.332500328834e-06
59.9700012207,-0.0004626458103303,-8.332500328834e-06
60.49449920654,-0.000542922411114,-8.332500328834e-06
61.01782608032,-0.0005267980741337,-8.332500328834e-06
61.5444984436,-0.000428237952292,-8.332500328834e-06
62.06782531738,-0.0004977525677532,-8.332500328834e-06
62.59450149536,-0.0004542659735307,-8.332500328834e-06
63.11999893188,-0.0005171747179702,-8.332500328834e-06
63.64782333374,-0.0004332069656812,-8.332500328834e-06
64.16999816895,-0.0004597271326929,-8.332500328834e-06
64.69450378418,-0.0005756238242611,-8.332500328834e-06
65.22450256348,-0.0006316574872471,-8.332500328834e-06
65.75,-0.0005186835187487,-8.332500328834e-06
66.27449798584,-0.0006303937989287,-8.332500328834e-06
66.79782867432,-0.0005090480553918,-8.332500328834e-06
67.3245010376,-0.0006256537162699,-8.332500328834e-06
67.84999847412,-0.0006968656671233,-8.332500328834e-06
68.37782287598,-0.0006966337095946,-8.332500328834e-06
68.90000152588,-0.0006386485765688,-8.332500328834e-06
69.42782592773,-0.0007236622041091,-8.332500328834e-06
69.94999694824,-0.0007450520060956,-8.332500328834e-06
70.47450256348,-0.0005986625910737,-8.332500328834e-06
71,-0.0007936477777548,-8.332500328834e-06
71.5299987793,-0.000737642403692,-8.332500328834e-06
72.05449676514,-0.0007425993098877,-8.332500328834e-06
72.57782745361,-0.0007684407173656,-8.332500328834e-06
73.10449981689,-0.0006335282814689,-8.332500328834e-06
73.62999725342,-0.0007899757474661,-8.332500328834e-06
74.15782165527,-0.0007591622998007,-8.332500328834e-06
74.68000030518,-0.0006427351036109,-8.332500328834e-06
75.20782470703,-0.0006651677540503,-8.332500328834e-06
75.73449707031,-0.0005169821088202,-8.332500328834e-06
76.26000213623,-0.0006136008305475,-8.332500328834e-06
76.78450012207,-0.0005858391523361,-8.332500328834e-06
77.30782318115,-0.0007289065397345,-8.332500328834e-06
77.83450317383,-0.0004967147833668,-8.332500328834e-06
78.35782623291,-0.0006215994362719,-8.332500328834e-06
78.88449859619,-0.0006507619982585,-8.332500328834e-06
79.41000366211,-0.0005784991080873,-8.332500328834e-06
79.93782806396,-0.0005255878786556,-8.332500328834e-06
80.45999908447,-0.0005740757333115,-8.332500328834e-06
80.98449707031,-0.0005732961581089,-8.332500328834e-06
0.2666749954224,0.000166040554177,0.00181404768955
0.7921749949455,0.0006114547140896,0.04696388542652
1.316674947739,0.001241104211658,0.09919368475676
1.840000033379,0.001682623405941,0.1515098512173
2.369999885559,0.002211897401139,0.2045295387506
2.892174959183,0.002873386023566,0.2567400038242
3.420000076294,0.003126024734229,0.309544056654
3.942174911499,0.003784308210015,0.361764639616
4.469999790192,0.004248715005815,0.4145502150059
4.992175102234,0.004809050355107,0.4667476415634
5.516674995422,0.005039812065661,0.4983891248703
6.046675205231,0.004754023160785,0.4999389052391
6.57217502594,0.004633033648133,0.5000166893005
7.096674919128,0.004545796196908,0.5000166893005
7.619999885559,0.004312857054174,0.5000166893005
8.14999961853,0.004375385586172,0.5000166893005
8.67217540741,0.004473857115954,0.5000166893005
9.199999809265,0.004394749179482,0.5000166893005
9.72217464447,0.00435319589451,0.5000166893005
10.25,0.004272515885532,0.5000166893005
10.7766752243,0.004317143466324,0.5000083446503
11.30000019073,0.004243067000061,0.5000083446503
11.82667541504,0.004191545769572,0.5000083446503
12.35217475891,0.004164119716734,0.5000083446503
12.8766746521,0.004162087570876,0.5000083446503
13.39999961853,0.004043782595545,0.5000083446503
13.92667484283,0.003990276250988,0.5000083446503
14.45217514038,0.004066902212799,0.5000083446503
14.97999954224,0.00401635048911,0.5000083446503
15.50217533112,0.00400764727965,0.5000083446503
16.03000068665,0.003957856446505,0.4932756721973
16.55667495728,0.003196666715667,0.4446797072887
17.07999992371,0.002510824240744,0.3924940824509
17.60667419434,0.002005951479077,0.3398012816906
18.13217544556,0.001428926945664,0.2873305678368
18.65999984741,0.001108167460188,0.2344682216644
19.18217468262,0.0006964179337956,0.1822809427977
19.70999908447,0.0002259096363559,0.1294453889132
20.23217582703,-0.000109200082079,0.07727295905352
20.76000022888,-0.0003840464050882,0.02448921836913
21.28217506409,-0.0003467813949101,0.0009223661036231
21.80667495728,-0.0003034168330487,1.666500065767e-05
22.33667564392,-0.0003078180307057,0
22.86000061035,-0.0001791140675778,0
23.38667488098,-0.0002181147574447,-1.666500065767e-05
23.90999984741,-6.293196929619e-05,-1.666500065767e-05
24.44000053406,-0.0001734663237585,-1.666500065767e-05
24.96217536926,-0.0001257368712686,-1.666500065767e-05
25.48999977112,-6.212515290827e-05,-1.666500065767e-05
26.01217460632,-0.0002526587632019,-1.666500065767e-05
26.54217529297,-5.99769919063e-05,-8.332500328834e-06
27.06667518616,-0.0001451086282032,-8.332500328834e-06
27.59000015259,-0.0001399832981406,-8.332500328834e-06
28.11667442322,-0.0001467726833653,-8.332500328834e-06
28.63999938965,-3.065916462219e-05,-8.332500328834e-06
29.16667556763,4.12980953115e-05,-8.332500328834e-06
29.69000053406,3.307962469989e-05,-8.332500328834e-06
30.21999931335,5.486376903718e-05,-8.332500328834e-06
30.74217414856,-8.9243389084e-05,-8.332500328834e-06
31.27000045776,-4.316488048062e-05,-8.332500328834e-06
31.79217529297,-1.3943871636e-05,-8.332500328834e-06
32.31999969482,0.0001863754587248,-8.332500328834e-06
32.8466758728,0.0001376586442348,-8.332500328834e-06
33.36999893188,6.656265759375e-05,-8.332500328834e-06
33.89667510986,7.959381764522e-05,-8.332500328834e-06
34.42217636108,7.391279359581e-05,-8.332500328834e-06
34.95000076294,0.0001734663237585,-8.332500328834e-06
35.47217559814,0.0002611767558847,-8.332500328834e-06
35.99667358398,0.0001718526909826,-8.332500328834e-06
36.52217483521,0.0002796226763166,-8.332500328834e-06
37.04999923706,0.000209369827644,-8.332500328834e-06
37.57217407227,0.0003511785471346,-8.332500328834e-06
38.09999847412,0.0001315116824117,-8.332500328834e-06
38.6266746521,0.0003111693367828,-8.332500328834e-06
39.15000152588,0.0001984777481994,-8.332500328834e-06
39.67667388916,0.0002627591311466,-8.332500328834e-06
40.20217514038,0.0003096969157923,-8.332500328834e-06
40.72999954224,0.0003545974614099,-8.332500328834e-06
41.25217437744,0.0003618981572799,-8.332500328834e-06
41.7799987793,0.0003437053819653,-8.332500328834e-06
42.3021736145,0.0003433594538365,-8.332500328834e-06
42.8321762085,0.0003263779217377,-8.332500328834e-06
43.35667419434,0.0002735372399911,-8.332500328834e-06
43.88000106812,0.0005325013189577,-8.332500328834e-06
44.4066734314,0.0002531610080041,-8.332500328834e-06
44.93000030518,0.0004409272223711,-8.332500328834e-06
45.45667648315,0.0002065731823677,-8.332500328834e-06
45.97999954224,0.0004062339430675,-8.332500328834e-06
46.50999832153,0.0004017964238301,-8.332500328834e-06
47.03217315674,0.0003385840973351,-8.332500328834e-06
47.56000137329,0.0002888416056521,-8.332500328834e-06
48.0821762085,0.0003734225756489,-8.332500328834e-06
48.61217498779,0.0004745514306705,-8.332500328834e-06
49.13667678833,0.0004177573428024,-8.332500328834e-06
49.65999984741,0.0003400746791158,-8.332500328834e-06
50.18667602539,0.0003637528570835,-8.332500328834e-06
50.71217346191,0.0003928104706574,-8.332500328834e-06
51.24000167847,0.0004219669499435,-8.332500328834e-06
51.76217651367,0.0005398645298555,-8.332500328834e-06
52.29000091553,0.0004788477672264,-8.332500328834e-06
52.81217575073,0.0005450473399833,-8.332500328834e-06
53.34000015259,0.0006160071934573,-8.332500328834e-06
53.86217498779,0.0005802690866403,-8.332500328834e-06
54.38999938965,0.0005107171600685,-8.332500328834e-06
54.91667556763,0.0005339656490833,-8.332500328834e-06
55.43999862671,0.0005272569833323,-8.332500328834e-06
55.96667480469,0.0005950843333267,-8.332500328834e-06
56.49217605591,0.0006439947756007,-8.332500328834e-06
57.02000045776,0.0004687625041697,-8.332500328834e-06
57.54217529297,0.0005681788898073,-8.332500328834e-06
58.06667327881,0.0005333636072464,-8.332500328834e-06
58.5966758728,0.0005438118823804,-8.332500328834e-06
59.12217330933,0.000535256578587,-8.332500328834e-06
59.64667510986,0.0004255633393768,-8.332500328834e-06
60.16999816895,0.0004929670831189,-8.332500328834e-06
60.69667434692,0.0004402161866892,-8.332500328834e-06
61.2200012207,0.0005772798322141,-8.332500328834e-06
61.74667358398,0.0004667353641707,-8.332500328834e-06
62.27217483521,0.0004170675238129,-8.332500328834e-06
62.79999923706,0.0003832395595964,-8.332500328834e-06
63.32217407227,0.0003895075642504,-8.332500328834e-06
63.8466758728,0.0004695935349446,-8.332500328834e-06
64.3766784668,0.0004566007119138,-8.332500328834e-06
64.90217590332,0.0005834469338879,-8.332500328834e-06
65.42667388916,0.0005537983379327,-8.332500328834e-06
65.94999694824,0.0004348760703579,-8.332500328834e-06
66.47667694092,0.0003454047546256,-8.332500328834e-06
67.00217437744,0.0005189668736421,-8.332500328834e-06
67.5299987793,0.0005195921985433,-8.332500328834e-06
68.0521774292,0.000384012091672,-8.332500328834e-06
68.58000183105,0.0004034100857098,-8.332500328834e-06
69.10217285156,0.0003571056586225,-8.332500328834e-06
69.6266784668,0.0004683590959758,-8.332500328834e-06
70.15217590332,0.000300245010294,-8.332500328834e-06
70.68217468262,0.0002868406882044,-8.332500328834e-06
71.20667266846,0.0003360466507729,-8.332500328834e-06
71.73000335693,0.0002686711086426,-8.332500328834e-06
72.25667572021,0.0003081699833274,-8.332500328834e-06
72.78217315674,0.0002716502931435,-8.332500328834e-06
73.30999755859,0.0003666997654364,-8.332500328834e-06
73.8321762085,0.0002141482254956,-8.332500328834e-06
74.36000061035,0.0003086086944677,-8.332500328834e-06
74.88667297363,0.0002242284244858,-8.332500328834e-06
75.41217803955,0.0003062094328925,-8.332500328834e-06
75.93667602539,0.0002408358122921,-8.332500328834e-06
76.45999908447,0.0002476937952451,-8.332500328834e-06
76.98667144775,0.0002442042750772,-8.332500328834e-06
77.51000213623,0.0002985234605148,-8.332500328834e-06
78.03667449951,0.000382670754334,-8.332500328834e-06
78.56217193604,0.0003639252972789,-8.332500328834e-06
79.08999633789,0.000329586036969,-8.332500328834e-06
79.61217498779,0.0003484807384666,-8.332500328834e-06
80.13667297363,0.0004470328276511,-8.332500328834e-06
80.66667175293,0.000457490212284,-8.332500328834e-06
81.19217681885,0.0005136045510881,-8.332500328834e-06
0.3700000047684,0.000112551409984,0.006091057322919
0.8921750187874,0.0006470838561654,0.05383530259132
1.419999957085,0.001239679171704,0.106531009078
1.94667494297,0.001651578000747,0.1591932475567
2.472174882889,0.002272526966408,0.2117695063353
3,0.002821853384376,0.2645235359669
3.526674985886,0.003257230855525,0.3171829879284
4.050000190735,0.003795281983912,0.3695213794708
4.576674938202,0.004228640347719,0.4222002625465
5.102175235748,0.004790189210325,0.4747450351715
5.630000114441,0.004859477747232,0.4990584254265
6.152174949646,0.004774006083608,0.4999583363533
6.679999828339,0.004412499256432,0.5000166893005
7.202175140381,0.004454422742128,0.5000166893005
7.732174873352,0.004548624157906,0.5000166893005
8.256674766541,0.004366978537291,0.5000166893005
8.779999732971,0.004312857054174,0.5000166893005
9.306674957275,0.004316106438637,0.5000166893005
9.829999923706,0.004336254671216,0.5000166893005
10.35667514801,0.004203102551401,0.5000166893005
10.88000011444,0.004253152292222,0.5000083446503
11.40999984741,0.004011106211692,0.5000083446503
11.93217468262,0.004217581823468,0.5000083446503
12.46000003815,0.004034100566059,0.5000083446503
12.98217487335,0.00401584431529,0.5000083446503
13.51217460632,0.004006596282125,0.5000083446503
14.03667545319,0.003931378480047,0.5000083446503
14.56000041962,0.003984884824604,0.5000083446503
15.08667469025,0.003984759561718,0.5000083446503
15.61217498779,0.004000743851066,0.5000083446503
16.13999938965,0.003609713399783,0.4818268120289
16.66217422485,0.002948952838778,0.4311643838882
17.19000053406,0.002289352240041,0.3785121440887
17.71217536926,0.00185768015217,0.326253503561
18.23999977112,0.001246537081897,0.2734643220901
18.76217460632,0.0007787165814079,0.2213121801615
19.29000091553,0.0002985234605148,0.1684664785862
19.81667518616,-0.0001327148493147,0.1158320233226
20.34000015259,-0.0003892907116096,0.0634603202343
20.86667442322,-0.0006322706467472,0.01128712110221
21.39217567444,-0.0004416735318955,0.0003528605448082
21.92000007629,-0.0004570636083372,8.332500328834e-06
22.4421749115,-0.0003894500550814,-1.666500065767e-05
22.96667480469,-0.0003765974252019,-1.666500065767e-05
23.49667549133,-0.0003368776815478,-1.666500065767e-05
24.02217483521,-0.0002518489200156,-1.666500065767e-05
24.54667472839,-0.0003236669872422,-1.666500065767e-05
25.06999969482,-0.0002848075237125,-1.666500065767e-05
25.5966758728,-0.0002188368525822,-8.332500328834e-06
26.12000083923,-7.301722507691e-05,-8.332500328834e-06
26.64667510986,-0.0002122320292983,-8.332500328834e-06
27.17217445374,-0.0001201456034323,-8.332500328834e-06
27.70000076294,-1.775004420779e-05,-8.332500328834e-06
28.22217559814,-0.0001133713449235,-8.332500328834e-06
28.74667549133,-0.000224157833145,-8.332500328834e-06
29.27667427063,-9.526629582979e-05,-8.332500328834e-06
29.80217552185,-3.410830458961e-06,-8.332500328834e-06
30.32667541504,-4.317395359976e-05,-8.332500328834e-06
30.85000038147,0.0001024661542033,-8.332500328834e-06
31.3766746521,4.984232145944e-05,-8.332500328834e-06
31.90217590332,3.195512181264e-05,-8.332500328834e-06
32.43000030518,1.048866215569e-05,-8.332500328834e-06
32.95217514038,3.873846071656e-05,-8.332500328834e-06
33.47999954224,1.331253224635e-05,-8.332500328834e-06
34.00217437744,0.0001333855179837,-8.332500328834e-06
34.52667617798,0.0001135740458267,-8.332500328834e-06
35.0521736145,4.770223677042e-05,-8.332500328834e-06
35.5821762085,0.0002262212801725,-8.332500328834e-06
36.10667419434,0.0002210475358879,-8.332500328834e-06
36.63000106812,0.0001238468976226,-8.332500328834e-06
37.1566734314,0.000155888745212,-8.332500328834e-06
37.68217468262,0.0001484165841248,-8.332500328834e-06
38.20999908447,0.0001315116824117,-8.332500328834e-06
38.73217391968,0.0001026456739055,-8.332500328834e-06
39.25999832153,0.0001307048660237,-8.332500328834e-06
39.78667449951,0.0001495612523286,-8.332500328834e-06
40.31217575073,0.0001634395739529,-8.332500328834e-06
40.83667373657,0.0001159067760454,-8.332500328834e-06
41.36000061035,5.486376903718e-05,-8.332500328834e-06
41.88667678833,0.0001871126878541,-8.332500328834e-06
42.40999984741,0.0001399832981406,-8.332500328834e-06
42.93667602539,0.0001567228027852,-8.332500328834e-06
43.46217346191,0.0002016324287979,-8.332500328834e-06
43.99000167847,0.0001637844979996,-8.332500328834e-06
44.51217651367,0.0001520220539533,-8.332500328834e-06
45.03667449951,0.000228236312978,-8.332500328834e-06
45.56667327881,0.0001646951859584,-8.332500328834e-06
46.09217453003,9.894237155095e-05,-8.332500328834e-06
46.61667633057,0.0001412439451087,-8.332500328834e-06
47.13999938965,0.0001238468976226,-8.332500328834e-06
47.66999816895,0.0001004491059575,-8.332500328834e-06
48.19217681885,0.0001829696702771,-8.332500328834e-06
48.7200012207,0.0001020627460093,-8.332500328834e-06
49.24217605591,7.504032691941e-05,-8.332500328834e-06
49.77000045776,0.0002073527721222,-8.332500328834e-06
50.29217529297,0.0002127171173925,-8.332500328834e-06
50.81667327881,0.0001517558121122,-8.332500328834e-06
51.3466758728,0.000201495262445,-8.332500328834e-06
51.87217330933,0.0001982155372389,-8.332500328834e-06
52.39667510986,0.0002399906661594,-8.332500328834e-06
52.91999816895,0.0001145684582298,-8.332500328834e-06
53.45000076294,0.000272705219686,-8.332500328834e-06
53.97217559814,0.0001581004471518,-8.332500328834e-06
54.5,0.0001726595073706,-8.332500328834e-06
55.02217483521,0.0002016354555963,-8.332500328834e-06
55.54999923706,0.0001536992349429,-8.332500328834e-06
56.07667541504,0.0002603638859,-8.332500328834e-06
56.59999847412,0.0001936368353199,-8.332500328834e-06
57.1266746521,0.0002077138342429,-8.332500328834e-06
57.65217590332,0.0002071117341984,-8.332500328834e-06
58.17667388916,0.0002802408998832,-8.332500328834e-06
58.70000076294,0.0002956995740533,-8.332500328834e-06
59.22667312622,0.0003279572702013,-8.332500328834e-06
59.75217437744,0.0003575463779271,-8.332500328834e-06
60.2799987793,0.0003211144066881,-8.332500328834e-06
60.8021736145,0.0003654239699244,-8.332500328834e-06
61.33000183105,0.0002932791248895,-8.332500328834e-06
61.85667419434,0.00027456189855,-8.332500328834e-06
62.38000106812,0.0002162277960451,-8.332500328834e-06
62.9066734314,0.0003552620764822,-8.332500328834e-06
63.43217468262,0.0002957217802759,-8.332500328834e-06
63.95999908447,0.0004050237184856,-8.332500328834e-06
64.48217773438,0.0002916191006079,-8.332500328834e-06
65.01000213623,0.0003646826953627,-8.332500328834e-06
65.53217315674,0.0003243790124543,-8.332500328834e-06
66.05999755859,0.0002985234605148,-8.332500328834e-06
66.5821762085,0.000345343229128,-8.332500328834e-06
67.10667419434,0.0002646914799698,-8.332500328834e-06
67.63667297363,0.0003142060304526,-8.332500328834e-06
68.16000366211,0.0004110748704989,-8.332500328834e-06
68.68667602539,0.0005775995086879,-8.332500328834e-06
69.20999908447,0.0005183819448575,-8.332500328834e-06
69.73999786377,0.0004974046023563,-8.332500328834e-06
70.26217651367,0.0005757680628449,-8.332500328834e-06
70.79000091553,0.0004518192727119,-8.332500328834e-06
71.31217193604,0.0005015234346502,-8.332500328834e-06
71.84217834473,0.0004128972650506,-8.332500328834e-06
72.36667633057,0.0004371371760499,-8.332500328834e-06
72.88999938965,0.0003392678627279,-8.332500328834e-06
73.41667175293,0.0005301121273078,-8.332500328834e-06
73.94000244141,0.0004163192061242,-8.332500328834e-06
74.46667480469,0.0004398733144626,-8.332500328834e-06
74.98999786377,0.0003110291727353,-8.332500328834e-06
75.51999664307,0.000409864645917,-8.332500328834e-06
76.04217529297,0.0003069980884902,-8.332500328834e-06
76.56999969482,0.0002783529344015,-8.332500328834e-06
77.09217834473,0.0004185319121461,-8.332500328834e-06
77.62000274658,0.0002452733169775,-8.332500328834e-06
78.14667510986,0.0004191491170786,-8.332500328834e-06
78.66999816895,0.0003848532214761,-8.332500328834e-06
79.19667816162,0.0002773978631012,-8.332500328834e-06
79.72217559814,0.0004188485909253,-8.332500328834e-06
80.25,0.0004937739577144,-8.332500328834e-06
80.7721786499,0.0003438344865572,-8.332500328834e-06
81.2721786499,0.0005410677404143,-8.332500328834e-06
