stretch,normal_stress,time,force,displacement
0.8545938728161183,-659.7611953434938,0,-0.033163214790635845,-0.0005816245087355268
0.8581819481120261,-637.4883806416613,1,-0.032043661013963144,-0.0005672722075518957
0.8617700234079337,-609.563580132545,2,-0.030640007443844743,-0.0005529199063682651
0.8653580987038415,-575.3190237370447,3,-0.028918688295084025,-0.000538567605184634
0.8689461739997493,-542.9445832541589,4,-0.0272913714249222,-0.0005242153040010029
0.872534249295657,-513.429777105641,5,-0.02580779545422923,-0.0005098630028173718
0.8761223245915647,-486.51430692921036,6,-0.02445487636024219,-0.0004955107016337412
0.8797103998874725,-459.6878135330755,7,-0.02310642972704423,-0.00048115840045011017
0.8832984751833802,-435.21089247390177,8,-0.021876085480932273,-0.0004668060992664791
0.886886550479288,-412.5682791536096,9,-0.020737943598290603,-0.00045245379808284803
0.8904746257751956,-390.67612059953086,10,-0.019637523686535138,-0.0004381014968992174
0.8940627010711034,-371.0806283290389,11,-0.01865254681356789,-0.00042374919571558633
0.8976507763670112,-352.0620043628393,12,-0.017696566504230297,-0.00040939689453195526
0.9012388516629188,-333.0325667531101,13,-0.016740042641883567,-0.0003950445933483247
0.9048269269588266,-315.3251264393922,14,-0.015849969611428275,-0.0003806922921646936
0.9084150022547344,-298.18952176619285,15,-0.014988640175330002,-0.00036633999098106254
0.912003077550642,-281.6227432792611,16,-0.014155903061918895,-0.0003519876897974319
0.9155911528465498,-267.0273470661618,17,-0.013422258429610012,-0.00033763538861380084
0.9191792281424576,-252.80465603895348,18,-0.012707348003284331,-0.00032328308743016977
0.9227673034383653,-238.73482954831704,19,-0.012000121386640068,-0.0003089307862465387
0.926355378734273,-225.81260413387105,20,-0.01135057949175919,-0.00029457848506290806
0.9299434540301807,-211.3837160524379,21,-0.010625304471021595,-0.000280226183879277
0.9335315293260885,-196.99210923442595,22,-0.009901903410976489,-0.0002658738826956459
0.9371196046219963,-183.01594473155404,23,-0.009199384759335133,-0.00025152158151201486
0.9407076799179039,-169.70795381627775,24,-0.008530452175439584,-0.00023716928032838425
0.9442957552138117,-157.6442930312153,25,-0.007924066445875563,-0.00022281697914475318
0.9478838305097195,-146.83448289003732,26,-0.007380706123855958,-0.0002084646779611221
0.9514719058056271,-136.9703227733502,27,-0.006884879356553276,-0.0001941123767774915
0.9550599811015349,-128.4554331808102,28,-0.006456874323112445,-0.00017976007559386044
0.9586480563974427,-119.45271089761945,29,-0.0060043481441175465,-0.00016540777441022937
0.9622361316933503,-109.6048202326864,30,-0.005509339168656599,-0.00015105547322659873
0.9658242069892581,-99.6841456689324,31,-0.005010671675406285,-0.00013670317204296766
0.9694122822851658,-89.8938700782071,32,-0.0045185587494472115,-0.0001223508708593366
0.9730003575810736,-80.07034336609732,33,-0.004024774439829497,-0.00010799856967570554
0.9765884328769814,-70.49612132785145,34,-0.0035435215499224457,-9.364626849207447e-05
0.980176508172889,-61.239610663020734,35,-0.003078238575482321,-7.929396730844385e-05
0.9837645834687968,-52.282428634204926,36,-0.0026280014993448134,-6.494166612481278e-05
0.9873526587647046,-41.15739311033162,37,-0.0020687962213811993,-5.058936494118171e-05
0.9909407340606122,-28.247735743826883,38,-0.0014198860654936374,-3.623706375755109e-05
0.99452880935652,-16.061066927327392,39,-0.0008073172778832916,-2.1884762573920025e-05
