shear,shear_stress,time,torque,angle
-0.1498558665570218,-74.1280071350584,0,-7.452160084504039e-06,-0.1498558665570218
-0.14615606040832588,-71.13664521289452,1,-7.151435584059294e-06,-0.14615606040832588
-0.14245625425962993,-68.12612657213512,2,-6.848785240209539e-06,-0.14245625425962993
-0.13875644811093402,-65.18000674693623,3,-6.552608971427456e-06,-0.13875644811093402
-0.13505664196223807,-62.48997975037613,4,-6.282177961816211e-06,-0.13505664196223807
-0.13135683581354216,-59.82287706585134,5,-6.014051555413884e-06,-0.13135683581354216
-0.1276570296648462,-57.2148957133918,6,-5.75186867357113e-06,-0.1276570296648462
-0.12395722351615028,-54.686021464479936,7,-5.497638505179645e-06,-0.12395722351615028
-0.12025741736745435,-52.175062380716845,8,-5.245209365627175e-06,-0.12025741736745435
-0.11655761121875843,-49.81946797820583,9,-5.008399187394668e-06,-0.11655761121875843
-0.11285780507006249,-47.551880162597605,10,-4.780436396262364e-06,-0.11285780507006249
-0.10915799892136657,-45.290972829139676,11,-4.5531452004467245e-06,-0.10915799892136657
-0.10545819277267063,-43.20092193757292,12,-4.343030367596327e-06,-0.10545819277267063
-0.10175838662397471,-41.145928403165705,13,-4.136439884688544e-06,-0.10175838662397471
-0.09805858047527877,-39.102498349394516,14,-3.931011889646874e-06,-0.09805858047527877
-0.09435877432658285,-37.17197544943166,15,-3.736934559723349e-06,-0.09435877432658285
-0.0906589681778869,-35.25116880475834,16,-3.54383401431944e-06,-0.0906589681778869
-0.08695916202919099,-33.3689940054997,17,-3.3546171656115107e-06,-0.08695916202919099
-0.08325935588049506,-31.586530706199856,18,-3.1754244102075484e-06,-0.08325935588049506
-0.07955954973179913,-29.809076983571007,19,-2.9967352723801366e-06,-0.07955954973179913
-0.0758597435831032,-28.09475023791814,20,-2.8243923504602794e-06,-0.0758597435831032
-0.07215993743440727,-26.45498445179999,21,-2.6595451137474254e-06,-0.07215993743440727
-0.06846013128571134,-24.82260776665691,22,-2.495440710485449e-06,-0.06846013128571134
-0.0647603251370154,-23.283438206562924,23,-2.3407065094415995e-06,-0.0647603251370154
-0.061060518988319476,-21.787627621183667,24,-2.1903312279635414e-06,-0.061060518988319476
-0.057360712839623546,-20.293788729911828,25,-2.0401541627966187e-06,-0.057360712839623546
-0.053660906690927615,-18.8613707334047,26,-1.8961517994463276e-06,-0.053660906690927615
-0.049961100542231685,-17.436392566397387,27,-1.7528973693344548e-06,-0.049961100542231685
-0.046261294393535754,-16.023029466377086,28,-1.6108106131143371e-06,-0.046261294393535754
-0.042561488244839824,-14.666402338845433,29,-1.4744275789538871e-06,-0.042561488244839824
-0.03886168209614389,-13.314785907556937,30,-1.338548274921657e-06,-0.03886168209614389
-0.03516187594744796,-11.98081625235757,31,-1.2044430183173037e-06,-0.03516187594744796
-0.03146206979875203,-10.678644523345552,32,-1.0735344379148564e-06,-0.03146206979875203
-0.0277622636500561,-9.378378724598845,33,-9.428174625210414e-07,-0.0277622636500561
-0.024062457501360185,-8.088934514328034,34,-8.1318839185862e-07,-0.024062457501360185
-0.02036265135266424,-6.812215769208238,35,-6.848386244868206e-07,-0.02036265135266424
-0.016662845203968324,-5.541613755955937,36,-5.57103778071786e-07,-0.016662845203968324
-0.01296303905527238,-4.296018380718451,37,-4.318828731056577e-07,-0.01296303905527238
-0.009263232906576463,-3.074465112475928,38,-3.0907894435431975e-07,-0.009263232906576463
-0.005563426757880516,-1.85557273319776,39,-1.865425173380997e-07,-0.005563426757880516
