shear,shear_stress,time,torque,angle
0.005101468867496711,1.71113904839808,0,1.720224596389772e-07,0.005101468867496711
0.008794695336335628,2.9705307873591975,1,2.986303263625587e-07,0.008794695336335628
0.012487921805174544,4.230837986295703,2,4.2533022516080686e-07,0.012487921805174544
0.016181148274013457,5.494984258979145,3,5.52416069747214e-07,0.016181148274013457
0.019874374742852377,6.768646721471874,4,6.804585860774617e-07,0.019874374742852377
0.02356760121169129,8.046136060645393,5,8.088858220130396e-07,0.02356760121169129
0.027260827680530206,9.348375777338964,6,9.398012372827155e-07,0.027260827680530206
0.030954054149369123,10.660930663525036,7,1.0717536464947331e-06,0.030954054149369123
0.03464728061820804,11.975283937241972,8,1.2038868493405194e-06,0.03464728061820804
0.038340507087046956,13.33458136370733,9,1.340538331229386e-06,0.038340507087046956
0.04203373355588587,14.721149037989194,10,1.4799313174447137e-06,0.04203373355588587
0.04572696002472479,16.11281246178238,11,1.619836584275379e-06,0.04572696002472479
0.0494201864935637,17.56569593811091,12,1.7658963620595617e-06,0.0494201864935637
0.05311341296240262,19.029534876842337,13,1.9130575030501965e-06,0.05311341296240262
0.056806639431241535,20.499056870653003,14,2.0607899670516114e-06,0.056806639431241535
0.060499865900080455,22.05741991537334,15,2.2174537076250267e-06,0.060499865900080455
0.06419309236891937,23.61902992821266,16,2.3744438690364913e-06,0.06419309236891937
0.06788631883775828,25.225748058082946,17,2.535968792978572e-06,0.06788631883775828
0.0715795453065972,26.92972289090999,18,2.7072710271133346e-06,0.0715795453065972
0.07527277177543612,28.64228625588053,19,2.879436674671686e-06,0.07527277177543612
0.07896599824427503,30.42061632938163,20,3.058213912897889e-06,0.07896599824427503
0.08265922471311395,32.25695366941465,21,3.24282267760062e-06,0.08265922471311395
0.08635245118195287,34.09727139189353,22,3.427831593991364e-06,0.08635245118195287
0.09004567765079179,36.04179982366308,23,3.6233169135415623e-06,0.09004567765079179
0.09373890411963069,38.03697548407706,24,3.82389384785765e-06,0.09373890411963069
0.09743213058846961,40.040417653419375,25,4.02530182229278e-06,0.09743213058846961
0.10112535705730853,42.20580399004225,26,4.24299020012696e-06,0.10112535705730853
0.10481858352614744,44.39500251492018,27,4.463072440223156e-06,0.10481858352614744
0.10851180999498636,46.611688751072684,28,4.685918046457086e-06,0.10851180999498636
0.11220503646382528,48.982294126423405,29,4.924237292273479e-06,0.11220503646382528
0.1158982629326642,51.359594894239194,30,5.16322963235487e-06,0.1158982629326642
0.1195914894015031,53.79570997493421,31,5.4081346320608155e-06,0.1195914894015031
0.12328471587034202,56.36579466865005,32,5.666507726233015e-06,0.12328471587034202
0.12697794233918094,58.94815057441916,33,5.926114457193606e-06,0.12697794233918094
0.13067116880801985,61.64433047927609,34,6.197164024612964e-06,0.13067116880801985
0.13436439527685878,64.44919576236704,35,6.479139837978327e-06,0.13436439527685878
0.1380576217456977,67.2840698604968,36,6.764132466475493e-06,0.1380576217456977
0.1417508482145366,70.299900192862,37,7.06731679980771e-06,0.1417508482145366
0.14544407468337553,73.38660259042958,38,7.3776259702402315e-06,0.14544407468337553
0.14913730115221444,76.43896302686095,39,7.684482710182662e-06,0.14913730115221444
