shear,shear_stress,time,torque,angle
-0.14983951751305694,-76.68874861882712,0,-7.709593896764853e-06,-0.14983951751305694
-0.14613887482750046,-73.94791061664073,1,-7.434054807729702e-06,-0.14613887482750046
-0.14243823214194398,-71.18403890713833,2,-7.1562001178725054e-06,-0.14243823214194398
-0.1387375894563875,-68.47276630664882,3,-6.8836332671980364e-06,-0.1387375894563875
-0.135036946770831,-65.95899064404156,4,-6.630920974256604e-06,-0.135036946770831
-0.13133630408527452,-63.446671565124525,5,-6.378355113079028e-06,-0.13133630408527452
-0.12763566139971805,-61.01458887718752,6,-6.133855493707962e-06,-0.12763566139971805
-0.12393501871416157,-58.68201592182836,7,-5.899359683771368e-06,-0.12393501871416157
-0.1202343760286051,-56.3525481523276,8,-5.665176041165359e-06,-0.1202343760286051
-0.11653373334304862,-54.0713361782954,9,-5.435843600240538e-06,-0.11653373334304862
-0.11283309065749214,-51.80967557116662,10,-5.208476677095924e-06,-0.11283309065749214
-0.10913244797193565,-49.54256525390476,11,-4.980561889333125e-06,-0.10913244797193565
-0.10543180528637917,-47.387918976145805,12,-4.763953219979776e-06,-0.10543180528637917
-0.1017311626008227,-45.267767186057974,13,-4.550812314756251e-06,-0.1017311626008227
-0.0980305199152662,-43.1755968064219,14,-4.3404844077251196e-06,-0.0980305199152662
-0.09432987722970973,-41.29034994795849,15,-4.150958721941059e-06,-0.09432987722970973
-0.09062923454415325,-39.39795083774357,16,-3.960714013387105e-06,-0.09062923454415325
-0.08692859185859678,-37.52552932015508,17,-3.7724776714965628e-06,-0.08692859185859678
-0.0832279491730403,-35.700049047417885,18,-3.588960378245226e-06,-0.0832279491730403
-0.07952730648748381,-33.878641275869384,19,-3.4058524974680063e-06,-0.07952730648748381
-0.07582666380192733,-32.11188388735068,20,-3.2282386724297387e-06,-0.07582666380192733
-0.07212602111637086,-30.3758611662269,21,-3.0537146331610215e-06,-0.07212602111637086
-0.06842537843081437,-28.63180948872207,22,-2.878383435160057e-06,-0.06842537843081437
-0.06472473574525789,-26.911555672191337,23,-2.705444659085729e-06,-0.06472473574525789
-0.06102409305970141,-25.20267586409825,24,-2.533649323054587e-06,-0.06102409305970141
-0.057323450374144935,-23.497789057173424,25,-2.362255407283797e-06,-0.057323450374144935
-0.05362280768858846,-21.90785049115065,26,-2.2024173490861577e-06,-0.05362280768858846
-0.04992216500303197,-20.347091124093957,27,-2.045512703916021e-06,-0.04992216500303197
-0.04622152231747549,-18.780531699247884,28,-1.8880249733397564e-06,-0.04622152231747549
-0.042520879631919015,-17.220298482497018,29,-1.731173222567555e-06,-0.042520879631919015
-0.038820236946362524,-15.663060452120522,30,-1.574622580771669e-06,-0.038820236946362524
-0.03511959426080605,-14.116396676218923,31,-1.4191349789813996e-06,-0.03511959426080605
-0.03141895157524957,-12.586516200762274,32,-1.2653346185793176e-06,-0.03141895157524957
-0.027718308889693094,-11.055215812256437,33,-1.1113915129483052e-06,-0.027718308889693094
-0.024017666204136617,-9.556538077636361,34,-9.607279941905126e-07,-0.024017666204136617
-0.02031702351858014,-8.07653266904185,35,-8.119416223852749e-07,-0.02031702351858014
-0.016616380833023664,-6.596631158221851,36,-6.631656955235615e-07,-0.016616380833023664
-0.01291573814746716,-5.113773295763001,37,-5.140925637789666e-07,-0.01291573814746716
-0.009215095461910683,-3.6076040303319203,38,-3.6267591420005406e-07,-0.009215095461910683
-0.005514452776354199,-2.123062019358527,39,-2.134334733802323e-07,-0.005514452776354199
