time, angle, torque
1050.617888, 9.395505355e-05, 2.482084234e-06
1051.580448, 0.04442947504, 1.11379316e-05
1051.584544, 0.04461878187, 1.117678774e-05
1052.125216, 0.06905851267, 1.637526937e-05
1052.129312, 0.06924320162, 1.641650832e-05
1052.686368, 0.09380496086, 2.223629178e-05
1052.690464, 0.09398319798, 2.228100305e-05
1052.846112, 0.1007019053, 2.400266327e-05
1052.850208, 0.100876448, 2.404794541e-05
1053.259808, 0.1182112537, 2.884182018e-05
1053.263904, 0.1183813415, 2.889099292e-05
1053.86192, 0.1426279393, 3.656776511e-05
1053.866016, 0.1427901001, 3.662291325e-05
1054.341152, 0.1610216406, 4.328926204e-05
1054.345248, 0.1611750204, 4.334855378e-05
1054.849056, 0.1793601524, 5.093179747e-05
1054.853152, 0.1795035461, 5.0995039e-05
1055.39792, 0.1977056162, 5.967341805e-05
1055.402016, 0.197837078, 5.973964397e-05
1056.008224, 0.2161224714, 6.971968848e-05
1056.01232, 0.2162392857, 6.978686881e-05
1056.581664, 0.231359274, 7.910879189e-05
1056.58576, 0.2314618925, 7.917472749e-05
1057.114144, 0.2436165372, 8.744406528e-05
1057.11824, 0.243704302, 8.750544975e-05
1057.20016, 0.2454125553, 8.871041412e-05
1057.204256, 0.245497009, 8.877024056e-05
1057.601568, 0.2531594943, 9.443099633e-05
1057.605664, 0.2532318364, 9.448481607e-05
1058.170912, 0.2621680337, 0.0001014848073
1058.175008, 0.2622248208, 0.0001015293414
1058.6952, 0.2683926631, 0.0001065730633
1058.699296, 0.2684331522, 0.0001066053811
1058.916384, 0.2704096785, 0.0001082263728
1058.92048, 0.2704428796, 0.0001082529381
1059.252256, 0.2727654707, 0.0001101773454
1059.256352, 0.272789506, 0.0001101964171
1059.55536, 0.2741666676, 0.0001113085042
1059.559456, 0.2741819377, 0.0001113199973
1059.86256, 0.2748742272, 0.0001118193166
1059.866656, 0.274879101, 0.0001118212911
1060.010016, 0.2749589897, 0.0001118230272
1060.014112, 0.2749595912, 0.0001118212952
1060.165664, 0.2748703633, 0.0001116690982
1060.16976, 0.2748664127, 0.0001116633595
1060.47696, 0.2741395632, 0.0001108818962
1060.481056, 0.2741253521, 0.0001108666873
1060.792352, 0.2726527378, 0.0001094140608
1060.796448, 0.2726288363, 0.0001093902678
1061.103648, 0.2704474842, 0.0001073243977
1061.107744, 0.270414628, 0.0001072931377
1061.414944, 0.2675125521, 0.0001046332821
1061.41904, 0.2674706878, 0.0001045949419
1061.472288, 0.2669009305, 0.0001040758285
1061.476384, 0.2668554632, 0.0001040343301
1061.701664, 0.264178393, 0.0001016585061
1061.70576, 0.264127397, 0.0001016134039
1062.250528, 0.2561267837, 9.487787086e-05
1062.254624, 0.2560573495, 9.481979641e-05
1062.574112, 0.2503636743, 9.02479071e-05
1062.578208, 0.2502866013, 9.018674008e-05
1062.897696, 0.2438677387, 8.527644667e-05
1062.901792, 0.243780354, 8.52104471e-05
1063.172128, 0.2377950894, 8.084418687e-05
1063.176224, 0.2377009552, 8.077653635e-05
1063.54896, 0.2286284239, 7.454223856e-05
1063.553056, 0.2285252988, 7.447322595e-05
1063.888928, 0.2195963494, 6.87397788e-05
1063.893024, 0.2194844783, 6.866986363e-05
1064.212512, 0.2103097962, 6.316692217e-05
1064.216608, 0.2101891653, 6.309656855e-05
1064.79824, 0.1919605503, 5.326316073e-05
1064.802336, 0.1918257149, 5.319423976e-05
1065.424928, 0.1702750284, 4.315772814e-05
1065.429024, 0.1701286113, 4.309404925e-05
1066.076192, 0.1457153714, 3.347485638e-05
1066.080288, 0.1455566467, 3.341689449e-05
1066.407968, 0.1325022236, 2.889758336e-05
1066.412064, 0.1323352575, 2.884173701e-05
1066.690592, 0.1209201214, 2.521356957e-05
1066.694688, 0.1207505295, 2.516139835e-05
1067.264032, 0.09659572588, 1.833967698e-05
1067.268128, 0.0964190347, 1.829282262e-05
1067.960352, 0.06585673906, 1.090131935e-05
1067.964448, 0.06567366545, 1.085985513e-05
1068.644384, 0.03475657237, 4.322145454e-06
1068.64848, 0.03456915279, 4.284190063e-06
1069.393952, 0.0001120712753, -2.431647483e-06
1069.398048, -7.840186328e-05, -2.468433631e-06
1070.458912, -0.04898355276, -1.207500877e-05
1070.463008, -0.04917151005, -1.21139562e-05
1071.421472, -0.09207248792, -2.182077882e-05
