shear,shear_stress,time,torque,angle
-0.1252485307557923,-43.68651452982578,0,-4.391847459451022e-06,-0.1252485307557923
-0.12217850117345433,-42.26481045703888,1,-4.248922177190349e-06,-0.12217850117345433
-0.11910847159111639,-40.847846391017455,2,-4.106473412383513e-06,-0.11910847159111639
-0.11603844200877843,-39.51549422858846,3,-3.972530763888108e-06,-0.11603844200877843
-0.11296841242644048,-38.198864073297386,4,-3.840168663940677e-06,-0.11296841242644048
-0.10989838284410253,-36.90156900921539,5,-3.7097503393692115e-06,-0.10989838284410253
-0.10682835326176457,-35.60630380752845,6,-3.579536078822965e-06,-0.10682835326176457
-0.10375832367942661,-34.31162670979783,7,-3.449380940934918e-06,-0.10375832367942661
-0.10068829409708867,-32.999635768070405,8,-3.3174852256034865e-06,-0.10068829409708867
-0.09761826451475072,-31.729182903272566,9,-3.1897653732264945e-06,-0.09761826451475072
-0.09454823493241277,-30.556894283491754,10,-3.0719140671212046e-06,-0.09454823493241277
-0.09147820535007481,-29.38305540080699,11,-2.9539069115903082e-06,-0.09147820535007481
-0.08840817576773685,-28.2077226850038,12,-2.835749579574595e-06,-0.08840817576773685
-0.08533814618539891,-27.042980502515757,13,-2.7186569240920165e-06,-0.08533814618539891
-0.08226811660306095,-25.897738247519364,14,-2.6035246151359435e-06,-0.08226811660306095
-0.07919808702072301,-24.75931103302546,15,-2.4890774287775202e-06,-0.07919808702072301
-0.07612805743838505,-23.67979787383333,16,-2.380552929245632e-06,-0.07612805743838505
-0.07305802785604709,-22.64779514435438,17,-2.27680469905633e-06,-0.07305802785604709
-0.06998799827370915,-21.623545859869427,18,-2.1738359301736887e-06,-0.06998799827370915
-0.06691796869137119,-20.594641286520417,19,-2.0703991606095868e-06,-0.06691796869137119
-0.06384793910903325,-19.55676063988462,20,-1.9660600177368173e-06,-0.06384793910903325
-0.06077790952669529,-18.557000050916315,21,-1.8655531210439717e-06,-0.06077790952669529
-0.05770787994435733,-17.562765061665807,22,-1.7656017182224893e-06,-0.05770787994435733
-0.05463785036201939,-16.548303663438208,23,-1.6636169349897771e-06,-0.05463785036201939
-0.05156782077968143,-15.529071411068825,24,-1.5611525331867234e-06,-0.05156782077968143
-0.04849779119734347,-14.510284661645757,25,-1.4587329182247349e-06,-0.04849779119734347
-0.04542776161500553,-13.51053876809239,26,-1.3582274988761327e-06,-0.04542776161500553
-0.04235773203266757,-12.541324175969237,27,-1.2607914207204166e-06,-0.04235773203266757
-0.039287702450329615,-11.588591356410964,28,-1.1650122710641556e-06,-0.039287702450329615
-0.03621767286799167,-10.631856629711178,29,-1.0688308058214584e-06,-0.03621767286799167
-0.03314764328565371,-9.704013976055302,30,-9.755538885602564e-07,-0.03314764328565371
-0.03007761370331577,-8.786709171475357,31,-8.833363514347852e-07,-0.03007761370331577
-0.027007584120977812,-7.879076695326053,32,-7.9209118281942e-07,-0.027007584120977812
-0.023937554538639855,-7.031415090022857,33,-7.06874943716999e-07,-0.023937554538639855
-0.02086752495630191,-6.176755239890441,34,-6.209551643091862e-07,-0.02086752495630191
-0.017797495373963954,-5.304570956563175,35,-5.332736367227089e-07,-0.017797495373963954
-0.01472746579162601,-4.460412806254569,36,-4.4840960333143e-07,-0.01472746579162601
-0.011657436209288052,-3.5824144684846857,37,-3.601435832417687e-07,-0.011657436209288052
-0.008587406626950095,-2.654574409207758,38,-2.6686692679598584e-07,-0.008587406626950095
-0.005517377044612156,-1.761676304951028,39,-1.7710301880439557e-07,-0.005517377044612156
