shear,shear_stress,time,torque,angle
-0.12514237685846719,-40.72817252744509,0,-4.094442483403492e-06,-0.12514237685846719
-0.12207686819118463,-39.22412571619798,1,-3.943239206191682e-06,-0.12207686819118463
-0.11901135952390207,-37.728358847688966,2,-3.792868319612772e-06,-0.11901135952390207
-0.11594585085661951,-36.31309872185876,3,-3.6505908535575162e-06,-0.11594585085661951
-0.11288034218933696,-34.90542422200901,4,-3.509075977801559e-06,-0.11288034218933696
-0.1098148335220544,-33.50883399060259,5,-3.3686754142475856e-06,-0.1098148335220544
-0.10674932485477184,-32.18376857172118,6,-3.2354653091121065e-06,-0.10674932485477184
-0.10368381618748929,-30.896689706443265,7,-3.1060740288641773e-06,-0.10368381618748929
-0.10061830752020673,-29.62584220077915,8,-2.9783145028601037e-06,-0.10061830752020673
-0.09755279885292417,-28.38136427017272,9,-2.8532059356809748e-06,-0.09755279885292417
-0.09448729018564161,-27.183053235879658,10,-2.7327385711353533e-06,-0.09448729018564161
-0.09142178151835906,-25.997750702968172,11,-2.6135789637857182e-06,-0.09142178151835906
-0.0883562728510765,-24.822218957531895,12,-2.4954016231289437e-06,-0.0883562728510765
-0.08529076418379394,-23.720541105659304,13,-2.3846488856548473e-06,-0.08529076418379394
-0.08222525551651139,-22.630777355751942,14,-2.2750938843474096e-06,-0.08222525551651139
-0.07915974684922883,-21.54711978369097,15,-2.166152742990811e-06,-0.07915974684922883
-0.07609423818194627,-20.501613674420465,16,-2.0610470050014522e-06,-0.07609423818194627
-0.07302872951466371,-19.484163183568917,17,-1.9587617254030345e-06,-0.07302872951466371
-0.06996322084738116,-18.476607578094985,18,-1.8574711881793504e-06,-0.06996322084738116
-0.0668977121800986,-17.483881105876293,19,-1.7576714380306671e-06,-0.0668977121800986
-0.06383220351281604,-16.533195283549812,20,-1.6620980749812963e-06,-0.06383220351281604
-0.0607666948455335,-15.586737838052041,21,-1.5669497947345391e-06,-0.0607666948455335
-0.05770118617825094,-14.64451460916034,22,-1.472227184368849e-06,-0.05770118617825094
-0.054635677510968386,-13.753179603274745,23,-1.3826204161647655e-06,-0.054635677510968386
-0.05157016884368583,-12.883408184097977,24,-1.2951814561395463e-06,-0.05157016884368583
-0.04850466017640327,-12.019208412884439,25,-1.2083026192602365e-06,-0.04850466017640327
-0.045439151509120715,-11.178783835183518,26,-1.123813925525788e-06,-0.045439151509120715
-0.04237364284183816,-10.362797558917986,27,-1.0417820378155196e-06,-0.04237364284183816
-0.0393081341745556,-9.549216351430726,28,-9.599919339902175e-07,-0.0393081341745556
-0.036242625507273044,-8.741552513984894,29,-8.787967090849385e-07,-0.036242625507273044
-0.033177116839990486,-7.947337925535886,30,-7.989535501586907e-07,-0.033177116839990486
-0.03011160817270793,-7.158654550083688,31,-7.196664494121619e-07,-0.03011160817270793
-0.027046099505425372,-6.370510007262996,32,-6.40433518030006e-07,-0.027046099505425372
-0.023980590838142815,-5.587430007575422,33,-5.617097300558755e-07,-0.023980590838142815
-0.020915082170860258,-4.815811285602231,34,-4.841381553895291e-07,-0.020915082170860258
-0.0178495735035777,-4.050090012050071,35,-4.071594569034848e-07,-0.0178495735035777
-0.014784064836295144,-3.3188265153298615,36,-3.3364483197117777e-07,-0.014784064836295144
-0.011718556169012587,-2.6034095631933125,37,-2.617232754564327e-07,-0.011718556169012587
-0.00865304750173003,-1.9042908699915824,38,-1.9144019863883747e-07,-0.00865304750173003
-0.005587538834447471,-1.2004245719591284,39,-1.2067984052657505e-07,-0.005587538834447471
