shear,shear_stress,time,torque,angle
0.011390052187691622,2.13563205469531,0,2.1469715116165314e-07,0.011390052187691622
0.01822499351354904,3.517405141976473,1,3.5360813291943203e-07,0.01822499351354904
0.02505993483940646,5.041758284982889,2,5.068528252568869e-07,0.02505993483940646
0.031894876165263875,6.622034602357401,3,6.657195282746693e-07,0.031894876165263875
0.038729817491121296,8.137057693574647,4,8.180262615030533e-07,0.038729817491121296
0.04556475881697872,9.605399535221302,5,9.656400836686738e-07,0.04556475881697872
0.05239970014283613,11.033564739632077,6,1.1092149097259363e-06,0.05239970014283613
0.05923464146869355,12.44332095819546,7,1.2509390626728565e-06,0.05923464146869355
0.06606958279455097,13.856431474061274,8,1.3930004263642012e-06,0.06606958279455097
0.07290452412040839,15.2355287108341,9,1.531642402288409e-06,0.07290452412040839
0.07973946544626581,16.614924221865387,10,1.670314364011629e-06,0.07973946544626581
0.08657440677212322,18.008137832239672,11,1.8103754725950904e-06,0.08657440677212322
0.09340934809798064,19.39673122250576,12,1.9499721059929554e-06,0.09340934809798064
0.10024428942383806,20.89595705244017,13,2.100690725301564e-06,0.10024428942383806
0.10707923074969547,22.433203993618296,14,2.2552316436106385e-06,0.10707923074969547
0.11391417207555289,23.982832118178735,15,2.411017254231925e-06,0.11391417207555289
0.12074911340141031,25.58710795462793,16,2.5722966520597777e-06,0.12074911340141031
0.12758405472726772,27.223418423663233,17,2.736796522412206e-06,0.12758405472726772
0.13441899605312516,28.906309919192715,18,2.905979228304819e-06,0.13441899605312516
0.14125393737898256,30.768198988591486,19,3.0931567330159335e-06,0.14125393737898256
0.14808887870484,32.67116288243355,20,3.2844635294620406e-06,0.14808887870484
0.1549238200306974,34.70075133193057,21,3.4885000146700577e-06,0.1549238200306974
0.16175876135655481,36.841751112171906,22,3.7037367884602513e-06,0.16175876135655481
0.16859370268241225,38.99236484608791,23,3.919940062290006e-06,0.16859370268241225
0.17542864400826966,41.24330166227184,24,4.146228912383389e-06,0.17542864400826966
0.18226358533412707,43.61989673941404,25,4.385150308700432e-06,0.18226358533412707
0.1890985266599845,46.00895719746656,26,4.6253248617884215e-06,0.1890985266599845
0.1959334679858419,48.48968992410584,27,4.874715316493373e-06,0.1959334679858419
0.20276840931169932,51.23264149586983,28,5.150466884717576e-06,0.20276840931169932
0.20960335063755675,53.98464710223721,29,5.42712866377683e-06,0.20960335063755675
0.21643829196341416,56.746268194043296,30,5.704757096865362e-06,0.21643829196341416
0.2232732332892716,59.64963297744483,31,5.9966351600405805e-06,0.2232732332892716
0.230108174615129,62.585382710305566,32,6.291768913433652e-06,0.230108174615129
0.2369431159409864,65.56639953810516,33,6.59145341155982e-06,0.2369431159409864
0.24377805726684385,68.75818364708628,34,6.912326547835652e-06,0.24377805726684385
0.25061299859270125,71.98167548336724,35,7.236387292532193e-06,0.25061299859270125
0.2574479399185587,75.23856124340142,36,7.563805160605941e-06,0.2574479399185587
0.26428288124441607,78.88755325171937,37,7.930641848168805e-06,0.26428288124441607
0.2711178225702735,82.65108312775209,38,8.308993138092329e-06,0.2711178225702735
0.27795276389613094,86.43952747694328,39,8.689849104042819e-06,0.27795276389613094
