shear,shear_stress,time,torque,angle
-0.1161302526168619,-28.228158981803464,0,-2.837804060211152e-06,-0.1161302526168619
-0.11330679068385864,-27.29266559061036,1,-2.7437580069230218e-06,-0.11330679068385864
-0.1104833287508554,-26.361152455651506,2,-2.6501120926347297e-06,-0.1104833287508554
-0.10765986681785214,-25.439919920990935,3,-2.557499697014328e-06,-0.10765986681785214
-0.1048364048848489,-24.58369414056868,4,-2.4714224931234884e-06,-0.1048364048848489
-0.10201294295184564,-23.737983369637558,5,-2.3864023732828812e-06,-0.10201294295184564
-0.0991894810188424,-22.89532010012149,6,-2.3016886217001088e-06,-0.0991894810188424
-0.09636601908583914,-22.117419862712083,7,-2.2234855602258322e-06,-0.09636601908583914
-0.0935425571528359,-21.382389874098894,8,-2.14959228622918e-06,-0.0935425571528359
-0.09071909521983264,-20.640551553200932,9,-2.0750145640184784e-06,-0.09071909521983264
-0.0878956332868294,-19.9140179412203,10,-2.001975438962977e-06,-0.0878956332868294
-0.08507217135382614,-19.221004139749418,11,-1.9323060928017846e-06,-0.08507217135382614
-0.08224870942082288,-18.517984774126795,12,-1.8616308776219003e-06,-0.08224870942082288
-0.07942524748781964,-17.818436514634318,13,-1.7913046160906013e-06,-0.07942524748781964
-0.07660178555481639,-17.10991963200821,14,-1.7200767302217208e-06,-0.07660178555481639
-0.07377832362181314,-16.393259420604867,15,-1.6480301876532454e-06,-0.07377832362181314
-0.07095486168880988,-15.674887115672181,16,-1.5758115266702408e-06,-0.07095486168880988
-0.06813139975580663,-14.960964907700133,17,-1.504040238228654e-06,-0.06813139975580663
-0.06530793782280339,-14.300439460633433,18,-1.4376369776842103e-06,-0.06530793782280339
-0.062484475889800134,-13.64575881626887,19,-1.37182130079515e-06,-0.062484475889800134
-0.059661013956796884,-12.974922759702794,20,-1.3043815047288737e-06,-0.059661013956796884
-0.05683755202379363,-12.31118674052837,21,-1.237655482272512e-06,-0.05683755202379363
-0.05401409009079038,-11.704277642356946,22,-1.176642325017723e-06,-0.05401409009079038
-0.05119062815778713,-11.086993999309565,23,-1.1145862047560015e-06,-0.05119062815778713
-0.048367166224783875,-10.451995751853126,24,-1.0507492182199522e-06,-0.048367166224783875
-0.04554370429178063,-9.803653947803465,25,-9.8557079106419e-07,-0.04554370429178063
-0.042720242358777374,-9.122750796934922,26,-9.171189402937978e-07,-0.042720242358777374
-0.03989678042577413,-8.434627160660742,27,-8.479412071584232e-07,-0.03989678042577413
-0.037073318492770874,-7.767361154444101,28,-7.808603116985703e-07,-0.037073318492770874
-0.03424985655976763,-7.145255485779355,29,-7.183194285486909e-07,-0.03424985655976763
-0.03142639462676437,-6.542126457010155,30,-6.576862853183528e-07,-0.03142639462676437
-0.02860293269376113,-5.942763484956364,31,-5.974317474035389e-07,-0.02860293269376113
-0.025779470760757872,-5.348340855046994,32,-5.376738668515132e-07,-0.025779470760757872
-0.022956008827754615,-4.756819349423842,33,-4.782076391233191e-07,-0.022956008827754615
-0.02013254689475137,-4.15765337319227,34,-4.1797290538859704e-07,-0.02013254689475137
-0.017309084961748114,-3.5547793838890325,35,-3.5736540152186353e-07,-0.017309084961748114
-0.01448562302874487,-2.997259990452409,36,-3.013174389409249e-07,-0.01448562302874487
-0.011662161095741613,-2.4751832159741656,37,-2.488325570429823e-07,-0.011662161095741613
-0.00883869916273837,-1.9518768367075732,38,-1.9622406178920308e-07,-0.00883869916273837
-0.0060152372297351125,-1.4104139510997058,39,-1.4179027543345245e-07,-0.0060152372297351125
