shear,shear_stress,time,torque,angle
-0.297878441376464,-93.062431928706,0,-9.355656079117535e-06,-0.297878441376464
-0.29053909374418,-86.6966850922154,1,-8.715701407241333e-06,-0.29053909374418
-0.28319974611189597,-80.3125992293522,2,-8.073903095348294e-06,-0.28319974611189597
-0.27586039847961197,-74.76715703365595,3,-7.516414440535295e-06,-0.27586039847961197
-0.2685210508473279,-69.65278075512435,4,-7.002261258316774e-06,-0.2685210508473279
-0.2611817032150439,-64.59543884374186,5,-6.493841796061062e-06,-0.2611817032150439
-0.25384235558275986,-60.30110599226887,6,-6.062128370836843e-06,-0.25384235558275986
-0.24650300795047583,-56.280204856920996,7,-5.657903299873011e-06,-0.24650300795047583
-0.2391636603181918,-52.31036114399475,8,-5.258811080851292e-06,-0.2391636603181918
-0.2318243126859078,-48.816359859746775,9,-4.907555760332036e-06,-0.2318243126859078
-0.22448496505362375,-45.45913474247383,10,-4.570050679856138e-06,-0.22448496505362375
-0.21714561742133975,-42.140527820255166,11,-4.2364279237923176e-06,-0.21714561742133975
-0.2098062697890557,-39.29973821158642,12,-3.950840603312704e-06,-0.2098062697890557
-0.2024669221567717,-36.545969090716696,13,-3.674001536438887e-06,-0.2024669221567717
-0.19512757452448765,-33.8729619150841,14,-3.4052815458481617e-06,-0.19512757452448765
-0.18778822689220365,-31.51265915029476,15,-3.167998031412646e-06,-0.18778822689220365
-0.1804488792599196,-29.23141895129249,16,-2.93866275300435e-06,-0.1804488792599196
-0.1731095316276356,-27.061302760626965,17,-2.7204988783793556e-06,-0.1731095316276356
-0.16577018399535157,-25.135578122563818,18,-2.526903922354522e-06,-0.16577018399535157
-0.15843083636306754,-23.29220299305418,19,-2.3415876418848383e-06,-0.15843083636306754
-0.1510914887307835,-21.57211491248785,20,-2.168665527406933e-06,-0.1510914887307835
-0.1437521410984995,-19.950952759528892,21,-2.0056885318864955e-06,-0.1437521410984995
-0.13641279346621546,-18.356454409200214,22,-1.8453920741727795e-06,-0.13641279346621546
-0.12907344583393143,-16.88370096553065,23,-1.6973347493989756e-06,-0.12907344583393143
-0.1217340982016474,-15.497940845664383,24,-1.5580229474082691e-06,-0.1217340982016474
-0.11439475056936338,-14.172275224373983,25,-1.42475250334547e-06,-0.11439475056936338
-0.10705540293707935,-12.964977534073551,26,-1.3033817016000698e-06,-0.10705540293707935
-0.09971605530479533,-11.795789330674573,27,-1.1858420833452833e-06,-0.09971605530479533
-0.0923767076725113,-10.680836604304611,28,-1.0737548099288422e-06,-0.0923767076725113
-0.08503736004022727,-9.672684373631384,29,-9.724042933981807e-07,-0.08503736004022727
-0.07769801240794325,-8.683764474833024,30,-8.729872217484626e-07,-0.07769801240794325
-0.07035866477565922,-7.733162352833821,31,-7.774222731737565e-07,-0.07035866477565922
-0.06301931714337519,-6.81145868899704,32,-6.847625144826709e-07,-0.06301931714337519
-0.055679969511091165,-5.900056116393406,33,-5.931383344329296e-07,-0.055679969511091165
-0.04834062187880714,-5.0518676997482945,34,-5.078691344779779e-07,-0.04834062187880714
-0.04100127424652311,-4.249446799306525,35,-4.272009870887052e-07,-0.04100127424652311
-0.03366192661423911,-3.455659365671584,36,-3.474007704480836e-07,-0.03366192661423911
-0.026322578981955058,-2.684428528140823,37,-2.6986819017901027e-07,-0.026322578981955058
-0.01898323134967106,-1.9011012051876475,38,-1.911195385583429e-07,-0.01898323134967106
-0.011643883717386987,-1.1415148595890334,39,-1.1475759029915173e-07,-0.011643883717386987
