shear,shear_stress,time,torque,angle
-0.29987164972042957,-26.09603802585243,0,-2.6234598831941724e-06,-0.29987164972042957
-0.29246600887458674,-24.949352230100626,1,-2.508182453693064e-06,-0.29246600887458674
-0.28506036802874396,-23.788204839524397,2,-2.3914511861100483e-06,-0.28506036802874396
-0.27765472718290113,-22.64904466045361,3,-2.2769303141154623e-06,-0.27765472718290113
-0.27024908633705835,-21.614086194384644,4,-2.1728849408747318e-06,-0.27024908633705835
-0.2628434454912155,-20.596468992957394,5,-2.0705829017012775e-06,-0.2628434454912155
-0.25543780464537275,-19.637111211415842,6,-1.9741377382243127e-06,-0.25543780464537275
-0.24803216379952994,-18.749900409696885,7,-1.8849455802446076e-06,-0.24803216379952994
-0.24062652295368714,-17.870644048281278,8,-1.796553089823956e-06,-0.24062652295368714
-0.2332208821078443,-17.03455245265927,9,-1.7124999949588594e-06,-0.2332208821078443
-0.22581524126200153,-16.22735941718362,10,-1.6313521002299267e-06,-0.22581524126200153
-0.2184096004161587,-15.433002093098068,11,-1.5514945919524094e-06,-0.2184096004161587
-0.21100395957031592,-14.68700141835225,12,-1.4764984242930655e-06,-0.21100395957031592
-0.2035983187244731,-13.948875884219985,13,-1.4022939521184427e-06,-0.2035983187244731
-0.19619267787863032,-13.22250445146236,14,-1.3292711310967196e-06,-0.19619267787863032
-0.18878703703278749,-12.578548073583702,15,-1.2645335750654914e-06,-0.18878703703278749
-0.1813813961869447,-11.947694364727194,16,-1.20111324299402e-06,-0.1813813961869447
-0.17397575534110188,-11.31748593326264,17,-1.1377577812813996e-06,-0.17397575534110188
-0.16657011449525908,-10.683606968735319,18,-1.074033317338227e-06,-0.16657011449525908
-0.15916447364941627,-10.037360883972426,19,-1.0090655748645543e-06,-0.15916447364941627
-0.15175883280357347,-9.430148014631676,20,-9.480218792009999e-07,-0.15175883280357347
-0.14435319195773066,-8.844624963223168,21,-8.891586818630016e-07,-0.14435319195773066
-0.13694755111188786,-8.260785992352735,22,-8.304647867664903e-07,-0.13694755111188786
-0.12954191026604506,-7.686695187565826,23,-7.727508842125061e-07,-0.12954191026604506
-0.12213626942020225,-7.103056303628011,24,-7.140771040483978e-07,-0.12213626942020225
-0.11473062857435945,-6.520615960344111,25,-6.555238143327172e-07,-0.11473062857435945
-0.10732498772851665,-6.002497766707237,26,-6.034368923864511e-07,-0.10732498772851665
-0.09991934688267384,-5.495709652537622,27,-5.524889942615907e-07,-0.09991934688267384
-0.09251370603683104,-4.987199799956834,28,-5.01368008112924e-07,-0.09251370603683104
-0.08510806519098824,-4.46551012689239,29,-4.4892204189363063e-07,-0.08510806519098824
-0.07770242434514543,-3.9687874189359658,30,-3.9898602876764245e-07,-0.07770242434514543
-0.07029678349930263,-3.5242012439214916,31,-3.542913516056246e-07,-0.07029678349930263
-0.06289114265345983,-3.1661759014831548,32,-3.1829871846632064e-07,-0.06289114265345983
-0.05548550180761702,-2.803092225792507,33,-2.8179756620430086e-07,-0.05548550180761702
-0.04807986096177419,-2.410484938848054,34,-2.423283768151644e-07,-0.04807986096177419
-0.040674220115931414,-1.9827469348425575,35,-1.9932746254172988e-07,-0.040674220115931414
-0.03326857927008858,-1.5560184986254155,36,-1.564280410922056e-07,-0.03326857927008858
-0.025862938424245807,-1.2039168245937022,37,-1.2103092005365524e-07,-0.025862938424245807
-0.018457297578402976,-0.8658166976748741,38,-8.70413880566643e-08,-0.018457297578402976
-0.011051656732560223,-0.5264705719183138,39,-5.292659459423333e-08,-0.011051656732560223
