time, displacement, force
249.57136, -1.4296875e-08, -1.000361449e-05
249.608224, -7.171875e-08, -1.374718238e-05
249.61232, -8.0234375e-08, -1.430593046e-05
249.640992, -2.128125e-07, -2.302507821e-05
249.645088, -2.36328125e-07, -2.457736606e-05
249.681952, -5.727734375e-07, -4.662586754e-05
249.686048, -6.1828125e-07, -4.961877857e-05
249.722912, -1.246171875e-06, -9.070288202e-05
249.727008, -1.330078125e-06, -9.621559429e-05
249.763872, -2.361328125e-06, -0.0001635845241
249.767968, -2.490859375e-06, -0.0001720764567
249.804832, -3.90578125e-06, -0.0002642208462
249.808928, -4.076171875e-06, -0.0002753537833
249.8376, -5.430703125e-06, -0.0003634576229
249.841696, -5.635507813e-06, -0.0003768145578
249.845792, -5.8403125e-06, -0.0003901572965
249.886752, -8.09734375e-06, -0.0005359742302
249.890848, -8.332539063e-06, -0.00055122357
249.927712, -1.068894531e-05, -0.0007032140771
249.931808, -1.095832031e-05, -0.0007206457154
249.964576, -1.334742188e-05, -0.0008747838579
249.968672, -1.365621094e-05, -0.000894783124
250.005536, -1.676195313e-05, -0.001095398685
250.009632, -1.711414063e-05, -0.001118238258
250.0424, -2.014957031e-05, -0.001314508515
250.046496, -2.053335938e-05, -0.001339407123
250.132512, -2.902e-05, -0.00188017534
250.136608, -2.943558594e-05, -0.001906976363
250.222624, -3.780664063e-05, -0.002432162903
250.22672, -3.820082031e-05, -0.002457063877
250.263584, -4.192214844e-05, -0.002691654614
250.26768, -4.233394531e-05, -0.002717680777
250.374176, -5.337e-05, -0.003399396783
250.378272, -5.3794375e-05, -0.00342591976
250.480672, -6.37134375e-05, -0.004019651833
250.484768, -6.410179688e-05, -0.004042994256
250.488864, -6.449015625e-05, -0.004066319308
250.591264, -7.490976563e-05, -0.004686927069
250.59536, -7.533636719e-05, -0.004712800699
250.722336, -8.782800781e-05, -0.005430381825
250.726432, -8.822421875e-05, -0.005453280009
250.787872, -9.452925781e-05, -0.005819887292
250.791968, -9.494644531e-05, -0.005844213418
250.853408, -0.0001013755469, -0.00621676438
250.857504, -0.0001018077344, -0.006242053207
250.894368, -0.0001055264063, -0.006453047637
250.898464, -0.0001059446094, -0.006476985155
250.98448, -0.0001141751953, -0.006921378675
250.988576, -0.0001145645703, -0.006942484943
251.00496, -0.0001162070313, -0.007033815172
251.009056, -0.0001166051953, -0.007055584261
251.111456, -0.0001269922266, -0.007619926311
251.115552, -0.0001274121875, -0.007643125598
251.226144, -0.0001381303516, -0.008195794043
251.23024, -0.0001385235547, -0.008216134087
251.267104, -0.0001422528125, -0.008414182623
251.2712, -0.0001426641797, -0.008435976859
251.377696, -0.0001536459375, -0.009009922507
251.381792, -0.0001540695313, -0.009032344157
251.41456, -0.0001572960156, -0.00919501771
251.418656, -0.0001577036328, -0.009215797245
251.504672, -0.0001659877344, -0.009615563991
251.508768, -0.0001663853125, -0.009635034801
251.615264, -0.0001772251563, -0.01017116253
251.61936, -0.0001776481641, -0.01019258117
251.725856, -0.0001880374609, -0.01067433937
251.729952, -0.0001884338672, -0.01069273127
251.766816, -0.0001921923438, -0.01087498371
251.770912, -0.0001926061328, -0.0108949086
251.873312, -0.0002032782422, -0.01140901557
251.877408, -0.0002037040234, -0.01142967148
251.914272, -0.0002073586328, -0.01159574608
251.918368, -0.0002077686328, -0.01161464367
251.983904, -0.0002140939453, -0.01188753379
251.988, -0.0002144833594, -0.01190407056
252.114976, -0.0002273719531, -0.01247782992
252.119072, -0.0002277925391, -0.01249706614
252.225568, -0.0002381973438, -0.01292737484
252.229664, -0.0002385905469, -0.0129433382
252.266528, -0.0002423328516, -0.01310684727
252.270624, -0.0002427438281, -0.01312454377
252.332064, -0.000249128125, -0.01340815455
252.33616, -0.0002495617188, -0.01342802453
252.373024, -0.0002533107031, -0.01358845267
252.37712, -0.0002537342969, -0.01360708998
252.43856, -0.0002596875, -0.01383872348
252.442656, -0.0002600907031, -0.01385493547
252.504096, -0.0002659769141, -0.01407632086
252.508192, -0.0002663751172, -0.01409179272
252.610592, -0.0002767482813, -0.01451197197
252.614688, -0.0002771708984, -0.01452980282
252.72528, -0.0002879393359, -0.01492633847
252.729376, -0.0002883357422, -0.0149408977
252.76624, -0.0002920825391, -0.01509077114
252.770336, -0.0002924965234, -0.01510720174
252.856352, -0.0003015120313, -0.01547967064
252.860448, -0.0003019442188, -0.01549788611
252.897312, -0.0003056768359, -0.01564207277
252.901408, -0.0003060946094, -0.01565849169
252.983328, -0.0003139744141, -0.01592548572
252.987424, -0.0003143641797, -0.01593843748
253.016096, -0.0003172300391, -0.01604450868
253.020192, -0.0003176348047, -0.01605914125
253.024288, -0.0003180395703, -0.01607376344
253.028384, -0.0003184443359, -0.01608837527
253.1144, -0.0003272624609, -0.01642485114
253.118496, -0.0003276832422, -0.01644110991
253.245472, -0.0003400422266, -0.01684986982
253.249568, -0.0003404444141, -0.01686365047
253.376544, -0.0003535001172, -0.01734610102
253.38064, -0.0003539237109, -0.01736216959
253.433888, -0.0003591241016, -0.01753107439
253.437984, -0.0003595273047, -0.01754452595
253.44208, -0.0003599082813, -0.01755520614
253.466656, -0.0003622185938, -0.0176220255
