time, displacement, force
81.258528, 1.1015625e-07, -0.0002677363174
81.270816, -3.79296875e-07, -0.0002941495309
81.274912, -5.39921875e-07, -0.000302824134
81.598496, -1.393613281e-05, -0.001037927217
81.602592, -1.410316406e-05, -0.001047250673
81.6968, -1.767976563e-05, -0.001247731394
81.700896, -1.783578125e-05, -0.001256518736
81.844256, -2.306242188e-05, -0.00155275177
81.848352, -2.321160156e-05, -0.00156126612
81.926176, -2.622578125e-05, -0.001734015259
81.930272, -2.6385e-05, -0.001743177414
81.946656, -2.70521875e-05, -0.001781623083
81.950752, -2.721417969e-05, -0.001790966398
82.008096, -2.957570313e-05, -0.001927626073
82.012192, -2.974429688e-05, -0.001937414611
82.237472, -3.926339844e-05, -0.002496919737
82.241568, -3.943460938e-05, -0.002507114101
82.319392, -4.249902344e-05, -0.002690262407
82.323488, -4.266324219e-05, -0.002700119963
82.450464, -4.749457031e-05, -0.002991913123
82.45456, -4.764660156e-05, -0.003001156347
82.528288, -5.055996094e-05, -0.003179061963
82.532384, -5.072035156e-05, -0.003188896045
82.74128, -5.947917969e-05, -0.003732511413
82.745376, -5.965375e-05, -0.003743483282
82.835488, -6.335605469e-05, -0.003977301095
82.839584, -6.352464844e-05, -0.00398800689
82.917408, -6.654390625e-05, -0.004180445588
82.921504, -6.670210938e-05, -0.004190572644
83.08944, -7.282789063e-05, -0.00458580659
83.093536, -7.297730469e-05, -0.004595533416
83.19184, -7.681886719e-05, -0.004847127073
83.195936, -7.698046875e-05, -0.004857772796
83.249184, -7.917511719e-05, -0.005002870844
83.25328, -7.935152344e-05, -0.005014578179
83.47856, -8.88746875e-05, -0.005654897682
83.482656, -8.904746094e-05, -0.005666679718
83.576864, -9.282234375e-05, -0.005925357525
83.58096, -9.29865625e-05, -0.005936676099
83.748896, -9.946292969e-05, -0.006386935966
83.752992, -9.962152344e-05, -0.006398071155
84.076576, -0.0001130555078, -0.007360143737
84.080672, -0.0001132247266, -0.007372510528
84.158496, -0.0001162608984, -0.007595228059
84.162592, -0.0001164198828, -0.007606945645
84.330528, -0.0001225770313, -0.008064386343
84.334624, -0.0001227242188, -0.008075422704
84.424736, -0.0001261924219, -0.008337082485
84.428832, -0.0001263510547, -0.008349117773
84.490272, -0.0001288604688, -0.008540380288
84.494368, -0.0001290272656, -0.00855314365
84.740128, -0.0001394214844, -0.009361102712
84.744224, -0.0001395928906, -0.009374641467
84.834336, -0.0001431348047, -0.009655610387
84.838432, -0.0001432979688, -0.00966863046
85.006368, -0.0001497102734, -0.01018476653
85.010464, -0.0001498686719, -0.01019764898
85.051424, -0.0001515215234, -0.01033252749
85.05552, -0.0001516926953, -0.01034654321
85.088288, -0.0001530269922, -0.0104559881
85.092384, -0.0001531935938, -0.01046968474
85.21936, -0.0001585568359, -0.01091443678
85.223456, -0.0001587312109, -0.01092902362
85.338144, -0.000163438125, -0.01132530043
85.34224, -0.0001636060938, -0.011339549
85.415968, -0.0001664430078, -0.01158095213
85.420064, -0.0001666014063, -0.01159449497
85.60848, -0.0001735264453, -0.01219199988
85.612576, -0.0001736782422, -0.01220524457
85.706784, -0.0001773861328, -0.01253099138
85.71088, -0.0001775493359, -0.01254541958
85.899296, -0.0001855832813, -0.01326517203
85.903392, -0.0001857623047, -0.01328142577
85.97712, -0.0001888376172, -0.01356170143
