time, displacement, force
249.57136, -1.4296875e-08, -6.703883507e-06
249.608224, -7.171875e-08, -1.786087448e-05
249.61232, -8.0234375e-08, -1.951988087e-05
249.640992, -2.128125e-07, -4.535512438e-05
249.645088, -2.36328125e-07, -4.994325921e-05
249.681952, -5.727734375e-07, -0.000115372911
249.686048, -6.1828125e-07, -0.0001242370492
249.722912, -1.246171875e-06, -0.0002462233084
249.727008, -1.330078125e-06, -0.0002625553155
249.763872, -2.361328125e-06, -0.0004627199898
249.767968, -2.490859375e-06, -0.0004879023382
249.804832, -3.90578125e-06, -0.0007620980469
249.808928, -4.076171875e-06, -0.0007951672575
249.8376, -5.430703125e-06, -0.001057497422
249.841696, -5.635507813e-06, -0.001097210754
249.845792, -5.8403125e-06, -0.001136904549
249.886752, -8.09734375e-06, -0.001572703067
249.890848, -8.332539063e-06, -0.001618194391
249.927712, -1.068894531e-05, -0.002072994855
249.931808, -1.095832031e-05, -0.002125072611
249.964576, -1.334742188e-05, -0.002586487099
249.968672, -1.365621094e-05, -0.002646244893
250.005536, -1.676195313e-05, -0.003246917322
250.009632, -1.711414063e-05, -0.003315188094
250.0424, -2.014957031e-05, -0.00390325754
250.046496, -2.053335938e-05, -0.003977768863
250.132512, -2.902e-05, -0.00561740226
250.136608, -2.943558594e-05, -0.005698306852
250.222624, -3.780664063e-05, -0.007316438497
250.22672, -3.820082031e-05, -0.007393127874
250.263584, -4.192214844e-05, -0.008118180619
250.26768, -4.233394531e-05, -0.008198658181
250.374176, -5.337e-05, -0.01035335736
250.378272, -5.3794375e-05, -0.0104371561
250.480672, -6.37134375e-05, -0.01238342387
250.484768, -6.410179688e-05, -0.01246034902
250.488864, -6.449015625e-05, -0.01253730745
250.591264, -7.490976563e-05, -0.01461807481
250.59536, -7.533636719e-05, -0.01470458616
250.722336, -8.782800781e-05, -0.01723297601
250.726432, -8.822421875e-05, -0.01731441598
250.787872, -9.452925781e-05, -0.01862313333
250.791968, -9.494644531e-05, -0.01871045945
250.853408, -0.0001013755469, -0.02006572636
250.857504, -0.0001018077344, -0.02015781739
250.894368, -0.0001055264063, -0.02094838258
250.898464, -0.0001059446094, -0.02103795195
250.98448, -0.0001141751953, -0.02279757904
250.988576, -0.0001145645703, -0.02288188318
251.00496, -0.0001162070313, -0.0232406204
251.009056, -0.0001166051953, -0.02332749896
251.111456, -0.0001269922266, -0.02562790886
251.115552, -0.0001274121875, -0.02572271705
251.226144, -0.0001381303516, -0.02815146543
251.23024, -0.0001385235547, -0.02824217944
251.267104, -0.0001422528125, -0.02911278807
251.2712, -0.0001426641797, -0.02920941407
251.377696, -0.0001536459375, -0.03183288046
251.381792, -0.0001540695313, -0.03193622103
251.41456, -0.0001572960156, -0.03272182799
251.418656, -0.0001577036328, -0.03282188021
251.504672, -0.0001659877344, -0.03486924152
251.508768, -0.0001663853125, -0.03496924165
251.615264, -0.0001772251563, -0.03775740615
251.61936, -0.0001776481641, -0.03786881539
251.725856, -0.0001880374609, -0.04062798812
251.729952, -0.0001884338672, -0.04073542199
251.766816, -0.0001921923438, -0.04176820886
251.770912, -0.0001926061328, -0.04188270671
251.873312, -0.0002032782422, -0.04490104839
251.877408, -0.0002037040234, -0.04502415039
251.914272, -0.0002073586328, -0.0460812792
251.918368, -0.0002077686328, -0.04620101389
251.983904, -0.0002140939453, -0.04806017556
251.988, -0.0002144833594, -0.04817598697
252.114976, -0.0002273719531, -0.05213414026
252.119072, -0.0002277925391, -0.052267131
252.225568, -0.0002381973438, -0.05560048623
252.229664, -0.0002385905469, -0.05572906124
252.266528, -0.0002423328516, -0.05697119528
252.270624, -0.0002427438281, -0.05710859219
252.332064, -0.000249128125, -0.05927937101
252.33616, -0.0002495617188, -0.05942925865
252.373024, -0.0002533107031, -0.06072914862
252.37712, -0.0002537342969, -0.06087761728
252.43856, -0.0002596875, -0.06297269432
252.442656, -0.0002600907031, -0.06311681482
252.504096, -0.0002659769141, -0.06523920272
252.508192, -0.0002663751172, -0.06538499326
252.610592, -0.0002767482813, -0.06928176101
252.614688, -0.0002771708984, -0.06944454107
252.72528, -0.0002879393359, -0.0736558817
252.729376, -0.0002883357422, -0.07381453282
252.76624, -0.0002920825391, -0.075334735
252.770336, -0.0002924965234, -0.075504077
252.856352, -0.0003015120313, -0.07927489658
252.860448, -0.0003019442188, -0.07945940551
252.897312, -0.0003056768359, -0.08105919014
252.901408, -0.0003060946094, -0.08123994815
252.983328, -0.0003139744141, -0.08468441872
252.987424, -0.0003143641797, -0.08485759339
253.016096, -0.0003172300391, -0.08614582983
253.020192, -0.0003176348047, -0.08632880645
253.024288, -0.0003180395703, -0.08651208458
