time,displacement,angle,force,torque
81.25852966308594,1.101562503436071e-07,0.0,-0.001243397760735094,8.378150121479807e-08
81.27081298828125,-3.7929686413917807e-07,0.0,-0.001251238343419986,8.377450039454888e-08
81.27490997314453,-5.39921870768012e-07,0.0,-0.0012538534716035146,8.377211696834166e-08
81.59849548339844,-1.3936132745584473e-05,0.0,-0.001460212060399456,8.350644194879955e-08
81.60259246826172,-1.4103164176049177e-05,0.0,-0.0014628205539685179,8.350208542942685e-08
81.6968002319336,-1.7679765733191743e-05,0.0,-0.0015227554974883584,8.339495264188673e-08
81.70089721679688,-1.783578045433387e-05,0.0,-0.0015253598304544353,8.338998985428203e-08
81.84425354003906,-2.3062422769726254e-05,0.0,-0.0016163567945477234,8.320030641898903e-08
81.84835052490234,-2.3211601728689857e-05,0.0,-0.001618953586612157,8.319442784113562e-08
81.92617797851562,-2.6225781766697764e-05,0.0,-0.0016682422788344294,8.307794529544762e-08
81.9302749633789,-2.6384999728179537e-05,0.0,-0.0016708347796354447,8.307156052767004e-08
81.9466552734375,-2.705218685150612e-05,0.0,-0.0016811977981557144,8.304578103831118e-08
81.95075225830078,-2.7214180590817705e-05,0.0,-0.0016837892194341612,8.303927008485868e-08
82.00809478759766,-2.9575703592854552e-05,0.0,-0.0017200367140285644,8.294549562882448e-08
82.01219177246094,-2.97442966257222e-05,0.0,-0.0017226248797602962,8.293860688315549e-08
82.23747253417969,-3.926339923054911e-05,0.0,-0.0018646016710757462,8.252125425522863e-08
82.24156951904297,-3.943460978916846e-05,0.0,-0.0018671774628669041,8.25129658233746e-08
82.31938934326172,-4.2499024857534096e-05,0.0,-0.0019160604240893793,8.235082007076267e-08
82.323486328125,-4.2663243220886216e-05,0.0,-0.0019186317128324119,8.23420358875089e-08
82.4504623413086,-4.749457002617419e-05,0.0,-0.001998209733460274,8.205755440481732e-08
82.45455932617188,-4.764660116052255e-05,0.0,-0.0020007737250407175,8.204798148549203e-08
82.52828979492188,-5.055996007286012e-05,0.0,-0.002046876617740085,8.187151101246899e-08
82.53238677978516,-5.072035128250718e-05,0.0,-0.0020494362229218546,8.18614723863657e-08
82.74127960205078,-5.9479178162291646e-05,0.0,-0.002179632785402973,8.131733329821825e-08
82.74537658691406,-5.965375021332875e-05,0.0,-0.0021821801823469125,8.130603016711079e-08
82.83548736572266,-6.335605576168746e-05,0.0,-0.0022381483658931584,8.105131954079384e-08
82.83958435058594,-6.35246469755657e-05,0.0,-0.002240690271392002,8.103946186447451e-08
82.91741180419922,-6.654390745097771e-05,0.0,-0.0022889331597115894,8.080969466177421e-08
82.92150115966797,-6.67021085973829e-05,0.0,-0.002291465793932086,8.079738685272795e-08
83.08943939208984,-7.282789010787383e-05,0.0,-0.002395298802180699,8.027225078075029e-08
83.09353637695312,-7.297730189748108e-05,0.0,-0.0023978279197646585,8.025896918056937e-08
83.19184112548828,-7.681886927457526e-05,0.0,-0.002458462525788154,7.993378141462083e-08
83.19593811035156,-7.698046829318628e-05,0.0,-0.0024609875771049302,7.991996127456492e-08
83.24918365478516,-7.917511538835242e-05,0.0,-0.002493790593972917,7.973844195705811e-08
83.25328063964844,-7.93515209807083e-05,0.0,-0.0024963136419515093,7.972432919212087e-08
83.47856140136719,-8.887468720786273e-05,0.0,-0.002634867428398436,7.891741528686961e-08
83.48265838623047,-8.904746209736913e-05,0.0,-0.0026373844276642777,7.890219620327178e-08
83.57686614990234,-9.282234532292932e-05,0.0,-0.0026952414574633577,7.854711502815303e-08
83.58096313476562,-9.298656368628144e-05,0.0,-0.0026977568268333344,7.853145326279084e-08
83.74889373779297,-9.946292993845418e-05,0.0,-0.0028008227027568385,7.787434807022643e-08
83.75299072265625,-9.962152398657054e-05,0.0,-0.0028033366093071577,7.785795704794586e-08
84.07657623291016,-0.00011305551015539095,0.0,-0.0030019334350127064,7.651345600677243e-08
84.08067321777344,-0.00011322472710162401,0.0,-0.0030044498120970495,7.649583769897428e-08
84.15849304199219,-0.00011626089690253139,0.0,-0.003052264857697906,7.615858086557373e-08
84.16259002685547,-0.00011641988385235891,0.0,-0.003054783226552584,7.614069047909259e-08
84.33052825927734,-0.00012257702474016696,0.0,-0.0031581287935144517,7.53963631282741e-08
84.33462524414062,-0.0001227242173627019,0.0,-0.0031606532594690155,7.537794722274547e-08
84.42473602294922,-0.00012619241897482425,0.0,-0.003216224722725253,7.496998944011716e-08
84.4288330078125,-0.00012635104940272868,0.0,-0.0032187536264263253,7.49513120961617e-08
84.49027252197266,-0.00012886046897619963,0.0,-0.0032567038507930273,7.466992825337677e-08
84.49436950683594,-0.00012902726302854717,0.0,-0.0032592363003371497,7.465108003134228e-08
84.74012756347656,-0.00013942147779744118,0.0,-0.003411626754500357,7.35027442156483e-08
84.74422454833984,-0.00013959288480691612,0.0,-0.00341417617499071,7.348332728149882e-08
84.83433532714844,-0.00014313480642158538,0.0,-0.0034703336832288675,7.305424372153845e-08
84.83843231201172,-0.00014329796249512583,0.0,-0.0034728909227430276,7.30346463931775e-08
85.0063705444336,-0.0001497102784924209,0.0,-0.003578038635557174,7.222535520311513e-08
85.01046752929688,-0.00014986867608968168,0.0,-0.003580612160035513,7.220547654860538e-08
85.05142211914062,-0.00015152152627706528,0.0,-0.0036063605610919345,7.200643793903932e-08
85.0555191040039,-0.00015169270045589656,0.0,-0.003608938611286074,7.19864942707133e-08
85.08828735351562,-0.00015302699466701597,0.0,-0.00362957269199714,7.182677245599115e-08
85.0923843383789,-0.00015319359954446554,0.0,-0.0036321543465304834,7.180677653091904e-08
85.2193603515625,-0.0001585568388691172,0.0,-0.0037123568103061815,7.11842506077117e-08
85.22345733642578,-0.00015873121446929872,0.0,-0.0037149505582658652,7.116407576206363e-08
85.33814239501953,-0.00016343811876140535,0.0,-0.003787698185766996,7.059716945573418e-08
85.34223937988281,-0.0001636060915188864,0.0,-0.0037903019201254895,7.057684173842216e-08
85.41596984863281,-0.00016644300194457173,0.0,-0.0038372144308926838,7.021015428886788e-08
85.4200668334961,-0.0001666013995418325,0.0,-0.0038398242067977785,7.018973118823669e-08
85.60848236083984,-0.0001735264522721991,0.0,-0.003960158650162371,6.92453547005748e-08
85.61257934570312,-0.0001736782432999462,0.0,-0.003962781664062097,6.92247119195477e-08
85.706787109375,-0.00017738612950779498,0.0,-0.004023164538244384,6.87488441754622e-08
85.71087646484375,-0.0001775493292370811,0.0,-0.004025788479096069,6.87281367845659e-08
85.89929962158203,-0.00018558328156359494,0.0,-0.004146919978780333,6.776967492965594e-08
85.90338897705078,-0.0001857622992247343,0.0,-0.004149553468851969,6.774878318076844e-08
85.97711944580078,-0.000188837613677606,0.0,-0.00419706412107641,6.737148940436781e-08
85.98121643066406,-0.00018900999566540122,0.0,-0.004199705702122374,6.735049058437182e-08
86.07542419433594,-0.00019277562387287617,0.0,-0.00426048819749144,6.68666962443437e-08
86.07952117919922,-0.00019294062803965062,0.0,-0.0042631332249334,6.684561681866327e-08
86.26793670654297,-0.00020023190882056952,0.0,-0.00438491071733274,6.587293043868464e-08
86.27203369140625,-0.0002003911358769983,0.0,-0.0043875616339069355,6.585171431134141e-08
86.57923126220703,-0.00021314687910489738,0.0,-0.004586685578179637,6.425462939286057e-08
86.58332824707031,-0.00021331624884624034,0.0,-0.004589345940009047,6.423326021622833e-08
86.67753601074219,-0.00021695706527680159,0.0,-0.004650553534812944,6.374151703859433e-08
86.68163299560547,-0.00021711488079745322,0.0,-0.004653216864380807,6.372011700651897e-08
86.82908630371094,-0.00022249753237701952,0.0,-0.004749154061215643,6.294929344439832e-08
86.83318328857422,-0.00022264535073190928,0.0,-0.004751821951844969,6.292786227926268e-08
86.90281677246094,-0.00022529972193297,0.0,-0.004797184967022507,6.256353778347206e-08
86.90691375732422,-0.00022545612591784447,0.0,-0.004799855070453963,6.25420986811264e-08
86.96835327148438,-0.00022791624360252172,0.0,-0.004839911404116605,6.22205638461984e-08
86.97245025634766,-0.00022808003996033221,0.0,-0.00484258347103,6.219912165016944e-08
87.17724609375,-0.00023678156139794737,0.0,-0.004976308009955238,6.112750588839724e-08
87.18134307861328,-0.00023695894924458116,0.0,-0.004978986313954232,6.110607871288123e-08
87.23868560791016,-0.00023932507610879838,0.0,-0.00501648618304027,6.080626367736118e-08
87.24278259277344,-0.00023949569731485099,0.0,-0.005019166515741007,6.078485024139021e-08
87.31241607666016,-0.00024226863752119243,0.0,-0.005064747451144962,6.04211198778975e-08
87.31651306152344,-0.00024243320513051003,0.0,-0.005067430885302212,6.039973432472943e-08
87.50902557373047,-0.00024983371258713305,0.0,-0.005193779889980922,5.939767767271188e-08
87.51312255859375,-0.0002499928814359009,0.0,-0.005196475173351343,5.937642747465146e-08
87.5909423828125,-0.00025317471590824425,0.0,-0.0052477304755746326,5.8973551122319705e-08
87.59503936767578,-0.00025334933889098465,0.0,-0.005250432232170223,5.895238350594109e-08
87.81622314453125,-0.0002625346533022821,0.0,-0.005396866890064593,5.781734903593401e-08
87.82032012939453,-0.0002627046487759799,0.0,-0.005399591108653418,5.7796487957511365e-08
87.91862487792969,-0.0002665143401827663,0.0,-0.0054651037986553404,5.729802225807491e-08
87.92272186279297,-0.0002666725486051291,0.0,-0.00546784048677618,5.7277339028986794e-08
88.04969787597656,-0.0002713033463805914,0.0,-0.005552930536127016,5.66402798792344e-08
88.05379486083984,-0.0002714487782213837,0.0,-0.00555568524565928,5.661985941794615e-08
88.1684799194336,-0.0002758704940788448,0.0,-0.005633048557918286,5.60519701001122e-08
88.17257690429688,-0.0002760295174084604,0.0,-0.005635821597308111,5.603182182875429e-08
88.25039672851562,-0.00027923929155804217,0.0,-0.0056886229195742145,5.56510535860931e-08
88.2544937133789,-0.0002794081228785217,0.0,-0.005691409706966673,5.563111189691253e-08
88.47567749023438,-0.00028881122125312686,0.0,-0.005842950101039507,5.457114187542912e-08
88.47977447509766,-0.0002889831957872957,0.0,-0.005845777793541835,5.455182731417249e-08
88.57807922363281,-0.00029289769008755684,0.0,-0.005913860161796297,5.40920387555102e-08
88.5821762084961,-0.0002930623013526201,0.0,-0.005916707425832003,5.4073031027128365e-08
88.76649475097656,-0.0003002075827680528,0.0,-0.00604564025542078,5.32312146568229e-08
88.77059173583984,-0.0003003669553436339,0.0,-0.0060485251113856255,5.3212806830475676e-08
88.82383728027344,-0.00030253257136791945,0.0,-0.0060860942602470654,5.297481418158806e-08
88.82793426513672,-0.0003026987542398274,0.0,-0.0060889909635825175,5.2956598018991445e-08
88.93443298339844,-0.00030717640765942633,0.0,-0.006164591431447121,5.2488004344415615e-08
88.93852996826172,-0.00030735257314518094,0.0,-0.0061675115205355804,5.2470169820001476e-08
