shear,shear_stress,time,torque,angle
-0.299367735498287,-97.94606329381115,0,-9.846612252540096e-06,-0.299367735498287
-0.2919798951242175,-92.42810321657063,1,-9.291886401613357e-06,-0.2919798951242175
-0.284592054750148,-86.97695917881344,2,-8.74387763160767e-06,-0.284592054750148
-0.2772042143760785,-81.83699784731324,3,-8.227152359326816e-06,-0.2772042143760785
-0.269816374002009,-77.37840675750272,4,-7.778925894907306e-06,-0.269816374002009
-0.2624285336279395,-73.08346002437408,5,-7.347150755567902e-06,-0.2624285336279395
-0.25504069325387,-69.08779628901594,6,-6.9454628247769804e-06,-0.25504069325387
-0.2476528528798005,-65.41310108054212,7,-6.576042169701046e-06,-0.2476528528798005
-0.240265012505731,-61.811009511512204,8,-6.213920428554738e-06,-0.240265012505731
-0.23287717213166148,-58.576009435309615,9,-5.888702749394403e-06,-0.23287717213166148
-0.225489331757592,-55.53183456509896,10,-5.582668912322517e-06,-0.225489331757592
-0.2181014913835225,-52.526513104850686,11,-5.280541046044381e-06,-0.2181014913835225
-0.210713651009453,-49.80360926639109,12,-5.0068048957936255e-06,-0.210713651009453
-0.20332581063538352,-47.146695778298415,13,-4.739702819140327e-06,-0.20332581063538352
-0.195937970261314,-44.53041020413379,14,-4.476685105876693e-06,-0.195937970261314
-0.1885501298872445,-42.129049909785564,15,-4.235274038377602e-06,-0.1885501298872445
-0.181162289513175,-39.76533777458458,16,-3.997647776644851e-06,-0.181162289513175
-0.1737744491391055,-37.458916743150226,17,-3.7657810448547984e-06,-0.1737744491391055
-0.166386608765036,-35.29342240548524,18,-3.5480818095716426e-06,-0.166386608765036
-0.15899876839096652,-33.13901922256065,19,-3.331497578776559e-06,-0.15899876839096652
-0.15161092801689702,-31.082678728602883,20,-3.1247716847254574e-06,-0.15161092801689702
-0.1442230876428275,-29.223620752492526,21,-2.9378787925543915e-06,-0.1442230876428275
-0.136835247268758,-27.292481150039556,22,-2.7437394649344697e-06,-0.136835247268758
-0.1294474068946885,-25.36452010876578,23,-2.549919681136933e-06,-0.1294474068946885
-0.122059566520619,-23.429274287608415,24,-2.3553675513885065e-06,-0.122059566520619
-0.11467172614654952,-21.465281151790656,25,-2.1579254263585595e-06,-0.11467172614654952
-0.10728388577248002,-19.646879571317296,26,-1.975119760870842e-06,-0.10728388577248002
-0.09989604539841052,-17.877580317416427,27,-1.7972503996530218e-06,-0.09989604539841052
-0.09250820502434101,-16.14515499909931,28,-1.6230880107596455e-06,-0.09250820502434101
-0.08512036465027151,-14.632019541024812,29,-1.470971043112507e-06,-0.08512036465027151
-0.07773252427620203,-13.133770795223182,30,-1.3203506510145704e-06,-0.07773252427620203
-0.07034468390213253,-11.666516970861354,31,-1.1728462082764376e-06,-0.07034468390213253
-0.06295684352806302,-10.239288582968246,32,-1.0293655612876443e-06,-0.06295684352806302
-0.05556900315399352,-8.78855365076311,33,-8.835217787173485e-07,-0.05556900315399352
-0.048181162779924014,-7.367125733664875,34,-7.406242586545243e-07,-0.048181162779924014
-0.04079332240585454,-5.9677019314049655,35,-5.999388334884947e-07,-0.04079332240585454
-0.033405482031785005,-4.701853000691753,36,-4.7268181904743475e-07,-0.033405482031785005
-0.02601764165771553,-3.6489425233201613,37,-3.668317127882887e-07,-0.02601764165771553
-0.018629801283646052,-2.6625459053418705,38,-2.676683089941634e-07,-0.018629801283646052
-0.011241960909576527,-1.473705239781789,39,-1.4815300975536807e-07,-0.011241960909576527
