shear,shear_stress,time,torque,angle
0.009886792272081241,0.9600719384166853,0,9.651695835672226e-08,0.009886792272081241
0.016422888218231332,1.580323556820106,1,1.5887145204482998e-07,0.016422888218231332
0.022958984164381427,2.2045878217710166,2,2.216293409622192e-07,0.022958984164381427
0.029495080110531518,2.8255863356383903,3,2.8405892077200866e-07,0.029495080110531518
0.036031176056681616,3.4405331404133848,4,3.458801164273571e-07,0.036031176056681616
0.04256727200283171,4.064128308414676,5,4.0857074038277953e-07,0.04256727200283171
0.04910336794898179,4.6915751498201015,6,4.7164857678205646e-07,0.04910336794898179
0.055639463895131885,5.343422602554339,7,5.371794301827316e-07,0.055639463895131885
0.06217555984128198,6.021863318100304,8,6.053837299541047e-07,0.06217555984128198
0.06871165578743207,6.710324303845328,9,6.745953771572968e-07,0.06871165578743207
0.07524775173358217,7.432761931434095,10,7.472227289496076e-07,0.07524775173358217
0.08178384767973226,8.187097435253493,11,8.230568050181188e-07,0.08178384767973226
0.08831994362588234,8.94700874997915,12,8.99451422737219e-07,0.08831994362588234
0.09485603957203244,9.753576794877336,13,9.805364865603366e-07,0.09485603957203244
0.10139213551818253,10.617930663484575,14,1.067430814999326e-06,0.10139213551818253
0.10792823146433263,11.500387594986487,15,1.1561450618190316e-06,0.10792823146433263
0.11446432741048272,12.444935143229225,16,1.2511013382518519e-06,0.11446432741048272
0.12100042335663282,13.476433811139595,17,1.3547988946452879e-06,0.12100042335663282
0.12753651930278292,14.511062127714387,18,1.458811077638803e-06,0.12753651930278292
0.13407261524893302,15.567668170856166,19,1.5650327026907322e-06,0.13407261524893302
0.1406087111950831,16.75542268409178,20,1.6844388099883043e-06,0.1406087111950831
0.1471448071412332,17.960462920550178,21,1.8055826677207141e-06,0.1471448071412332
0.1536809030873833,19.182695009697056,22,1.9284548389925715e-06,0.1536809030873833
0.1602169990335334,20.566091365590022,23,2.067529009510211e-06,0.1602169990335334
0.16675309497968346,21.984046534364815,24,2.2100774108331728e-06,0.16675309497968346
0.17328919092583356,23.449959519892943,25,2.3574470577495585e-06,0.17328919092583356
0.17982528687198365,25.06731042204638,26,2.5200409045489842e-06,0.17982528687198365
0.18636138281813375,26.74307399992684,27,2.6885070340025077e-06,0.18636138281813375
0.19289747876428384,28.473560188194796,28,2.8624744802809463e-06,0.19289747876428384
0.19943357471043394,30.40023025732966,29,3.05616448140368e-06,0.19943357471043394
0.20596967065658403,32.47463615936132,30,3.264706508360031e-06,0.20596967065658403
0.21250576660273413,34.62469206414792,31,3.4808537030891497e-06,0.21250576660273413
0.21904186254888422,36.97070131080204,32,3.7167002763545033e-06,0.21904186254888422
0.22557795849503431,39.548814167239584,33,3.97588044947161e-06,0.22557795849503431
0.2321140544411844,42.23663380830697,34,4.2460895515052626e-06,0.2321140544411844
0.2386501503873345,45.09347119821672,35,4.533290170917778e-06,0.2386501503873345
0.2451862463334846,48.28156074578297,36,4.8537918893696356e-06,0.2451862463334846
0.2517223422796347,51.59848531051357,37,5.187245516411849e-06,0.2517223422796347
0.25825843822578476,55.04009194061247,38,5.533233551793118e-06,0.25825843822578476
0.2647945341719348,58.94780999106278,39,5.926080218020155e-06,0.2647945341719348
