time, angle, torque
1050.617888, 9.395505355e-05, 2.494699449e-05
1051.580448, 0.04442947504, 3.666506649e-05
1051.584544, 0.04461878187, 3.671633123e-05
1052.125216, 0.06905851267, 4.299807705e-05
1052.129312, 0.06924320162, 4.304618189e-05
1052.686368, 0.09380496086, 4.915700952e-05
1052.690464, 0.09398319798, 4.920159659e-05
1052.846112, 0.1007019053, 5.085981644e-05
1052.850208, 0.100876448, 5.090254969e-05
1053.259808, 0.1182112537, 5.508368515e-05
1053.263904, 0.1183813415, 5.51244835e-05
1053.86192, 0.1426279393, 6.081195368e-05
1053.866016, 0.1427901001, 6.084986721e-05
1054.341152, 0.1610216406, 6.50257268e-05
1054.345248, 0.1611750204, 6.506051979e-05
1054.849056, 0.1793601524, 6.912755677e-05
1054.853152, 0.1795035461, 6.915906787e-05
1055.39792, 0.1977056162, 7.311705614e-05
1055.402016, 0.197837078, 7.314474463e-05
1056.008224, 0.2161224714, 7.696067373e-05
1056.01232, 0.2162392857, 7.698362867e-05
1056.581664, 0.231359274, 7.992117053e-05
1056.58576, 0.2314618925, 7.99396346e-05
1057.114144, 0.2436165372, 8.205732867e-05
1057.11824, 0.243704302, 8.207074665e-05
1057.20016, 0.2454125553, 8.232156095e-05
1057.204256, 0.245497009, 8.233367954e-05
1057.601568, 0.2531594943, 8.341805178e-05
1057.605664, 0.2532318364, 8.342588606e-05
1058.170912, 0.2621680337, 8.433429088e-05
1058.175008, 0.2622248208, 8.433689952e-05
1058.6952, 0.2683926631, 8.443677069e-05
1058.699296, 0.2684331522, 8.443345298e-05
1058.916384, 0.2704096785, 8.42276324e-05
1058.92048, 0.2704428796, 8.422165405e-05
1059.252256, 0.2727654707, 8.36802874e-05
1059.256352, 0.272789506, 8.367130806e-05
1059.55536, 0.2741666676, 8.292471792e-05
1059.559456, 0.2741819377, 8.291276739e-05
1059.86256, 0.2748742272, 8.190718133e-05
1059.866656, 0.274879101, 8.189140555e-05
1060.010016, 0.2749589897, 8.131697534e-05
1060.014112, 0.2749595912, 8.129979466e-05
1060.165664, 0.2748703633, 8.063359289e-05
1060.16976, 0.2748664127, 8.061491041e-05
1060.47696, 0.2741395632, 7.91008132e-05
1060.481056, 0.2741253521, 7.907849602e-05
1060.792352, 0.2726527378, 7.729450704e-05
1060.796448, 0.2726288363, 7.726895832e-05
1061.103648, 0.2704474842, 7.526519356e-05
1061.107744, 0.270414628, 7.523684238e-05
1061.414944, 0.2675125521, 7.299956961e-05
1061.41904, 0.2674706878, 7.296846255e-05
1061.472288, 0.2669009305, 7.255467763e-05
1061.476384, 0.2668554632, 7.252209931e-05
1061.701664, 0.264178393, 7.070266799e-05
1061.70576, 0.264127397, 7.066869793e-05
1062.250528, 0.2561267837, 6.589047601e-05
1062.254624, 0.2560573495, 6.58507149e-05
1062.574112, 0.2503636743, 6.273543872e-05
1062.578208, 0.2502866013, 6.269399683e-05
1062.897696, 0.2438677387, 5.938894946e-05
1062.901792, 0.243780354, 5.934466635e-05
1063.172128, 0.2377950894, 5.640635522e-05
1063.176224, 0.2377009552, 5.636065338e-05
1063.54896, 0.2286284239, 5.213259882e-05
1063.553056, 0.2285252988, 5.20851304e-05
1063.888928, 0.2195963494, 4.811316219e-05
1063.893024, 0.2194844783, 4.806388574e-05
1064.212512, 0.2103097962, 4.414323748e-05
1064.216608, 0.2101891653, 4.409211544e-05
1064.79824, 0.1919605503, 3.674738324e-05
1064.802336, 0.1918257149, 3.66936639e-05
1065.424928, 0.1702750284, 2.85292453e-05
1065.429024, 0.1701286113, 2.847423755e-05
1066.076192, 0.1457153714, 1.974383011e-05
1066.080288, 0.1455566467, 1.968729983e-05
1066.407968, 0.1325022236, 1.514918117e-05
1066.412064, 0.1323352575, 1.509107277e-05
1066.690592, 0.1209201214, 1.120750926e-05
1066.694688, 0.1207505295, 1.114976443e-05
1067.264032, 0.09659572588, 3.280619892e-06
1067.268128, 0.0964190347, 3.222813895e-06
1067.960352, 0.06585673906, -6.242099727e-06
1067.964448, 0.06567366545, -6.299248565e-06
1068.644384, 0.03475657237, -1.543032102e-05
1068.64848, 0.03456915279, -1.5486239e-05
1069.393952, 0.0001120712753, -2.515374718e-05
1069.398048, -7.840186328e-05, -2.52080087e-05
1070.458912, -0.04898355276, -3.800711383e-05
1070.463008, -0.04917151005, -3.805732476e-05
1071.421472, -0.09207248792, -4.874740659e-05
1071.425568, -0.09225202721, -4.879259727e-05
1071.982624, -0.1161590511, -5.460155303e-05
1071.98672, -0.1163330611, -5.464426654e-05
1072.441376, -0.1351027533, -5.910617197e-05
1072.445472, -0.1352675779, -5.914490655e-05
1072.90832, -0.1535679711, -6.340630859e-05
1072.912416, -0.1537254636, -6.344245314e-05
1073.48176, -0.1749527363, -6.827627881e-05
1073.485856, -0.1751008842, -6.830958539e-05
1074.079776, -0.1955661726, -7.28503702e-05
1074.083872, -0.1957038138, -7.288080302e-05
1074.579488, -0.2112937303, -7.620702488e-05
1074.583584, -0.2114180803, -7.6232824e-05
1075.111968, -0.2264670358, -7.931030643e-05
1075.116064, -0.2265778086, -7.933164162e-05
1075.607584, -0.2389839349, -8.168267797e-05
1075.61168, -0.2390814223, -8.169959439e-05
1076.152352, -0.2508722683, -8.369155264e-05
1076.156448, -0.2509555142, -8.370383711e-05
1076.652064, -0.2599749663, -8.49128679e-05
1076.65616, -0.2600434621, -8.491994392e-05
1077.135392, -0.2670920885, -8.550400324e-05
1077.139488, -0.2671452385, -8.550540391e-05
1077.553184, -0.2718656579, -8.551039244e-05
1077.55728, -0.2719057217, -8.550702378e-05
1077.622816, -0.2725358742, -8.545316198e-05
1077.626912, -0.2725743779, -8.544937577e-05
1078.183968, -0.2766066177, -8.46602828e-05
1078.188064, -0.2766287705, -8.465072846e-05
1078.470688, -0.2777709459, -8.388236647e-05
1078.474784, -0.277784498, -8.386981879e-05
1078.761504, -0.2783132523, -8.286695328e-05
1078.7656, -0.2783163768, -8.285044717e-05
1078.851616, -0.2783497158, -8.249607096e-05
1078.855712, -0.2783500168, -8.247858953e-05
1079.044128, -0.2782197354, -8.164219369e-05
1079.048224, -0.27821508, -8.16232073e-05
1079.334944, -0.2774948758, -8.018489642e-05
1079.33904, -0.2774809121, -8.016264333e-05
1079.904288, -0.2742174713, -7.67659845e-05
1079.908384, -0.2741856763, -7.673763342e-05
1080.207392, -0.2714761878, -7.457611166e-05
1080.211488, -0.2714351571, -7.454482217e-05
1080.256544, -0.2709693782, -7.419582566e-05
1080.26064, -0.2709268308, -7.416406468e-05
1080.490016, -0.2683030971, -7.232694731e-05
1080.494112, -0.268253666, -7.229311643e-05
1081.03888, -0.2604669182, -6.753426621e-05
1081.042976, -0.2604001751, -6.749512989e-05
1081.350176, -0.2550624156, -6.451066811e-05
1081.354272, -0.2549872868, -6.446939576e-05
1081.649184, -0.249225233, -6.1432553e-05
1081.65328, -0.2491420228, -6.138929336e-05
1082.222624, -0.2363227686, -5.516622619e-05
1082.22672, -0.2362229434, -5.511880338e-05
1082.796064, -0.2212705782, -4.841558504e-05
1082.80016, -0.221155709, -4.836496385e-05
1083.418656, -0.2026420846, -4.065119115e-05
1083.422752, -0.202512488, -4.059795378e-05
