time,angle,displacement,torque,force
330.324,0.0,-4.960937500077603e-09,,0.004718489776300912
330.360864,0.0,-6.363281250008208e-08,,0.004642170545034245
330.36496,0.0,-7.292968750008053e-08,,0.004639767290334246
330.418208,0.0,-4.401562500001149e-07,,0.0045678985307342455
330.422304,0.0,-4.794531250001173e-07,,0.004553644305767579
330.459168,0.0,-9.94062500000118e-07,,0.004484954454500912
330.463264,0.0,-1.0593359375001172e-06,,0.004480707432967578
330.496032,0.0,-1.8186718750001254e-06,,0.004398539010367578
330.500128,0.0,-1.9289453125001263e-06,,0.004401145715200912
330.516512,0.0,-2.474882812500143e-06,,0.0043647662882342455
330.520608,0.0,-2.6113671875001473e-06,,0.0043564502640342445
330.536992,0.0,-3.2447265625001713e-06,,0.004295885702467578
330.541088,0.0,-3.4031250000001767e-06,,0.004277715062434246
330.598432,0.0,-6.16156250000016e-06,,0.004120333668667579
330.602528,0.0,-6.376562500000158e-06,,0.004106715225367579
330.635296,0.0,-8.262734375000194e-06,,0.004004430670834246
330.639392,0.0,-8.508125000000199e-06,,0.003991867625100912
330.696736,0.0,-1.2375937500000173e-05,,0.003825241965900912
330.700832,0.0,-1.2671953125000177e-05,,0.003814395530667578
330.721312,0.0,-1.4243554687500175e-05,,0.003742831946267579
330.725408,0.0,-1.4580351562500172e-05,,0.003733918287300912
330.741792,0.0,-1.5917929687500168e-05,,0.0036670594872342454
330.745888,0.0,-1.6251523437500166e-05,,0.0036417172300009125
330.799136,0.0,-2.112867187500019e-05,,0.003415671416234245
330.803232,0.0,-2.151265625000019e-05,,0.003389655230434245
330.905632,0.0,-3.179441406250025e-05,,0.002966784128300912
330.909728,0.0,-3.221402343750025e-05,,0.0029506352739675787
330.99984,0.0,-4.097738281250027e-05,,0.002537631503300912
331.003936,0.0,-4.137679687500028e-05,,0.0025180748592342453
331.151392,0.0,-5.663832031250024e-05,,0.001610776274000912
331.155488,0.0,-5.706312500000024e-05,,0.0015834376623342452
331.257888,0.0,-6.701222656250018e-05,,0.0009505297288009119
331.261984,0.0,-6.740265625000017e-05,,0.0009333763394342452
331.30704,0.0,-7.193179687500022e-05,,0.0006508476824009119
331.311136,0.0,-7.23582031250002e-05,,0.0006311003038342453
331.38896,0.0,-8.023085937500018e-05,,8.093299640091194e-05
331.393056,0.0,-8.064925781250017e-05,,5.4471763434245265e-05
331.499552,0.0,-9.10551953125002e-05,,-0.0007850143492324214
331.503648,0.0,-9.14503906250002e-05,,-0.0008367415456324214
331.528224,0.0,-9.393199218750024e-05,,-0.0010297648596324213
331.53232,0.0,-9.435820312500025e-05,,-0.0010735575008324215
331.647008,0.0,-0.00010619398437500025,,-0.0018327443889990884
331.651104,0.0,-0.00010661636718750026,,-0.0018494145842990882
331.782176,0.0,-0.00011932128906250025,,-0.002705558176632421
331.786272,0.0,-0.00011971929687500025,,-0.002731663371865755
331.909152,0.0,-0.00013214671875000022,,-0.003553423891665755
331.913248,0.0,-0.00013256390625000024,,-0.0035718234130990884
331.991072,0.0,-0.0001401607812500002,,-0.004120770019732422
331.995168,0.0,-0.00014055917968750018,,-0.0041488842850324215
331.999264,0.0,-0.00014095757812500017,,-0.0041737687794657545
332.150816,0.0,-0.00015666277343750026,,-0.005069343550765755
332.154912,0.0,-0.00015708718750000024,,-0.005093287088332421
332.261408,0.0,-0.0001674212500000002,,-0.0057993099135324215
332.265504,0.0,-0.0001678106250000002,,-0.005824919199065756
332.363808,0.0,-0.0001777575390625002,,-0.0064375329817990875
332.367904,0.0,-0.00017818074218750018,,-0.006464566418265755
