shear,shear_stress,time,torque,angle
-0.27254294712382937,-39.54910332536278,0,-3.975909518816748e-06,-0.27254294712382937
-0.26583872934858616,-37.31874876386129,1,-3.751689822646713e-06,-0.26583872934858616
-0.2591345115733429,-35.11397963636165,2,-3.5300422548446513e-06,-0.2591345115733429
-0.25243029379809967,-33.18438145462894,3,-3.336057887737077e-06,-0.25243029379809967
-0.24572607602285645,-31.30428316278743,4,-3.147049792323445e-06,-0.24572607602285645
-0.2390218582476132,-29.443609360627928,5,-2.9599944596005234e-06,-0.2390218582476132
-0.23231764047236997,-27.80231088217627,6,-2.794993139848465e-06,-0.23231764047236997
-0.22561342269712675,-26.219346126008862,7,-2.635856165484718e-06,-0.22561342269712675
-0.2189092049218835,-24.652870778669023,8,-2.478376887301283e-06,-0.2189092049218835
-0.21220498714664027,-23.24737795708817,9,-2.3370813377668316e-06,-0.21220498714664027
-0.20550076937139705,-21.90302297233289,10,-2.2019320339612635e-06,-0.20550076937139705
-0.1987965515961538,-20.572778815345508,11,-2.0682013052869497e-06,-0.1987965515961538
-0.19209233382091057,-19.362095258181785,12,-1.9464901190787094e-06,-0.19209233382091057
-0.18538811604566735,-18.21383101708253,13,-1.8310540069437564e-06,-0.18538811604566735
-0.1786838982704241,-17.07832575373153,14,-1.716900567153163e-06,-0.1786838982704241
-0.17197968049518086,-16.029898234925277,15,-1.6115011370442638e-06,-0.17197968049518086
-0.16527546271993765,-15.041032793360523,16,-1.5120895400327868e-06,-0.16527546271993765
-0.15857124494469443,-14.062843229885345,17,-1.4137511993469682e-06,-0.15857124494469443
-0.1518670271694512,-13.146117949787943,18,-1.3215919223769188e-06,-0.1518670271694512
-0.14516280939420795,-12.283940850394373,19,-1.2349164266473766e-06,-0.14516280939420795
-0.13845859161896473,-11.43109586381143,20,-1.149179097223381e-06,-0.13845859161896473
-0.1317543738437215,-10.63447536290085,21,-1.0690940695958708e-06,-0.1317543738437215
-0.12505015606847825,-9.903788791703391,22,-9.956374435430498e-07,-0.12505015606847825
-0.11834593829323503,-9.181090339681765,23,-9.229838708188304e-07,-0.11834593829323503
-0.11164172051799179,-8.483855213501164,24,-8.528901508113511e-07,-0.11164172051799179
-0.10493750274274855,-7.823682245753675,25,-7.865223253529804e-07,-0.10493750274274855
-0.09823328496750533,-7.1709643941328896,26,-7.209039699123798e-07,-0.09823328496750533
-0.09152906719226209,-6.5372954316298,27,-6.572006176753374e-07,-0.09152906719226209
-0.08482484941701884,-5.940027519273367,28,-5.971566981334532e-07,-0.08482484941701884
-0.07812063164177563,-5.350222192198596,29,-5.37862999490694e-07,-0.07812063164177563
-0.07141641386653239,-4.779725831857,30,-4.805104499051301e-07,-0.07141641386653239
-0.06471219609128917,-4.268961854047682,31,-4.2916285437220035e-07,-0.06471219609128917
-0.05800797831604593,-3.766936394435546,32,-3.786937505055595e-07,-0.05800797831604593
-0.051303760540802684,-3.2755032099637944,33,-3.2928949827942535e-07,-0.051303760540802684
-0.04459954276555947,-2.8216716875359005,34,-2.8366537742096316e-07,-0.04459954276555947
-0.037895324990316226,-2.378607518577995,35,-2.391237089964184e-07,-0.037895324990316226
-0.03119110721507301,-1.9403223883733351,36,-1.9506248194910307e-07,-0.03119110721507301
-0.024486889439829768,-1.5123166768936338,37,-1.520346547849718e-07,-0.024486889439829768
-0.017782671664586525,-1.0904792931231024,38,-1.0962693555735453e-07,-0.017782671664586525
-0.011078453889343297,-0.6788861033357723,39,-6.824907503564362e-08,-0.011078453889343297
