time, angle, torque
975.21872, -5.049223178e-05, 1.142148483e-05
975.312928, 0.004272897754, 1.262687254e-05
975.317024, 0.004460188773, 1.267903362e-05
975.427616, 0.009561928587, 1.408446855e-05
975.431712, 0.009750607091, 1.413641642e-05
976.28368, 0.04878573157, 2.40059049e-05
976.287776, 0.04897503209, 2.40541853e-05
976.975904, 0.07979114017, 3.13982012e-05
976.98, 0.07997479967, 3.144243777e-05
977.692704, 0.1107507763, 3.83980855e-05
977.6968, 0.1109247128, 3.843768371e-05
978.348064, 0.1376634077, 4.422755897e-05
978.35216, 0.1378269711, 4.426304045e-05
978.995232, 0.1626119002, 4.941552027e-05
978.999328, 0.1627654517, 4.944752152e-05
979.585056, 0.1836964642, 5.362522219e-05
979.589152, 0.1838373293, 5.365308093e-05
980.158496, 0.2024792821, 5.719848446e-05
980.162592, 0.202607908, 5.722254534e-05
980.70736, 0.2187141769, 6.009749061e-05
980.711456, 0.2188297775, 6.011752776e-05
981.026848, 0.2273253839, 6.152991989e-05
981.030944, 0.2274312188, 6.15467819e-05
981.235744, 0.2326051424, 6.235717555e-05
981.23984, 0.2327074498, 6.237309542e-05
981.719072, 0.2437241289, 6.394324804e-05
981.723168, 0.2438119165, 6.395444753e-05
982.214688, 0.2534741335, 6.505452856e-05
982.218784, 0.2535480764, 6.506128266e-05
982.710304, 0.261485511, 6.561298527e-05
982.7144, 0.2615442038, 6.561468947e-05
983.20592, 0.2677009462, 6.559193013e-05
983.210016, 0.2677458589, 6.558918851e-05
983.689248, 0.2719959767, 6.499552759e-05
983.693344, 0.272025335, 6.498757702e-05
983.803936, 0.2727563517, 6.475555899e-05
983.808032, 0.2727793212, 6.474524181e-05
984.16848, 0.274501228, 6.380593507e-05
984.172576, 0.27451725, 6.379378128e-05
984.610848, 0.2752527702, 6.222749797e-05
984.614944, 0.275256311, 6.221145662e-05
984.651808, 0.2752471125, 6.205070463e-05
984.655904, 0.275248052, 6.203369434e-05
984.950816, 0.2748096807, 6.066801645e-05
984.954912, 0.2748003247, 6.064767292e-05
985.237536, 0.2737459396, 5.914201024e-05
985.241632, 0.2737265252, 5.911844749e-05
985.511968, 0.2721370308, 5.750201566e-05
985.516064, 0.2721111765, 5.747680119e-05
985.810976, 0.2697356164, 5.552992511e-05
985.815072, 0.2696980984, 5.55010136e-05
986.056736, 0.2672562436, 5.376003254e-05
986.060832, 0.267210382, 5.37286903e-05
986.097696, 0.2667981849, 5.344834316e-05
986.101792, 0.2667528748, 5.341742461e-05
986.396704, 0.2630833881, 5.111531514e-05
986.4008, 0.2630284433, 5.108175719e-05
986.695712, 0.2587093407, 4.861347886e-05
986.699808, 0.2586466993, 4.85782004e-05
986.998816, 0.2536177951, 4.59203162e-05
987.002912, 0.2535463409, 4.588298392e-05
987.310112, 0.2477110902, 4.300421633e-05
987.314208, 0.2476305397, 4.296487854e-05
987.592736, 0.2417648996, 4.02316776e-05
987.596832, 0.2416770109, 4.019100531e-05
988.198944, 0.2272132579, 3.406530505e-05
988.20304, 0.2271078997, 3.402132506e-05
988.522528, 0.218478262, 3.057147935e-05
988.526624, 0.2183650648, 3.052654397e-05
988.846112, 0.209104112, 2.699950753e-05
988.850208, 0.2089842403, 2.695416928e-05
989.464608, 0.1895052584, 2.011763609e-05
989.468704, 0.1893713691, 2.007119373e-05
989.992992, 0.1711475815, 1.412128584e-05
989.997088, 0.1710006497, 1.407372411e-05
990.545952, 0.1505012607, 7.841458295e-06
990.550048, 0.1503449592, 7.794386403e-06
990.808096, 0.1402540994, 4.838966137e-06
990.812192, 0.1400895517, 4.790807046e-06
991.1112, 0.1280654459, 1.399472084e-06
991.115296, 0.1278985027, 1.352572361e-06
991.754272, 0.1011490157, -5.659268593e-06
991.758368, 0.1009754478, -5.70430918e-06
992.262176, 0.07904423355, -1.111907104e-05
992.266272, 0.07886424633, -1.116324155e-05
992.888864, 0.05098627667, -1.760056369e-05
992.89296, 0.0508027064, -1.764258328e-05
993.994784, 0.000272948587, -2.817867107e-05
993.99888, 8.529119895e-05, -2.821755935e-05
994.773024, -0.03555950003, -3.518883778e-05
994.77712, -0.03574734659, -3.522564209e-05
995.518496, -0.06934957227, -4.146842805e-05
995.522592, -0.06953417454, -4.150298494e-05
995.833888, -0.0833582253, -4.40228595e-05
995.837984, -0.08354054396, -4.405639027e-05
996.218912, -0.100156621, -4.701863494e-05
996.223008, -0.100333417, -4.705018148e-05
996.870176, -0.1276047522, -5.175057685e-05
996.874272, -0.1277738698, -5.177979364e-05
997.492768, -0.1524608602, -5.590406847e-05
997.496864, -0.152619816, -5.593049645e-05
998.144032, -0.1767205918, -5.98151494e-05
998.148128, -0.176868507, -5.983884766e-05
998.717472, -0.1963817352, -6.284467211e-05
998.721568, -0.1965173455, -6.286520116e-05
999.3032, -0.2146298632, -6.548466069e-05
999.307296, -0.2147518834, -6.550164211e-05
999.696416, -0.2257545558, -6.696030498e-05
999.700512, -0.2258658199, -6.697427997e-05
999.819296, -0.2290350172, -6.736455071e-05
999.823392, -0.2291431749, -6.73776869e-05
1000.372256, -0.2425971337, -6.889494081e-05
1000.376352, -0.2426904428, -6.890388479e-05
1000.892448, -0.2534923187, -6.981047232e-05
1000.896544, -0.2535711934, -6.981521492e-05
1001.41264, -0.2624934136, -7.017518186e-05
1001.416736, -0.2625575447, -7.017552502e-05
1001.920544, -0.2693912205, -6.996245992e-05
1001.92464, -0.2694401846, -6.995812774e-05
1002.444832, -0.2745017945, -6.913010911e-05
1002.448928, -0.2745342314, -6.912054522e-05
1002.756128, -0.2765519998, -6.830566959e-05
1002.760224, -0.276574379, -6.829291794e-05
1002.952736, -0.2774670983, -6.765806231e-05
1002.956832, -0.2774833972, -6.764342772e-05
1003.456544, -0.2784550908, -6.564534637e-05
1003.46064, -0.278457008, -6.562640191e-05
1003.980832, -0.2774152461, -6.292769786e-05
1003.984928, -0.2773991709, -6.290309873e-05
1004.501024, -0.2743024187, -5.961883554e-05
1004.50512, -0.2742708717, -5.958984491e-05
1005.021216, -0.2691411852, -5.573938592e-05
1005.025312, -0.2690931951, -5.570584222e-05
1005.049888, -0.2687986502, -5.550252005e-05
1005.053984, -0.2687489167, -5.546838678e-05
1005.533216, -0.2620997938, -5.139747076e-05
1005.537312, -0.2620358277, -5.13598445e-05
1006.049312, -0.2530826405, -4.658747291e-05
1006.053408, -0.2530047386, -4.654694294e-05
1006.598176, -0.2414534216, -4.106251423e-05
1006.602272, -0.2413605209, -4.101917194e-05
1007.138848, -0.2280378991, -3.527973031e-05
1007.142944, -0.2279293718, -3.523364081e-05
1007.704096, -0.2120482809, -2.897694668e-05
1007.708192, -0.2119264412, -2.892951841e-05
1008.257056, -0.1946016546, -2.263841399e-05
1008.261152, -0.1944662425, -2.258973956e-05
1008.86736, -0.1734450165, -1.556879801e-05
1008.871456, -0.1732989124, -1.552055227e-05
1009.448992, -0.1516280827, -8.823908235e-06
1009.453088, -0.1514707097, -8.775762215e-06
1009.944608, -0.1319152931, -3.113323802e-06
1009.948704, -0.1317495715, -3.06571989e-06
1010.133024, -0.1241827161, -9.350352711e-07
1010.13712, -0.1240146451, -8.879319848e-07
1010.784288, -0.09656708799, 6.292862017e-06
1010.788384, -0.09639033482, 6.338728538e-06
1011.480608, -0.0658112779, 1.373053389e-05
1011.484704, -0.06562850245, 1.377437442e-05
1012.295712, -0.02874366243, 2.197025459e-05
1012.299808, -0.02855566656, 2.201186568e-05
1012.914208, -0.0002396370412, 2.794041675e-05
